sample_id,stream,line_number,text
timing-Sieve-sieve-v0-warmup-1,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-v0-warmup-1,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-v1-warmup-1,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-v1-warmup-1,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-v0-recorded-1,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-v0-recorded-1,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-v1-recorded-1,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-v1-recorded-1,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-v1-recorded-2,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-v1-recorded-2,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-v0-recorded-2,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-v0-recorded-2,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-v0-recorded-3,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-v0-recorded-3,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-v1-recorded-3,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-v1-recorded-3,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-v1-recorded-4,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-v1-recorded-4,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-v0-recorded-4,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-v0-recorded-4,stdout,2,PASS: AWFY Sieve
timing-Permute-permute-v0-warmup-1,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
timing-Permute-permute-v0-warmup-1,stdout,2,PASS: AWFY Permute
timing-Permute-permute-v1-warmup-1,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
timing-Permute-permute-v1-warmup-1,stdout,2,PASS: AWFY Permute
timing-Permute-permute-v0-recorded-1,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
timing-Permute-permute-v0-recorded-1,stdout,2,PASS: AWFY Permute
timing-Permute-permute-v1-recorded-1,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
timing-Permute-permute-v1-recorded-1,stdout,2,PASS: AWFY Permute
timing-Permute-permute-v1-recorded-2,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
timing-Permute-permute-v1-recorded-2,stdout,2,PASS: AWFY Permute
timing-Permute-permute-v0-recorded-2,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
timing-Permute-permute-v0-recorded-2,stdout,2,PASS: AWFY Permute
timing-Permute-permute-v0-recorded-3,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
timing-Permute-permute-v0-recorded-3,stdout,2,PASS: AWFY Permute
timing-Permute-permute-v1-recorded-3,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
timing-Permute-permute-v1-recorded-3,stdout,2,PASS: AWFY Permute
timing-Permute-permute-v1-recorded-4,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
timing-Permute-permute-v1-recorded-4,stdout,2,PASS: AWFY Permute
timing-Permute-permute-v0-recorded-4,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
timing-Permute-permute-v0-recorded-4,stdout,2,PASS: AWFY Permute
timing-Bounce-bounce-v0-warmup-1,stdout,1,benchmark=awfy_bounce repetitions=4200 result=1331
timing-Bounce-bounce-v0-warmup-1,stdout,2,PASS: AWFY Bounce
timing-Bounce-bounce-v1-warmup-1,stdout,1,benchmark=awfy_bounce repetitions=4200 result=1331
timing-Bounce-bounce-v1-warmup-1,stdout,2,PASS: AWFY Bounce
timing-Bounce-bounce-v0-recorded-1,stdout,1,benchmark=awfy_bounce repetitions=4200 result=1331
timing-Bounce-bounce-v0-recorded-1,stdout,2,PASS: AWFY Bounce
timing-Bounce-bounce-v1-recorded-1,stdout,1,benchmark=awfy_bounce repetitions=4200 result=1331
timing-Bounce-bounce-v1-recorded-1,stdout,2,PASS: AWFY Bounce
timing-Bounce-bounce-v1-recorded-2,stdout,1,benchmark=awfy_bounce repetitions=4200 result=1331
timing-Bounce-bounce-v1-recorded-2,stdout,2,PASS: AWFY Bounce
timing-Bounce-bounce-v0-recorded-2,stdout,1,benchmark=awfy_bounce repetitions=4200 result=1331
timing-Bounce-bounce-v0-recorded-2,stdout,2,PASS: AWFY Bounce
timing-Bounce-bounce-v0-recorded-3,stdout,1,benchmark=awfy_bounce repetitions=4200 result=1331
timing-Bounce-bounce-v0-recorded-3,stdout,2,PASS: AWFY Bounce
timing-Bounce-bounce-v1-recorded-3,stdout,1,benchmark=awfy_bounce repetitions=4200 result=1331
timing-Bounce-bounce-v1-recorded-3,stdout,2,PASS: AWFY Bounce
timing-Bounce-bounce-v1-recorded-4,stdout,1,benchmark=awfy_bounce repetitions=4200 result=1331
timing-Bounce-bounce-v1-recorded-4,stdout,2,PASS: AWFY Bounce
timing-Bounce-bounce-v0-recorded-4,stdout,1,benchmark=awfy_bounce repetitions=4200 result=1331
timing-Bounce-bounce-v0-recorded-4,stdout,2,PASS: AWFY Bounce
timing-Richards-richards-v0-warmup-1,stdout,1,benchmark=awfy_richards repetitions=20 queue_packets=23246 holds=9297
timing-Richards-richards-v0-warmup-1,stdout,2,PASS: AWFY Richards
timing-Richards-richards-v1-warmup-1,stdout,1,benchmark=awfy_richards repetitions=20 queue_packets=23246 holds=9297
timing-Richards-richards-v1-warmup-1,stdout,2,PASS: AWFY Richards
timing-Richards-richards-v0-recorded-1,stdout,1,benchmark=awfy_richards repetitions=20 queue_packets=23246 holds=9297
timing-Richards-richards-v0-recorded-1,stdout,2,PASS: AWFY Richards
timing-Richards-richards-v1-recorded-1,stdout,1,benchmark=awfy_richards repetitions=20 queue_packets=23246 holds=9297
timing-Richards-richards-v1-recorded-1,stdout,2,PASS: AWFY Richards
timing-Richards-richards-v1-recorded-2,stdout,1,benchmark=awfy_richards repetitions=20 queue_packets=23246 holds=9297
timing-Richards-richards-v1-recorded-2,stdout,2,PASS: AWFY Richards
timing-Richards-richards-v0-recorded-2,stdout,1,benchmark=awfy_richards repetitions=20 queue_packets=23246 holds=9297
timing-Richards-richards-v0-recorded-2,stdout,2,PASS: AWFY Richards
timing-Richards-richards-v0-recorded-3,stdout,1,benchmark=awfy_richards repetitions=20 queue_packets=23246 holds=9297
timing-Richards-richards-v0-recorded-3,stdout,2,PASS: AWFY Richards
timing-Richards-richards-v1-recorded-3,stdout,1,benchmark=awfy_richards repetitions=20 queue_packets=23246 holds=9297
timing-Richards-richards-v1-recorded-3,stdout,2,PASS: AWFY Richards
timing-Richards-richards-v1-recorded-4,stdout,1,benchmark=awfy_richards repetitions=20 queue_packets=23246 holds=9297
timing-Richards-richards-v1-recorded-4,stdout,2,PASS: AWFY Richards
timing-Richards-richards-v0-recorded-4,stdout,1,benchmark=awfy_richards repetitions=20 queue_packets=23246 holds=9297
timing-Richards-richards-v0-recorded-4,stdout,2,PASS: AWFY Richards
timing-Base64-base64-v0-warmup-1,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-base64-v0-warmup-1,stdout,2,PASS: Base64 Roundtrip
timing-Base64-base64-v1-warmup-1,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-base64-v1-warmup-1,stdout,2,PASS: Base64 Roundtrip
timing-Base64-base64-v0-recorded-1,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-base64-v0-recorded-1,stdout,2,PASS: Base64 Roundtrip
timing-Base64-base64-v1-recorded-1,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-base64-v1-recorded-1,stdout,2,PASS: Base64 Roundtrip
timing-Base64-base64-v1-recorded-2,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-base64-v1-recorded-2,stdout,2,PASS: Base64 Roundtrip
timing-Base64-base64-v0-recorded-2,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-base64-v0-recorded-2,stdout,2,PASS: Base64 Roundtrip
timing-Base64-base64-v0-recorded-3,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-base64-v0-recorded-3,stdout,2,PASS: Base64 Roundtrip
timing-Base64-base64-v1-recorded-3,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-base64-v1-recorded-3,stdout,2,PASS: Base64 Roundtrip
