sample_id,measurement,workload,cell_id,runtime,vm,variant,tier,aggregate,lifecycle,phase,round,position,work,elapsed_ns,max_rss_bytes,exit_code,correctness,benchmark_metric,benchmark_unit
timing-PERF2-04-P04-SLC1-RexxCPS-p04-slc1-rxvm-warmup-1,timing,PERF2-04 P04-SLC1 RexxCPS,p04-slc1-rxvm,crexx,rxvm,P04-SLC1-candidate,P,no,no,warmup,1,1,1000-clauses,1401312000,,0,pass,36301067,cREXX clauses per second
timing-PERF2-04-P04-SLC1-RexxCPS-p04-slc1-rxbvm-warmup-1,timing,PERF2-04 P04-SLC1 RexxCPS,p04-slc1-rxbvm,crexx,rxbvm,P04-SLC1-candidate,P,no,no,warmup,1,2,1000-clauses,1517909000,,0,pass,33217129,cREXX clauses per second
timing-PERF2-04-P04-SLC1-RexxCPS-p04-slc1-rxbvm-warmup-2,timing,PERF2-04 P04-SLC1 RexxCPS,p04-slc1-rxbvm,crexx,rxbvm,P04-SLC1-candidate,P,no,no,warmup,2,1,1000-clauses,1493609000,,0,pass,33938514,cREXX clauses per second
timing-PERF2-04-P04-SLC1-RexxCPS-p04-slc1-rxvm-warmup-2,timing,PERF2-04 P04-SLC1 RexxCPS,p04-slc1-rxvm,crexx,rxvm,P04-SLC1-candidate,P,no,no,warmup,2,2,1000-clauses,1404870000,,0,pass,36145972,cREXX clauses per second
timing-PERF2-04-P04-SLC1-RexxCPS-p04-slc1-rxvm-recorded-1,timing,PERF2-04 P04-SLC1 RexxCPS,p04-slc1-rxvm,crexx,rxvm,P04-SLC1-candidate,P,no,no,recorded,1,1,1000-clauses,1484378000,,0,pass,34278183,cREXX clauses per second
timing-PERF2-04-P04-SLC1-RexxCPS-p04-slc1-rxbvm-recorded-1,timing,PERF2-04 P04-SLC1 RexxCPS,p04-slc1-rxbvm,crexx,rxbvm,P04-SLC1-candidate,P,no,no,recorded,1,2,1000-clauses,1494542000,,0,pass,33904454,cREXX clauses per second
timing-PERF2-04-P04-SLC1-RexxCPS-p04-slc1-rxbvm-recorded-2,timing,PERF2-04 P04-SLC1 RexxCPS,p04-slc1-rxbvm,crexx,rxbvm,P04-SLC1-candidate,P,no,no,recorded,2,1,1000-clauses,1497884000,,0,pass,33878208,cREXX clauses per second
timing-PERF2-04-P04-SLC1-RexxCPS-p04-slc1-rxvm-recorded-2,timing,PERF2-04 P04-SLC1 RexxCPS,p04-slc1-rxvm,crexx,rxvm,P04-SLC1-candidate,P,no,no,recorded,2,2,1000-clauses,1392148000,,0,pass,36491922,cREXX clauses per second
timing-PERF2-04-P04-SLC1-RexxCPS-p04-slc1-rxvm-recorded-3,timing,PERF2-04 P04-SLC1 RexxCPS,p04-slc1-rxvm,crexx,rxvm,P04-SLC1-candidate,P,no,no,recorded,3,1,1000-clauses,1389200000,,0,pass,36542195,cREXX clauses per second
timing-PERF2-04-P04-SLC1-RexxCPS-p04-slc1-rxbvm-recorded-3,timing,PERF2-04 P04-SLC1 RexxCPS,p04-slc1-rxbvm,crexx,rxbvm,P04-SLC1-candidate,P,no,no,recorded,3,2,1000-clauses,1496496000,,0,pass,33916384,cREXX clauses per second
timing-PERF2-04-P04-SLC1-RexxCPS-p04-slc1-rxbvm-recorded-4,timing,PERF2-04 P04-SLC1 RexxCPS,p04-slc1-rxbvm,crexx,rxbvm,P04-SLC1-candidate,P,no,no,recorded,4,1,1000-clauses,1495940000,,0,pass,33899110,cREXX clauses per second
timing-PERF2-04-P04-SLC1-RexxCPS-p04-slc1-rxvm-recorded-4,timing,PERF2-04 P04-SLC1 RexxCPS,p04-slc1-rxvm,crexx,rxvm,P04-SLC1-candidate,P,no,no,recorded,4,2,1000-clauses,1402946000,,0,pass,36194280,cREXX clauses per second
timing-PERF2-04-P04-SLC1-RexxCPS-p04-slc1-rxvm-recorded-5,timing,PERF2-04 P04-SLC1 RexxCPS,p04-slc1-rxvm,crexx,rxvm,P04-SLC1-candidate,P,no,no,recorded,5,1,1000-clauses,1456264000,,0,pass,34899142,cREXX clauses per second
timing-PERF2-04-P04-SLC1-RexxCPS-p04-slc1-rxbvm-recorded-5,timing,PERF2-04 P04-SLC1 RexxCPS,p04-slc1-rxbvm,crexx,rxbvm,P04-SLC1-candidate,P,no,no,recorded,5,2,1000-clauses,1492738000,,0,pass,34100161,cREXX clauses per second
timing-PERF2-04-P04-SLC1-RexxCPS-p04-slc1-rxbvm-recorded-6,timing,PERF2-04 P04-SLC1 RexxCPS,p04-slc1-rxbvm,crexx,rxbvm,P04-SLC1-candidate,P,no,no,recorded,6,1,1000-clauses,1500789000,,0,pass,33798171,cREXX clauses per second
timing-PERF2-04-P04-SLC1-RexxCPS-p04-slc1-rxvm-recorded-6,timing,PERF2-04 P04-SLC1 RexxCPS,p04-slc1-rxvm,crexx,rxvm,P04-SLC1-candidate,P,no,no,recorded,6,2,1000-clauses,1400961000,,0,pass,36229324,cREXX clauses per second
timing-PERF2-04-P04-SLC1-RexxCPS-p04-slc1-rxvm-recorded-7,timing,PERF2-04 P04-SLC1 RexxCPS,p04-slc1-rxvm,crexx,rxvm,P04-SLC1-candidate,P,no,no,recorded,7,1,1000-clauses,1387943000,,0,pass,36586950,cREXX clauses per second
timing-PERF2-04-P04-SLC1-RexxCPS-p04-slc1-rxbvm-recorded-7,timing,PERF2-04 P04-SLC1 RexxCPS,p04-slc1-rxbvm,crexx,rxbvm,P04-SLC1-candidate,P,no,no,recorded,7,2,1000-clauses,1489341000,,0,pass,34067720,cREXX clauses per second
