cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
p04-slc1-rxvm,PERF2-04 P04-SLC1 RexxCPS,crexx,rxvm,P04-SLC1-candidate,P,no,no,1000-clauses,benchmark_rate,7,34278183.000000,35546711.000000,36229324.000000,36517058.500000,36586950.000000,312871.000000,0.863585,6.372647,no
p04-slc1-rxbvm,PERF2-04 P04-SLC1 RexxCPS,crexx,rxbvm,P04-SLC1-candidate,P,no,no,1000-clauses,benchmark_rate,7,33798171.000000,33888659.000000,33904454.000000,33992052.000000,34100161.000000,26246.000000,0.077412,0.890709,no
