cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
rxpa-drift-rxbvm-control,RXPA-Reentrant-Drift,crexx,rxbvm,e3b-p1-control,A,no,startup-included,20000000-calls,elapsed_ns,12,1219553000.000000,1241852250.000000,1267480500.000000,1279907250.000000,1479432000.000000,26031000.000000,2.053759,20.503590,yes
rxpa-drift-rxbvm-candidate,RXPA-Reentrant-Drift,crexx,rxbvm,e3b-p2-candidate,A,no,startup-included,20000000-calls,elapsed_ns,12,1207861000.000000,1231139250.000000,1242944000.000000,1245736500.000000,1257196000.000000,7244500.000000,0.582850,3.969205,no
rxpa-drift-rxtvm-control,RXPA-Reentrant-Drift,crexx,rxtvm,e3b-p1-control,A,no,startup-included,20000000-calls,elapsed_ns,12,1218647000.000000,1244987250.000000,1247033000.000000,1267967250.000000,1337961000.000000,8865000.000000,0.710887,9.567830,no
rxpa-drift-rxtvm-candidate,RXPA-Reentrant-Drift,crexx,rxtvm,e3b-p2-candidate,A,no,startup-included,20000000-calls,elapsed_ns,12,1200197000.000000,1210647250.000000,1224966000.000000,1240311000.000000,1253636000.000000,14569500.000000,1.189380,4.362488,no
rxpa-session-rxbvm-direct,RXPA-Session-Calls,crexx,rxbvm,e3b-p2-direct,A,no,startup-included,20000000-calls,elapsed_ns,12,1220249000.000000,1239335250.000000,1256430000.000000,1260654500.000000,1281176000.000000,9982500.000000,0.794513,4.849216,no
rxpa-session-rxbvm-session,RXPA-Session-Calls,crexx,rxbvm,e3b-p2-session,A,no,startup-included,20000000-calls,elapsed_ns,12,1285407000.000000,1306447750.000000,1314740000.000000,1332543000.000000,1361918000.000000,12946000.000000,0.984681,5.819478,no
rxpa-session-rxtvm-direct,RXPA-Session-Calls,crexx,rxtvm,e3b-p2-direct,A,no,startup-included,20000000-calls,elapsed_ns,12,1198290000.000000,1220735000.000000,1233536500.000000,1246640000.000000,1280598000.000000,14157500.000000,1.147716,6.672522,no
rxpa-session-rxtvm-session,RXPA-Session-Calls,crexx,rxtvm,e3b-p2-session,A,no,startup-included,20000000-calls,elapsed_ns,12,1281793000.000000,1303521250.000000,1315095500.000000,1325419500.000000,1334307000.000000,12214000.000000,0.928754,3.993170,no
rxpa-session-lifecycle-rxbvm-direct,RXPA-Session-Lifecycle,crexx,rxbvm,e3b-p2-direct,A,no,startup-included,1-call,elapsed_ns,12,13996000.000000,14213750.000000,14291000.000000,14356750.000000,14447000.000000,79000.000000,0.552795,3.155832,no
rxpa-session-lifecycle-rxbvm-session,RXPA-Session-Lifecycle,crexx,rxbvm,e3b-p2-session,A,no,startup-included,1-call,elapsed_ns,12,13937000.000000,14210000.000000,14278500.000000,14307750.000000,14402000.000000,69500.000000,0.486746,3.256645,no
rxpa-session-lifecycle-rxtvm-direct,RXPA-Session-Lifecycle,crexx,rxtvm,e3b-p2-direct,A,no,startup-included,1-call,elapsed_ns,12,14087000.000000,14319500.000000,14353500.000000,14445000.000000,14523000.000000,68000.000000,0.473752,3.037587,no
rxpa-session-lifecycle-rxtvm-session,RXPA-Session-Lifecycle,crexx,rxtvm,e3b-p2-session,A,no,startup-included,1-call,elapsed_ns,12,14005000.000000,14182250.000000,14260500.000000,14356250.000000,14401000.000000,97000.000000,0.680201,2.776901,no
