rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,373711,22,1,4,candidate,"COPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4)","r1=R4;r2=R13;r3=R3;r4=R14","benchmark_awfy_richards_opt",2638
2,329389,17,1,4,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R10;r2=R5;c1=int:0;c2=label@225","benchmark_awfy_richards_opt",186
3,290777,4,1,8,candidate,"LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r1,r2,c1,c2,r3,r4,c3) | BRF_ID_REG(c4,r3)","r1=R7;r2=R4;c1=int:19;c2=int:6;r3=R9;r4=R3;c3=int:1;c4=label@3097","benchmark_awfy_richards_opt",3076
4,219120,27,1,6,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | MINLINKATTR1_REG_REG_REG_INT(r3,r1,r4,c2)","r1=R6;r2=R9;c1=int:17;r3=R5;r4=R10;c2=int:0","benchmark_awfy_richards_opt",2103
5,211545,20,1,3,candidate,"ICOPY_REG_REG(r1,r2) | BR_ID(c1)","r1=R6;r2=R3;c1=label@2668","benchmark_awfy_richards_opt",2663
6,210403,11,1,4,candidate,"BRF_ID_REG(c1,r1) | COPY_REG_REG(r2,r3)","c1=label@3216;r1=R5;r2=R11;r3=R67","benchmark_awfy_richards_opt",3166
7,189834,7,1,4,candidate,"UNLINKN_REG_REG(r1,r2) | BRF_ID_REG(c1,r3)","r1=R8;r2=R6;c1=label@2732;r3=R11","benchmark_awfy_richards_opt",2724
8,178682,17,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IGETUNLINK_REG_REG(r3,r1)","r1=R1;r2=R6;c1=int:22;r3=R4","benchmark_awfy_richards_opt",362
9,172394,2,1,8,candidate,"ICOPY_REG_REG(r1,r2) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r3,r4,c1,c2,r5,r1,c3)","r1=R3;r2=R68;r3=R6;r4=R4;c1=int:23;c2=int:6;r5=R5;c3=int:1","benchmark_awfy_richards_opt",3017
10,165076,5,1,4,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | UNLINKN_REG_REG(r2,r3)","r1=R17;r2=R14;c1=int:0;r3=R15","benchmark_awfy_richards_opt",2883
