entry,rank,name,metric,module,kind,count,total_ns,average_ns,completed,unwound,return_type,args,status
rexxcps-noopt,1,_rxsysb._elapsed,elapsed,/tmp/crexx-perf2-linux-x64.d5f0827ca/source/lib/rxfnsb/rxas/_elapsed,procedure,1800,0,0,1800,0,.int,value=.int,complete
rexxcps-noopt,1,_rxsysb._elapsed,inclusive_body,/tmp/crexx-perf2-linux-x64.d5f0827ca/source/lib/rxfnsb/rxas/_elapsed,procedure,1800,0,0,1800,0,.int,value=.int,complete
rexxcps-noopt,1,_rxsysb._elapsed,self,/tmp/crexx-perf2-linux-x64.d5f0827ca/source/lib/rxfnsb/rxas/_elapsed,procedure,1800,0,0,1800,0,.int,value=.int,complete
rexxcps-noopt,1,_rxsysb._elapsed,native_child,/tmp/crexx-perf2-linux-x64.d5f0827ca/source/lib/rxfnsb/rxas/_elapsed,procedure,1800,0,0,1800,0,.int,value=.int,complete
rexxcps-noopt,1,_rxsysb._elapsed,entry_overhead,/tmp/crexx-perf2-linux-x64.d5f0827ca/source/lib/rxfnsb/rxas/_elapsed,procedure,1800,0,0,1800,0,.int,value=.int,complete
rexxcps-noopt,1,_rxsysb._elapsed,exit_overhead,/tmp/crexx-perf2-linux-x64.d5f0827ca/source/lib/rxfnsb/rxas/_elapsed,procedure,1800,0,0,1800,0,.int,value=.int,complete
rexxcps-noopt,2,_rxsysb._typedformat,elapsed,_typedformat,procedure,2,0,0,2,0,.string,"number_text=.string,before=.int,before_exists=.boolean,after=.int,after_exists=.boolean,expp=.int,expp_exists=.boolean,expt=.int,expt_exists=.boolean",complete
rexxcps-noopt,2,_rxsysb._typedformat,inclusive_body,_typedformat,procedure,2,0,0,2,0,.string,"number_text=.string,before=.int,before_exists=.boolean,after=.int,after_exists=.boolean,expp=.int,expp_exists=.boolean,expt=.int,expt_exists=.boolean",complete
rexxcps-noopt,2,_rxsysb._typedformat,self,_typedformat,procedure,2,0,0,2,0,.string,"number_text=.string,before=.int,before_exists=.boolean,after=.int,after_exists=.boolean,expp=.int,expp_exists=.boolean,expt=.int,expt_exists=.boolean",complete
rexxcps-noopt,2,_rxsysb._typedformat,native_child,_typedformat,procedure,2,0,0,2,0,.string,"number_text=.string,before=.int,before_exists=.boolean,after=.int,after_exists=.boolean,expp=.int,expp_exists=.boolean,expt=.int,expt_exists=.boolean",complete
rexxcps-noopt,2,_rxsysb._typedformat,entry_overhead,_typedformat,procedure,2,0,0,2,0,.string,"number_text=.string,before=.int,before_exists=.boolean,after=.int,after_exists=.boolean,expp=.int,expp_exists=.boolean,expt=.int,expt_exists=.boolean",complete
rexxcps-noopt,2,_rxsysb._typedformat,exit_overhead,_typedformat,procedure,2,0,0,2,0,.string,"number_text=.string,before=.int,before_exists=.boolean,after=.int,after_exists=.boolean,expp=.int,expp_exists=.boolean,expt=.int,expt_exists=.boolean",complete
rexxcps-noopt,3,rexxcps_levelb.__rxtrace_reset_display_state,elapsed,benchmark_rexxcps_levelb_noopt,procedure,200,0,0,200,0,.void,,complete
rexxcps-noopt,3,rexxcps_levelb.__rxtrace_reset_display_state,inclusive_body,benchmark_rexxcps_levelb_noopt,procedure,200,0,0,200,0,.void,,complete
rexxcps-noopt,3,rexxcps_levelb.__rxtrace_reset_display_state,self,benchmark_rexxcps_levelb_noopt,procedure,200,0,0,200,0,.void,,complete
rexxcps-noopt,3,rexxcps_levelb.__rxtrace_reset_display_state,native_child,benchmark_rexxcps_levelb_noopt,procedure,200,0,0,200,0,.void,,complete
rexxcps-noopt,3,rexxcps_levelb.__rxtrace_reset_display_state,entry_overhead,benchmark_rexxcps_levelb_noopt,procedure,200,0,0,200,0,.void,,complete
rexxcps-noopt,3,rexxcps_levelb.__rxtrace_reset_display_state,exit_overhead,benchmark_rexxcps_levelb_noopt,procedure,200,0,0,200,0,.void,,complete
rexxcps-noopt,4,rexxcps_levelb.cps_subroutine,elapsed,benchmark_rexxcps_levelb_noopt,procedure,16800,0,0,16800,0,.void,"a1=.string,a2=.string,a3=.string,a4=.string",complete
rexxcps-noopt,4,rexxcps_levelb.cps_subroutine,inclusive_body,benchmark_rexxcps_levelb_noopt,procedure,16800,0,0,16800,0,.void,"a1=.string,a2=.string,a3=.string,a4=.string",complete
