pair,baseline_entry,candidate_entry,baseline_mode,candidate_mode,baseline_median_ns,candidate_median_ns,delta_ns,delta_percent
rexxcps,rexxcps-noopt,rexxcps-opt,noopt,opt,1121031000,1054549000,-66482000,-5.930
