cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-c0-rxvm,Sieve,crexx,rxvm,C0-current,A,no,no,5500,elapsed_ns,12,1070189000.000000,1074810500.000000,1077283500.000000,1079093750.000000,1081652000.000000,2274500.000000,0.211133,1.064065,no
sieve-prefilter-rxvm,Sieve,crexx,rxvm,C4-prefilter,A,no,no,5500,elapsed_ns,12,1063789000.000000,1068181750.000000,1071470000.000000,1073571500.000000,1078860000.000000,2953000.000000,0.275603,1.406572,no
sieve-c0-rxbvm,Sieve,crexx,rxbvm,C0-current,A,no,no,5500,elapsed_ns,12,1397658000.000000,1418413000.000000,1431631000.000000,1435550500.000000,1441141000.000000,7659000.000000,0.534984,3.037305,no
sieve-prefilter-rxbvm,Sieve,crexx,rxbvm,C4-prefilter,A,no,no,5500,elapsed_ns,12,1434550000.000000,1442106500.000000,1452773000.000000,1462673500.000000,1479574000.000000,11030000.000000,0.759238,3.099177,no
base64-c0-rxvm,Base64,crexx,rxvm,C0-current,A,no,no,2500,elapsed_ns,22,1349220000.000000,1432035500.000000,1467287500.000000,1540558000.000000,1768372000.000000,50535000.000000,3.444110,28.566453,yes
base64-prefilter-rxvm,Base64,crexx,rxvm,C4-prefilter,A,no,no,2500,elapsed_ns,22,1297278000.000000,1510655250.000000,1597109500.000000,1747367500.000000,1905601000.000000,105597000.000000,6.611757,38.088998,yes
base64-c0-rxbvm,Base64,crexx,rxbvm,C0-current,A,no,no,2500,elapsed_ns,22,1447002000.000000,1509359750.000000,1582976000.000000,1661923500.000000,1970196000.000000,80117000.000000,5.061163,33.051291,yes
base64-prefilter-rxbvm,Base64,crexx,rxbvm,C4-prefilter,A,no,no,2500,elapsed_ns,22,1291773000.000000,1425430500.000000,1493132000.000000,1575642000.000000,1695443000.000000,77868000.000000,5.215078,27.035118,yes
rexxcps-c0-rxvm,RexxCPS,crexx,rxvm,C0-current,A,no,no,1000-clauses,benchmark_rate,22,33972180.000000,38321108.750000,38535553.000000,38734684.000000,39092736.000000,212241.000000,0.550767,13.287875,yes
rexxcps-prefilter-rxvm,RexxCPS,crexx,rxvm,C4-prefilter,A,no,no,1000-clauses,benchmark_rate,22,35142560.000000,38981206.500000,39446780.500000,39610523.000000,39927213.000000,286341.500000,0.725893,12.129388,yes
rexxcps-c0-rxbvm,RexxCPS,crexx,rxbvm,C0-current,A,no,no,1000-clauses,benchmark_rate,12,35516598.000000,35988513.750000,36454682.500000,36728948.000000,37092848.000000,386169.000000,1.059312,4.323862,no
rexxcps-prefilter-rxbvm,RexxCPS,crexx,rxbvm,C4-prefilter,A,no,no,1000-clauses,benchmark_rate,12,36527846.000000,37077952.000000,37194533.500000,37286799.750000,37914836.000000,119751.500000,0.321960,3.729016,no
