workload,vm,metric,pairs,control_median,candidate_median,min_percent,q1_percent,median_percent,q3_percent,max_percent,mean_percent,mean_95_ci_low_percent,mean_95_ci_high_percent,interval_result,favorable,total,guard_hit
Sieve,rxbvm,elapsed_ns,12,10465357000.000000,10336145000.000000,-38.478125,-16.792914,-3.407330,16.095323,30.171610,-3.000520,-17.804994,11.803955,noisy_inconclusive,6,12,no
Sieve,rxtvm,elapsed_ns,12,8624903000.000000,9982206500.000000,-15.128811,-10.549809,13.669111,39.818139,104.902960,20.620341,-1.565391,42.806073,noisy_inconclusive,4,12,yes
Permute,rxbvm,elapsed_ns,12,11591010500.000000,11054040000.000000,-15.078905,-11.784074,-2.758468,2.224057,28.700491,-2.339210,-10.239960,5.561539,noisy_inconclusive,7,12,no
Permute,rxtvm,elapsed_ns,12,11328291000.000000,11238690500.000000,-28.283696,-5.583753,7.722818,27.048154,53.319281,10.023544,-5.567645,25.614733,noisy_inconclusive,5,12,yes
RexxCPS,rxbvm,benchmark_rate,12,6292303.500000,7218047.500000,-10.189959,1.258354,5.240705,33.255064,103.123856,23.181818,0.082115,46.281521,clear_favorable,10,12,no
RexxCPS,rxtvm,benchmark_rate,12,6277593.500000,6179938.000000,-48.630209,-6.143063,6.997058,24.255013,74.960729,10.328359,-11.171212,31.827929,noisy_inconclusive,8,12,no
