sample_id,stream,line_number,text
rss-Base64-base64-netrexx-recorded-1,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
rss-Base64-base64-netrexx-recorded-1,stdout,2,PASS: Base64 Roundtrip NetRexx decimal port
rss-Base64-base64-netrexx-recorded-1,stderr,1,        1.33 real         1.57 user         0.03 sys
rss-Base64-base64-netrexx-recorded-1,stderr,2,           181272576  maximum resident set size
rss-Base64-base64-netrexx-recorded-1,stderr,3,                   0  average shared memory size
rss-Base64-base64-netrexx-recorded-1,stderr,4,                   0  average unshared data size
rss-Base64-base64-netrexx-recorded-1,stderr,5,                   0  average unshared stack size
rss-Base64-base64-netrexx-recorded-1,stderr,6,               12656  page reclaims
rss-Base64-base64-netrexx-recorded-1,stderr,7,                   1  page faults
rss-Base64-base64-netrexx-recorded-1,stderr,8,                   0  swaps
rss-Base64-base64-netrexx-recorded-1,stderr,9,                   0  block input operations
rss-Base64-base64-netrexx-recorded-1,stderr,10,                   0  block output operations
rss-Base64-base64-netrexx-recorded-1,stderr,11,                   0  messages sent
rss-Base64-base64-netrexx-recorded-1,stderr,12,                   0  messages received
rss-Base64-base64-netrexx-recorded-1,stderr,13,                   1  signals received
rss-Base64-base64-netrexx-recorded-1,stderr,14,                   0  voluntary context switches
rss-Base64-base64-netrexx-recorded-1,stderr,15,                3580  involuntary context switches
rss-Base64-base64-netrexx-recorded-1,stderr,16,         33612236891  instructions retired
rss-Base64-base64-netrexx-recorded-1,stderr,17,          6902640915  cycles elapsed
rss-Base64-base64-netrexx-recorded-1,stderr,18,           157074416  peak memory footprint
rss-Base64-base64-netrexx-recorded-2,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
rss-Base64-base64-netrexx-recorded-2,stdout,2,PASS: Base64 Roundtrip NetRexx decimal port
rss-Base64-base64-netrexx-recorded-2,stderr,1,        1.36 real         1.59 user         0.02 sys
rss-Base64-base64-netrexx-recorded-2,stderr,2,           181190656  maximum resident set size
rss-Base64-base64-netrexx-recorded-2,stderr,3,                   0  average shared memory size
rss-Base64-base64-netrexx-recorded-2,stderr,4,                   0  average unshared data size
rss-Base64-base64-netrexx-recorded-2,stderr,5,                   0  average unshared stack size
rss-Base64-base64-netrexx-recorded-2,stderr,6,               12659  page reclaims
rss-Base64-base64-netrexx-recorded-2,stderr,7,                   1  page faults
