workload,runtime,variant,lifecycle,phase,sequence,elapsed_ns,exit_code,correctness,benchmark_metric,benchmark_unit
rexxcps,rxbvm,full,process,warmup,1,8583214000,0,pass,1166442,cREXX clauses per second
rexxcps,rxbvm,full,process,recorded,1,8542588000,0,pass,1171847,cREXX clauses per second
