rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,1147010,25,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4)","r1=R12;r2=R7;r3=R3;r4=R8","benchmark_awfy_towers_noopt",625
2,901310,18,1,3,candidate,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1)","r1=R6;c1=int:256;r2=R8","benchmark_awfy_towers_noopt",95
3,737611,13,1,1,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1)","c1=int:1","benchmark_awfy_towers_noopt",6
4,737611,13,1,2,candidate,"SETNUMDGTS_INT(c1) | SETNUMFUZ_INT(c2)","c1=int:18;c2=int:0","benchmark_awfy_towers_noopt",0
5,737611,13,1,1,candidate,"SETNUMFRM_INT(c1) | SETNUMCAS_INT(c1)","c1=int:1","benchmark_awfy_towers_noopt",4
6,737611,13,1,2,candidate,"SETNUMFUZ_INT(c1) | SETNUMFRM_INT(c2)","c1=int:0;c2=int:1","benchmark_awfy_towers_noopt",2
7,737600,16,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | CALL_REG_FUNC_REG(r3,c1,r4)","r1=R8;r2=R6;r3=R2;c1=func@6776;r4=R7","benchmark_awfy_towers_noopt",98
8,737460,10,1,2,candidate,"ASSERTINITIALIZED_REG(r1) | SETNUMDGTS_INT(c1)","r1=R3;c1=int:18","benchmark_awfy_towers_noopt",220
9,737460,15,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2)","r1=R7;c1=int:1;r2=R6;c2=int:256","benchmark_awfy_towers_noopt",92
10,627810,9,1,4,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R5;r2=R13;c1=int:0;c2=label@512","benchmark_awfy_towers_noopt",482
11,300620,11,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","c1=label@512;r1=R5;r2=R6;r3=R11;c2=int:3","benchmark_awfy_towers_noopt",486
12,245960,3,1,3,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | RET_REG(r1)","r1=R1;r2=R3;c1=int:1","benchmark_awfy_towers_noopt",232
13,245870,12,1,2,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1)","r1=R2;r2=R5","benchmark_awfy_towers_noopt",201
14,245870,12,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3)","r1=R2;r2=R1;c1=int:1;r3=R5","benchmark_awfy_towers_noopt",197
15,245840,7,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r1)","r1=R1;r2=R4;c1=int:3;r3=R2","benchmark_awfy_towers_noopt",250
16,245540,7,1,2,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1)","r1=R2;r2=R3","benchmark_awfy_towers_noopt",301
17,245540,7,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3)","r1=R2;r2=R5;c1=int:3;r3=R3","benchmark_awfy_towers_noopt",297
18,218580,8,1,2,candidate,"UNLINK_REG(r1) | BR_ID(c1)","r1=R6;c1=label@563","benchmark_awfy_towers_noopt",508
19,205030,5,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1)","r1=R12;r2=R2;r3=R3;c1=int:0","benchmark_awfy_towers_noopt",416
20,204890,3,1,4,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2)","c1=label@631;r1=R1;r2=R6;c2=int:1","benchmark_awfy_towers_noopt",563
21,190910,3,1,1,candidate,"UNLINK_REG(r1) | RET()","r1=R3","benchmark_awfy_towers_noopt",316
22,164180,2,1,3,candidate,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c1)","c1=int:1;r1=R2;r2=R1","benchmark_awfy_towers_noopt",195
23,163960,2,1,2,candidate,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r1,c1)","r1=R3;c1=string@21344","benchmark_awfy_towers_noopt",474
24,163960,2,1,2,candidate,"SETNUMSTD_INT(c1) | NULL_REG(r1)","c1=int:1;r1=R3","benchmark_awfy_towers_noopt",472
25,163930,6,1,2,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r2)","r1=R3;r2=R6","benchmark_awfy_towers_noopt",505
26,163850,3,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1)","r1=R7;r2=R12;r3=R3;c1=int:256","benchmark_awfy_towers_noopt",612
27,163820,10,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","r1=R3;c1=int:0;r2=R2;r3=R1;c2=int:2","benchmark_awfy_towers_noopt",206
28,163820,2,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","c1=int:1;r1=R1;r2=R4;c2=int:3","benchmark_awfy_towers_noopt",248
29,163710,2,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | IEQ_REG_REG_INT(r2,r3,c1)","r1=R3;r2=R8;r3=R13;c1=int:0","benchmark_awfy_towers_noopt",628
30,109340,4,1,3,candidate,"UNLINK_REG(r1) | BRF_ID_REG(c1,r2)","r1=R6;c1=label@510;r2=R1","benchmark_awfy_towers_noopt",496
31,109300,8,1,3,candidate,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1)","r1=R2;r2=R3;c1=int:0","benchmark_awfy_towers_noopt",204
32,82060,3,1,2,candidate,"UNLINK_REG(r1) | RET_REG(r2)","r1=R2;r2=R1","benchmark_awfy_towers_noopt",216
33,82051,4,1,2,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2)","r1=R1;r2=R5","benchmark_awfy_towers_noopt",45
34,82050,3,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r3,r1)","r1=R6;r2=R11;c1=int:3;r3=R1","benchmark_awfy_towers_noopt",489
35,82050,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | IEQ_REG_REG_INT(r2,r3,c1)","r1=R1;c1=int:0;r2=R5;r3=R13","benchmark_awfy_towers_noopt",479
36,82050,1,1,4,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R3;c1=string@21344;r2=R1;c2=int:0","benchmark_awfy_towers_noopt",476
37,82020,1,1,3,candidate,"IGTE_REG_REG_REG(r1,r2,r1) | BRF_ID_REG(c1,r1)","r1=R8;r2=R5;c1=label@606","benchmark_awfy_towers_noopt",598
38,82020,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | IGTE_REG_REG_REG(r3,r4,r3)","r1=R3;r2=R7;r3=R8;r4=R5","benchmark_awfy_towers_noopt",595
39,81930,3,1,3,candidate,"SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c2)","c1=int:1;r1=R2;c2=int:0","benchmark_awfy_towers_noopt",333
40,81910,1,1,3,candidate,"ASSERTTYPE_REG_STRING(r1,c1) | UNLINK_REG(r2)","r1=R2;c1=string@1416;r2=R1","benchmark_awfy_towers_noopt",257
41,81910,1,1,3,candidate,"COPY_REG_REG(r1,r2) | ASSERTTYPE_REG_STRING(r1,c1)","r1=R2;r2=R1;c1=string@1416","benchmark_awfy_towers_noopt",254
42,81910,1,1,2,candidate,"ENDLIFE_REG(r1) | BR_ID(c1)","r1=R7;c1=label@913","benchmark_awfy_towers_noopt",855
43,81910,1,1,3,candidate,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2)","r1=R5;r2=R6;c1=int:1","benchmark_awfy_towers_noopt",984
44,81910,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c1)","r1=R6;r2=R10;c1=int:1;r3=R5","benchmark_awfy_towers_noopt",980
45,81910,1,1,3,candidate,"SETNUMSTD_INT(c1) | IEQ_REG_REG_INT(r1,r2,c1)","c1=int:1;r1=R4;r2=R18","benchmark_awfy_towers_noopt",1112
46,81910,1,1,5,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | IEQ_REG_REG_INT(r2,r3,c2)","r1=R1;c1=string@21344;r2=R3;r3=R14;c2=int:0","benchmark_awfy_towers_noopt",727
47,81910,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | BRF_ID_REG(c1,r3)","r1=R1;r2=R7;c1=label@859;r3=R5","benchmark_awfy_towers_noopt",788
48,81910,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R12;r2=R7;r3=R6;r4=R10;c1=int:1","benchmark_awfy_towers_noopt",977
49,81910,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R6;r2=R7;r3=R10;c1=int:1","benchmark_awfy_towers_noopt",988
50,81900,2,1,5,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | LOAD_REG_INT(r3,c2)","r1=R12;r2=R18;c1=int:1;r3=R10;c2=int:4","benchmark_awfy_towers_noopt",1159
51,81810,2,1,2,candidate,"UNLINK_REG(r1) | LOAD_REG_INT(r1,c1)","r1=R2;c1=int:1","benchmark_awfy_towers_noopt",304
52,81800,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R3;r2=R6;r3=R2;r4=R5;c1=int:3","benchmark_awfy_towers_noopt",294
53,81800,1,1,3,candidate,"SETNUMSTD_INT(c1) | COPY_REG_REG(r1,r2)","c1=int:1;r1=R3;r2=R6","benchmark_awfy_towers_noopt",292
54,40960,2,1,1,candidate,"ENDLIFE_REG(r1) | RET()","r1=R4","benchmark_awfy_towers_noopt",1099
55,40960,1,1,3,candidate,"SWAP_REG_REG(r1,r2) | BR_ID(c1)","r1=R20;r2=R8;c1=label@1253","benchmark_awfy_towers_noopt",1146
56,40950,1,1,5,over_3_symbols,"ISUB_REG_INT_REG(r1,c1,r2) | ISUB_REG_REG_REG(r3,r1,r4)","r1=R7;c1=int:3;r2=R19;r3=R8;r4=R20","benchmark_awfy_towers_noopt",1151
57,40950,1,1,6,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_INT(r4,r5,c1)","r1=R8;r2=R7;r3=R20;r4=R12;r5=R18;c1=int:1","benchmark_awfy_towers_noopt",1155
58,40950,1,1,3,candidate,"SWAP_REG_REG(r1,r2) | ENDLIFE_REG(r3)","r1=R20;r2=R15;r3=R8","benchmark_awfy_towers_noopt",1248
