rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,4200000,5,1,7,candidate,"PARSEWORDS3_REG_REG_REG_REG(r1,r2,r3,r4) | SCOPY_REG_REG(r5,r1) | SCOPY_REG_REG(r6,r2) | SCOPY_REG_REG(r7,r3)","r1=R11;r2=R5;r3=R42;r4=R47;r5=R52;r6=R40;r7=R56","benchmark_rexxcps_levelb_opt",881
445,1,1,1,9,candidate,"SAY_STRING(c1) | FDIV_REG_FLOAT_REG(r1,c2,r2) | LOAD_REG_INT(r3,c3) | LOADSETTP2_REG_INT_REG_INT(r4,c4,r5,c3)","c1=string@464;r1=R98;c2=float@71280;r2=R27;r3=R100;c3=int:0;r4=R97;c4=int:5;r5=R99","benchmark_rexxcps_levelb_opt",1174
446,1,1,1,6,candidate,"SAY_STRING(c1) | SCONCAT_REG_STRING_REG(r1,c2,r2) | SAY_REG(r1) | SCONCAT_REG_STRING_REG(r1,c3,r3)","c1=string@10264;r1=R32;c2=string@10584;r2=R1;c3=string@10936;r3=R26","benchmark_rexxcps_levelb_opt",184
447,1,1,1,6,candidate,"SCONCAT_REG_REG_REG(r1,r2,r3) | SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c2,r4)","r1=R102;r2=R96;r3=R95;c1=string@68384;c2=string@68736;r4=R19","benchmark_rexxcps_levelb_opt",1108
448,1,1,1,5,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_STRING(r1,r1,c2) | SAY_REG(r1) | ILT_REG_REG_INT(r1,r2,c3)","r1=R32;c1=string@12112;c2=string@2264;r2=R20;c3=int:100","benchmark_rexxcps_levelb_opt",224
449,1,1,1,5,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_STRING(r1,r1,c2) | SCONCAT_REG_REG_STRING(r1,r1,c3) | ITOS_REG(r2)","r1=R102;c1=string@12112;c2=string@2264;c3=string@69576;r2=R18","benchmark_rexxcps_levelb_opt",1140
450,1,1,1,5,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | ITOS_REG(r2) | APPEND_REG_REG(r1,r2)","r1=R32;c1=string@11456;r2=R29;r3=R17;c2=int:0","benchmark_rexxcps_levelb_opt",202
451,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | APPEND_REG_REG(r1,r2) | SAY_REG(r1)","r1=R102;c1=string@69576;r2=R18","benchmark_rexxcps_levelb_opt",1148
452,1,1,1,10,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | SWAPSETTP_REG_REG_REG_INT(r4,r5,r6,c4)","r1=R96;c1=string@67800;r2=R100;c2=int:1;r3=R97;c3=int:5;r4=R98;r5=R12;r6=R99;c4=int:0","benchmark_rexxcps_levelb_opt",1078
453,1,1,1,5,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c2,r2) | SCONCAT_REG_REG_STRING(r1,r1,c3)","r1=R102;c1=string@68384;c2=string@68736;r2=R19;c3=string@11824","benchmark_rexxcps_levelb_opt",1112
454,1,1,1,4,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | SAY_STRING(c2) | SAY_STRING(c3)","r1=R102;c1=string@71680;c2=string@464;c3=string@72040","benchmark_rexxcps_levelb_opt",1204
455,1,1,1,7,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | SCONCAT_REG_REG_STRING(r1,r1,c2) | LOAD_REG_INT(r2,c3) | LOAD_REG_INT(r3,c4)","r1=R96;c1=string@2264;c2=string@67800;r2=R100;c3=int:1;r3=R97;c4=int:5","benchmark_rexxcps_levelb_opt",1074
456,1,1,1,6,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | SCONCAT_REG_REG_STRING(r1,r1,c2) | SCONCAT_REG_REG_STRING(r1,r1,c3) | LOAD_REG_INT(r2,c4)","r1=R96;c1=string@67600;c2=string@2264;c3=string@67800;r2=R100;c4=int:1","benchmark_rexxcps_levelb_opt",1070
457,1,1,1,6,candidate,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c2,r3) | SCONCAT_REG_REG_STRING(r1,r1,c3)","r1=R32;c1=string@10936;r2=R26;c2=string@11312;r3=R19;c3=string@11456","benchmark_rexxcps_levelb_opt",192
458,1,1,1,5,candidate,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SAY_REG(r1) | SCONCAT_REG_STRING_REG(r1,c2,r3) | SAY_REG(r1)","r1=R32;c1=string@10584;r2=R1;c2=string@10936;r3=R26","benchmark_rexxcps_levelb_opt",186
459,1,1,1,5,candidate,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | SAY_REG(r1) | SAY_STRING(c3)","r1=R102;c1=string@71544;r2=R96;c2=string@71680;c3=string@464","benchmark_rexxcps_levelb_opt",1200
460,1,1,1,6,candidate,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | SCONCAT_REG_REG_STRING(r1,r1,c3) | SCONCAT_REG_REG_STRING(r1,r1,c4)","r1=R96;c1=string@67464;r2=R20;c2=string@67600;c3=string@2264;c4=string@67800","benchmark_rexxcps_levelb_opt",1066
461,1,1,1,5,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | LOAD_REG_INT(r2,c1)","r1=R2;r2=R0;r3=R21;r4=R1;c1=int:0","trace",12727
462,1,1,1,4,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r3,c1,r1)","r1=R0;r2=R2;c1=int:1;r3=R1","trace",12557
463,1,1,1,7,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | LOAD_REG_STRING(r2,c3) | LINKATTR1_REG_REG_INT(r3,r1,c4)","r1=R1;c1=int:27;c2=string@36;r2=R2;c3=string@1532888;r3=R0;c4=int:6","trace",12544
464,1,1,1,6,candidate,"SETNUMFRM_INT(c1) | SETNUMSTD_INT(c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | LOAD_REG_INT(r1,c5)","c1=int:1;c2=int:2;c3=label@16;r1=R36;c4=int:256;c5=int:0","floattrunc",2
465,1,1,1,6,candidate,"SETNUMFUZ_INT(c1) | SETNUMFRM_INT(c2) | SETNUMSTD_INT(c3) | BRTPANDT_ID_REG_INT(c4,r1,c5)","c1=int:0;c2=int:1;c3=int:2;c4=label@16;r1=R36;c5=int:256","floattrunc",0
466,1,1,1,6,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c2) | LINKATTR1_REG_REG_INT(r3,r1,c3) | SCOPY_REG_REG(r3,r2)","r1=R1;c1=string@36;r2=R2;c2=string@1532888;r3=R0;c3=int:6","trace",12547
467,1,1,1,6,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | APPEND_REG_REG(r5,r3) | BR_ID(c1)","r1=R5;r2=R22;r3=R25;r4=R3;r5=R19;c1=label@309","floattrunc",279
468,1,1,1,8,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | APPEND_REG_REG(r5,r3) | IADD_REG_REG_INT(r6,r7,c1)","r1=R7;r2=R22;r3=R23;r4=R24;r5=R5;r6=R3;r7=R6;c1=int:1","floattrunc",240
469,1,1,1,7,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | APPEND_REG_REG(r5,r3) | LOAD_REG_STRING(r6,c1)","r1=R20;r2=R31;r3=R59;r4=R2;r5=R0;r6=R36;c1=string@28856","_typedformat",1027
470,1,1,1,9,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | ISUB_REG_REG_REG(r5,r6,r7) | ISUB_REG_REG_INT(r8,r5,c1)","r1=R7;r2=R21;r3=R5;r4=R17;r5=R32;r6=R1;r7=R16;r8=R24;c1=int:1","floattrunc",214
471,1,1,1,11,candidate,"SETTP_REG_INT(r1,c1) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5) | NULLN_REG_REG_REG_REG(r6,r7,r8,r9) | NULL_REG(r10)","r1=R36;c1=int:0;r2=R2;r3=R3;r4=R4;r5=R7;r6=R11;r7=R14;r8=R17;r9=R22;r10=R24","floattrunc",13
472,1,1,1,6,candidate,"SETTP_REG_INT(r1,c1) | NULL_REG(r2) | LOAD_REG_INT(r3,c1) | STRLEN_REG_REG(r4,r5)","r1=R22;c1=int:0;r2=R11;r3=R2;r4=R3;r5=R0","verify",38
473,1,1,1,5,candidate,"STOI_REG(r1) | IGETUNLINK_REG_REG(r2,r1) | LOAD_REG_STRING(r3,c1) | ILT_REG_REG_INT(r1,r2,c2)","r1=R32;r2=R20;r3=R19;c1=string@6552;c2=int:1","benchmark_rexxcps_levelb_opt",132
474,1,1,1,5,candidate,"STOI_REG_REG(r1,r2) | IADD_REG_REG_INT(r1,r1,c1) | IMULT_REG_REG_REG(r3,r1,r3) | LOAD_REG_INT(r4,c1)","r1=R96;r2=R92;c1=int:1;r3=R20;r4=R18","benchmark_rexxcps_levelb_opt",1047
475,1,1,1,7,candidate,"STRCHAR_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1) | BRT_ID_REG(c2,r4) | IEQ_REG_REG_INT(r4,r1,c3)","r1=R1;r2=R0;r3=R2;r4=R12;c1=int:77;c2=label@74;c3=int:109","verify",56
476,1,1,1,7,candidate,"STRLEN_REG_REG(r1,r2) | BEQ_ID_REG_INT(c1,r1,c2) | IGT_REG_REG_REG(r3,r4,r1) | BRF_ID_REG(c3,r3)","r1=R8;r2=R19;c1=label@122;c2=int:0;r3=R13;r4=R22;c3=label@124","verify",108
477,1,1,1,9,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | APPEND_REG_REG(r4,r1) | IADD_REG_REG_INT(r5,r6,c1) | BRF_ID_REG(c2,r7)","r1=R23;r2=R7;r3=R24;r4=R5;r5=R3;r6=R6;c1=int:1;c2=label@260;r7=R11","floattrunc",243
478,1,1,1,9,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | APPEND_REG_REG(r4,r1) | LOAD_REG_STRING(r5,c1) | BLE_ID_REG_INT(c2,r6,c3)","r1=R59;r2=R20;r3=R2;r4=R0;r5=R36;c1=string@28856;c2=label@1054;r6=R31;c3=int:0","_typedformat",1030
479,1,1,1,9,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_REG(r4,r5,r6) | ISUB_REG_REG_INT(r7,r4,c1) | IGT_REG_REG_INT(r4,r7,c2)","r1=R5;r2=R7;r3=R17;r4=R32;r5=R1;r6=R16;r7=R24;c1=int:1;c2=int:0","floattrunc",217
480,1,1,1,11,candidate,"SWAPSETTP_REG_REG_REG_INT(r1,r2,r3,c1) | SETTP_REG_INT(r4,c2) | SETTP_REG_INT(r5,c1) | SETTPCALL_REG_FUNC_REG_REG_INT(r6,c3,r7,r8,c1)","r1=R98;r2=R12;r3=R99;c1=int:0;r4=R100;c2=int:256;r5=R101;r6=R95;c3=func@68112;r7=R97;r8=R102","benchmark_rexxcps_levelb_opt",1088
481,1,1,1,6,candidate,"SWAP_REG_REG(r1,r2) | SCONCAT_REG_REG_REG(r3,r4,r5) | SCONCAT_REG_REG_STRING(r3,r3,c1) | SAY_REG(r3)","r1=R12;r2=R98;r3=R102;r4=R96;r5=R95;c1=string@68384","benchmark_rexxcps_levelb_opt",1105
482,1,1,1,6,candidate,"SWAP_REG_REG(r1,r2) | UNLINK_REG(r1) | INE_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R15;r2=R29;r3=R32;r4=R13;c1=int:0;c2=label@128","benchmark_rexxcps_levelb_opt",104
483,1,1,1,6,candidate,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1) | ISETATTR1_REG_INT_REG(r2,c2,r4)","r1=R2;r2=R21;r3=R1;r4=R0;c1=int:0;c2=int:21","trace",12730
484,1,1,1,4,candidate,"UNLINK_REG(r1) | LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c1,r1) | LOAD_REG_INT(r1,c2)","r1=R0;c1=int:1;r2=R1;c2=int:0","trace",12560
485,1,1,1,7,candidate,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | ISETATTR1_REG_INT_REG(r3,c2,r2) | LOAD_REG_STRING(r4,c3)","r1=R2;r2=R0;c1=int:0;r3=R21;c2=int:26;r4=R4;c3=string@1533136","trace",12778
