phase,round,position,vm,cell,variant,rate_jobs_per_second,elapsed_us
recorded,5,22,rxbvml,channel-throughput,candidate,2840.593861654202,90122
recorded,5,23,rxtvml,channel-latency,accepted,128352.970669340692,7978
recorded,5,23,rxtvml,channel-throughput,accepted,2432.581386951481,105238
recorded,5,24,rxtvml,channel-latency,candidate,128064.032016008001,7996
recorded,5,24,rxtvml,channel-throughput,candidate,2451.332433234706,104433
recorded,6,25,rxtvml,channel-latency,candidate,129965.731691839072,7879
recorded,6,25,rxtvml,channel-throughput,candidate,2418.471072818652,105852
recorded,6,26,rxtvml,channel-latency,accepted,129751.647237709069,7892
recorded,6,26,rxtvml,channel-throughput,accepted,2423.439201022388,105635
recorded,6,27,rxbvml,channel-latency,candidate,116961.736150770987,8755
recorded,6,27,rxbvml,channel-throughput,candidate,2742.279305432070,93353
recorded,6,28,rxbvml,channel-latency,accepted,127824.241667706898,8011
recorded,6,28,rxbvml,channel-throughput,accepted,2809.142882224490,91131
recorded,7,29,rxbvml,channel-latency,accepted,126591.667696872290,8089
recorded,7,29,rxbvml,channel-throughput,accepted,2433.737688709739,105188
recorded,7,30,rxbvml,channel-latency,candidate,126170.527353376048,8116
recorded,7,30,rxbvml,channel-throughput,candidate,2577.319587628866,99328
recorded,7,31,rxtvml,channel-latency,accepted,127984.001999750035,8001
recorded,7,31,rxtvml,channel-throughput,accepted,2416.941247557096,105919
recorded,7,32,rxtvml,channel-latency,candidate,127537.675924772702,8029
recorded,7,32,rxtvml,channel-throughput,candidate,2414.934862792080,106007
recorded,8,33,rxtvml,channel-latency,candidate,128192.288432648973,7988
recorded,8,33,rxtvml,channel-throughput,candidate,2439.465985649079,104941
recorded,8,34,rxtvml,channel-latency,accepted,128659.379319009924,7959
recorded,8,34,rxtvml,channel-throughput,accepted,2404.117050448894,106484
recorded,8,35,rxbvml,channel-latency,candidate,125474.819262345307,8161
recorded,8,35,rxbvml,channel-throughput,candidate,2912.466722792327,87898
recorded,8,36,rxbvml,channel-latency,accepted,129016.001007937506,7937
recorded,8,36,rxbvml,channel-throughput,accepted,2741.721286895429,93372
recorded,9,37,rxbvml,channel-latency,accepted,128610.901783471490,7962
recorded,9,37,rxbvml,channel-throughput,accepted,2752.007568020812,93023
recorded,9,38,rxbvml,channel-latency,candidate,119822.139012403466,8546
recorded,9,38,rxbvml,channel-throughput,candidate,2444.567521628693,104722
recorded,9,39,rxtvml,channel-latency,accepted,126701.311556545406,8082
recorded,9,39,rxtvml,channel-throughput,accepted,2344.257941631640,109203
recorded,9,40,rxtvml,channel-latency,candidate,128016.002000250024,7999
recorded,9,40,rxtvml,channel-throughput,candidate,2424.632753378859,105583
recorded,10,41,rxtvml,channel-latency,candidate,126217.182300012326,8113
recorded,10,41,rxtvml,channel-throughput,candidate,2418.265461312476,105861
recorded,10,42,rxtvml,channel-latency,accepted,123641.632455928513,8282
recorded,10,42,rxtvml,channel-throughput,accepted,2441.979147787433,104833
recorded,10,43,rxbvml,channel-latency,candidate,129162.462159434916,7928
recorded,10,43,rxbvml,channel-throughput,candidate,2936.453314980500,87180
recorded,10,44,rxbvml,channel-latency,accepted,129489.124936772889,7908
recorded,10,44,rxbvml,channel-throughput,accepted,2656.097611587226,96382
recorded,11,45,rxbvml,channel-latency,accepted,125937.769032099372,8131
recorded,11,45,rxbvml,channel-throughput,accepted,2898.878949156381,88310
recorded,11,46,rxbvml,channel-latency,candidate,127936.031984007990,8004
recorded,11,46,rxbvml,channel-throughput,candidate,2794.271742927000,91616
recorded,11,47,rxtvml,channel-latency,accepted,130929.548651067642,7821
recorded,11,47,rxtvml,channel-throughput,accepted,2316.490516866947,110512
recorded,11,48,rxtvml,channel-latency,candidate,125367.286973555340,8168
recorded,11,48,rxtvml,channel-throughput,candidate,2323.449596572912,110181
recorded,12,49,rxtvml,channel-latency,candidate,126435.362390418566,8099
recorded,12,49,rxtvml,channel-throughput,candidate,2446.997648588197,104618
recorded,12,50,rxtvml,channel-latency,accepted,129949.238578680204,7880
recorded,12,50,rxtvml,channel-throughput,accepted,2448.097464880320,104571
recorded,12,51,rxbvml,channel-latency,candidate,132146.083365595550,7749
recorded,12,51,rxbvml,channel-throughput,candidate,2948.561424523738,86822
recorded,12,52,rxbvml,channel-latency,accepted,127094.452029291293,8057
recorded,12,52,rxbvml,channel-throughput,accepted,2782.911185998478,91990
