cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-s0,Sieve,S0,rxvm,v0-r0-64-16,A,yes,startup-included,5500,max_rss_bytes,4,18366464.000000,18366464.000000,18374656.000000,18382848.000000,18382848.000000,8192.000000,0.044583,0.089166,no
sieve-s1,Sieve,S1,rxvm,v0-r0-64-8,A,yes,startup-included,5500,max_rss_bytes,4,17940480.000000,18493440.000000,18694144.000000,18714624.000000,18726912.000000,24576.000000,0.131464,4.206836,no
sieve-s1b,Sieve,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,5500,max_rss_bytes,4,18006016.000000,18042880.000000,18063360.000000,18075648.000000,18087936.000000,16384.000000,0.090703,0.453515,no
permute-s0,Permute,S0,rxvm,v0-r0-64-16,A,yes,startup-included,5000,max_rss_bytes,4,18530304.000000,18542592.000000,18546688.000000,18546688.000000,18546688.000000,0.000000,0.000000,0.088339,no
permute-s1,Permute,S1,rxvm,v0-r0-64-8,A,yes,startup-included,5000,max_rss_bytes,4,18563072.000000,18575360.000000,18587648.000000,18599936.000000,18612224.000000,16384.000000,0.088145,0.264434,no
permute-s1b,Permute,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,5000,max_rss_bytes,4,18137088.000000,18173952.000000,18186240.000000,18198528.000000,18235392.000000,24576.000000,0.135135,0.540541,no
bounce-s0,Bounce,S0,rxvm,v0-r0-64-16,A,yes,startup-included,4200,max_rss_bytes,4,18448384.000000,18472960.000000,18489344.000000,18501632.000000,18513920.000000,16384.000000,0.088613,0.354453,no
bounce-s1,Bounce,S1,rxvm,v0-r0-64-8,A,yes,startup-included,4200,max_rss_bytes,4,18661376.000000,18710528.000000,18743296.000000,18763776.000000,18776064.000000,24576.000000,0.131119,0.611888,no
bounce-s1b,Bounce,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,4200,max_rss_bytes,4,18087936.000000,18137088.000000,18161664.000000,18169856.000000,18169856.000000,8192.000000,0.045106,0.451060,no
richards-s0,Richards,S0,rxvm,v0-r0-64-16,A,yes,startup-included,20,max_rss_bytes,4,18726912.000000,18726912.000000,18751488.000000,18784256.000000,18808832.000000,24576.000000,0.131062,0.436872,no
richards-s1,Richards,S1,rxvm,v0-r0-64-8,A,yes,startup-included,20,max_rss_bytes,4,18972672.000000,18997248.000000,19005440.000000,19013632.000000,19038208.000000,16384.000000,0.086207,0.344828,no
richards-s1b,Richards,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,20,max_rss_bytes,4,18382848.000000,18395136.000000,18432000.000000,18468864.000000,18481152.000000,40960.000000,0.222222,0.533333,no
base64-s0,Base64,S0,rxvm,v0-r0-64-16,A,no,startup-included,2500,max_rss_bytes,4,18546688.000000,18558976.000000,18571264.000000,18591744.000000,18628608.000000,16384.000000,0.088222,0.441112,no
base64-s1,Base64,S1,rxvm,v0-r0-64-8,A,no,startup-included,2500,max_rss_bytes,4,18726912.000000,18776064.000000,18808832.000000,18833408.000000,18857984.000000,32768.000000,0.174216,0.696864,no
base64-s1b,Base64,S1b,rxvm,v0-r0-128-16,A,no,startup-included,2500,max_rss_bytes,4,18104320.000000,18153472.000000,18169856.000000,18169856.000000,18169856.000000,0.000000,0.000000,0.360685,no
towers-s0,Towers,S0,rxvm,v0-r0-64-16,A,yes,startup-included,100,max_rss_bytes,4,18563072.000000,18599936.000000,18612224.000000,18612224.000000,18612224.000000,0.000000,0.000000,0.264085,no
towers-s1,Towers,S1,rxvm,v0-r0-64-8,A,yes,startup-included,100,max_rss_bytes,4,18825216.000000,18862080.000000,18890752.000000,18907136.000000,18907136.000000,16384.000000,0.086730,0.433651,no
towers-s1b,Towers,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,100,max_rss_bytes,4,18219008.000000,18243584.000000,18259968.000000,18276352.000000,18300928.000000,24576.000000,0.134590,0.448632,no
rexxcps-s0,RexxCPS,S0,rxvm,v0-r0-64-16,A,no,startup-included,1000-clauses,max_rss_bytes,4,19087360.000000,19087360.000000,19103744.000000,19120128.000000,19120128.000000,16384.000000,0.085763,0.171527,no
rexxcps-s1,RexxCPS,S1,rxvm,v0-r0-64-8,A,no,startup-included,1000-clauses,max_rss_bytes,4,19283968.000000,19320832.000000,19333120.000000,19341312.000000,19365888.000000,16384.000000,0.084746,0.423729,no
rexxcps-s1b,RexxCPS,S1b,rxvm,v0-r0-128-16,A,no,startup-included,1000-clauses,max_rss_bytes,4,18612224.000000,18624512.000000,18628608.000000,18636800.000000,18661376.000000,8192.000000,0.043975,0.263852,no
