rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,627780,13,1,4,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R5;r2=R16;c1=int:0;c2=label@752","benchmark_awfy_towers_opt",724
2,328010,9,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IGETUNLINK_REG_REG(r3,r1)","r1=R23;r2=R26;c1=int:2;r3=R22","benchmark_awfy_towers_opt",207
3,300600,15,1,5,candidate,"BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","c1=label@752;r1=R5;r2=R6;r3=R14;c2=int:3","benchmark_awfy_towers_opt",728
4,245840,13,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r1)","r1=R23;r2=R5;c1=int:2;r3=R26","benchmark_awfy_towers_opt",198
5,245540,11,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3)","r1=R23;r2=R5;c1=int:2;r3=R21","benchmark_awfy_towers_opt",230
6,190940,7,1,2,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1)","r1=R23;r2=R21","benchmark_awfy_towers_opt",234
7,164040,2,1,3,candidate,"IGETUNLINK_REG_REG(r1,r2) | BR_ID(c1)","r1=R6;r2=R7;c1=label@814","benchmark_awfy_towers_opt",809
8,163960,4,1,2,candidate,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r1,c1)","r1=R26;c1=string@11","benchmark_awfy_towers_opt",193
9,163950,2,1,3,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2)","r1=R14;c1=int:18;c2=int:1","benchmark_awfy_towers_opt",710
10,163820,10,1,4,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1)","r1=R8;c1=int:0;r2=R6;c2=int:3","benchmark_awfy_towers_opt",77
11,163630,4,1,3,candidate,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1)","r1=R7;r2=R6;c1=int:1","benchmark_awfy_towers_opt",851
12,109330,6,1,2,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r2)","r1=R26;r2=R23","benchmark_awfy_towers_opt",202
13,95590,3,1,4,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | BR_ID(c2)","r1=R14;c1=int:3;r2=R5;c2=label@929","benchmark_awfy_towers_opt",882
14,82050,3,1,3,candidate,"IGETUNLINK_REG_REG(r1,r2) | BRF_ID_REG(c1,r1)","r1=R1;r2=R6;c1=label@799","benchmark_awfy_towers_opt",735
15,82050,1,1,4,candidate,"LOAD_REG_INT(r1,c1) | IEQ_REG_REG_INT(r2,r3,c1)","r1=R1;c1=int:0;r2=R5;r3=R16","benchmark_awfy_towers_opt",721
16,82050,1,1,3,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | NULL_REG(r1)","c1=int:18;c2=int:1;r1=R3","benchmark_awfy_towers_opt",712
17,82050,1,1,4,candidate,"SETOBJUNINIT_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R3;c1=string@11;r2=R1;c2=int:0","benchmark_awfy_towers_opt",718
18,82050,4,1,6,candidate,"SETTP_REG_INT(r1,c1) | CALL3_REG_FUNC_REG_REG_REG(r2,c2,r3,r1,r4)","r1=R8;c1=int:256;r2=R18;c2=func@10520;r3=R5;r4=R17","benchmark_awfy_towers_opt",150
19,82050,4,1,3,candidate,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1)","r1=R5;c1=int:256;r2=R8","benchmark_awfy_towers_opt",147
20,82020,1,1,4,candidate,"BRF_ID_REG(c1,r1) | COPY_REG_REG(r2,r3)","c1=label@863;r1=R1;r2=R9;r3=R15","benchmark_awfy_towers_opt",799
21,82020,1,1,4,candidate,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c1)","r1=R9;r2=R15;r3=R7;c1=int:1","benchmark_awfy_towers_opt",802
22,82020,1,1,4,candidate,"ICOPY_REG_REG(r1,r2) | BRTF_ID_ID_REG(c1,c2,r1)","r1=R5;r2=R6;c1=label@837;c2=label@838","benchmark_awfy_towers_opt",830
23,82020,1,1,5,candidate,"ICOPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R8;r2=R6;r3=R7;r4=R3;c1=int:1","benchmark_awfy_towers_opt",814
24,82020,1,1,3,candidate,"IGTE_REG_REG_REG(r1,r2,r1) | ICOPY_REG_REG(r3,r1)","r1=R6;r2=R8;r3=R5","benchmark_awfy_towers_opt",826
25,81950,3,1,4,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | COPY_REG_REG(r3,r1)","r1=R6;c1=int:1;r2=R7;r3=R5","benchmark_awfy_towers_opt",101
26,81910,3,1,3,candidate,"ASSERTTYPE_REG_STRING(r1,c1) | UNLINK_REG(r2)","r1=R21;c1=string@9;r2=R23","benchmark_awfy_towers_opt",225
27,81910,3,1,3,candidate,"COPY_REG_REG(r1,r2) | ASSERTTYPE_REG_STRING(r1,c1)","r1=R21;r2=R23;c1=string@9","benchmark_awfy_towers_opt",222
28,81910,3,1,3,candidate,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r1)","r1=R25;r2=R26;r3=R24","benchmark_awfy_towers_opt",250
29,81910,3,1,2,candidate,"ENDLIFE_REG(r1) | BR_ID(c1)","r1=R21;c1=label@250","benchmark_awfy_towers_opt",239
30,81910,3,1,3,candidate,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2)","r1=R21;r2=R22;c1=int:1","benchmark_awfy_towers_opt",275
31,81910,3,1,4,candidate,"IGETUNLINK_REG_REG(r1,r2) | BRTF_ID_ID_REG(c1,c2,r1)","r1=R22;r2=R23;c1=label@218;c2=label@243","benchmark_awfy_towers_opt",211
