cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxvm,Sieve,crexx,rxvm,equivalent-port,A,yes,no,5500,normalized_work_per_second,10,4464.209620,4525.448284,4589.702960,4651.518094,4686.083525,70.355820,1.532906,4.834167,no
sieve-rxbvm,Sieve,crexx,rxbvm,equivalent-port,A,yes,no,5500,normalized_work_per_second,10,4170.771085,4247.453960,4313.626232,4383.102816,4419.576958,69.553250,1.612408,5.767905,no
sieve-oorexx,Sieve,oorexx,oorexx,equivalent-port,A,yes,no,5500,normalized_work_per_second,10,687.360638,703.019777,704.361197,705.637626,707.700879,1.355592,0.192457,2.887757,no
sieve-netrexx,Sieve,netrexx,netrexx,decimal-rexx-port,A,yes,no,5500,normalized_work_per_second,10,2426.349271,2543.530847,2615.734239,2643.252841,2665.618513,39.732243,1.518971,9.147307,no
permute-rxvm,Permute,crexx,rxvm,equivalent-port,A,yes,no,5000,normalized_work_per_second,10,2145.153990,2182.497949,2193.508363,2213.851733,2235.527086,15.726776,0.716969,4.120025,no
permute-rxbvm,Permute,crexx,rxbvm,equivalent-port,A,yes,no,5000,normalized_work_per_second,10,1964.041542,2156.491527,2177.898960,2185.541722,2199.780550,12.326638,0.565988,10.824148,yes
permute-oorexx,Permute,oorexx,oorexx,equivalent-port,A,yes,no,5000,normalized_work_per_second,10,283.337296,289.050137,296.204473,297.758545,300.382315,4.145339,1.399486,5.754477,no
permute-netrexx,Permute,netrexx,netrexx,decimal-rexx-port,A,yes,no,5000,normalized_work_per_second,10,4298.505410,4340.751668,4391.666804,4421.721018,4495.351806,50.614563,1.152514,4.482271,no
bounce-rxvm,Bounce,crexx,rxvm,equivalent-port,A,yes,no,4200,normalized_work_per_second,10,2884.009267,3050.995256,3064.544259,3087.804497,3112.339909,20.523426,0.669706,7.450721,no
bounce-rxbvm,Bounce,crexx,rxbvm,equivalent-port,A,yes,no,4200,normalized_work_per_second,10,3143.256144,3153.039244,3169.232002,3198.724538,3215.133788,20.611845,0.650374,2.267983,no
bounce-oorexx,Bounce,oorexx,oorexx,equivalent-port,A,yes,no,4200,normalized_work_per_second,10,869.957509,900.298884,909.044061,918.325906,924.830239,9.553918,1.050985,6.036311,no
bounce-netrexx,Bounce,netrexx,netrexx,decimal-rexx-port,A,yes,no,4200,normalized_work_per_second,10,1970.406373,1994.735114,2026.999735,2049.473466,2063.346709,31.183307,1.538397,4.585118,no
richards-rxvm,Richards,crexx,rxvm,common-state-machine,A,yes,no,20,normalized_work_per_second,10,5.644322,5.966816,6.048669,6.067508,6.120153,0.036502,0.603479,7.866712,no
richards-rxbvm,Richards,crexx,rxbvm,common-state-machine,A,yes,no,20,normalized_work_per_second,10,6.000897,6.045756,6.076364,6.129639,6.193183,0.039410,0.648584,3.164495,no
richards-oorexx,Richards,oorexx,oorexx,common-state-machine,A,yes,no,20,normalized_work_per_second,10,10.124076,10.435428,10.647465,10.688625,10.713147,0.063597,0.597297,5.532508,no
richards-netrexx,Richards,netrexx,netrexx,decimal-rexx-port,A,yes,no,20,normalized_work_per_second,10,16.356680,16.848380,16.930481,16.972490,17.347242,0.077684,0.458843,5.850761,no
base64-rxvm,Base64,crexx,rxvm,equivalent-port,A,yes,no,2500,normalized_work_per_second,10,1529.115584,1656.223800,1698.267100,1792.694650,1838.924891,54.395682,3.203011,18.242673,yes
base64-rxbvm,Base64,crexx,rxbvm,equivalent-port,A,yes,no,2500,normalized_work_per_second,10,1648.966659,1715.854171,1752.845794,1802.755839,1931.275932,50.178324,2.862678,16.105768,yes
base64-oorexx,Base64,oorexx,oorexx,equivalent-port,A,yes,no,2500,normalized_work_per_second,10,1454.385525,1983.882824,2072.817529,2092.917745,2110.664682,25.787215,1.244066,31.661212,yes
base64-netrexx,Base64,netrexx,netrexx,decimal-rexx-port,A,yes,no,2500,normalized_work_per_second,10,1656.377251,1708.596722,1781.409359,1813.887703,1845.593240,36.173163,2.030592,10.621702,yes
towers-rxvm,Towers,crexx,rxvm,equivalent-object-port,A,no,no,100,elapsed_ns,10,2800524000.000000,2828669500.000000,2836196500.000000,2845218000.000000,2851376000.000000,9225500.000000,0.325277,1.792965,no
towers-rxbvm,Towers,crexx,rxbvm,equivalent-object-port,A,no,no,100,elapsed_ns,10,2805278000.000000,2818342250.000000,2839714000.000000,2880123500.000000,2984376000.000000,22795000.000000,0.802722,6.306903,no
towers-oorexx,Towers,oorexx,oorexx,equivalent-object-port,A,no,no,100,elapsed_ns,10,1111122000.000000,1129059000.000000,1138504000.000000,1142643500.000000,1161228000.000000,8138000.000000,0.714798,4.401039,no
towers-netrexx,Towers,netrexx,netrexx,binary-object-jvm-control,A,no,no,100,elapsed_ns,10,33802000.000000,33946500.000000,34043000.000000,34348000.000000,34543000.000000,140500.000000,0.412713,2.176659,no
rexxcps-rxvm,RexxCPS,crexx,rxvm,disclosed-2.2d,A,no,no,1000-clauses,benchmark_rate,10,46471295.000000,46961155.000000,47202610.500000,47473256.000000,47786939.000000,306172.500000,0.648635,2.787227,no
rexxcps-rxbvm,RexxCPS,crexx,rxbvm,disclosed-2.2d,A,no,no,1000-clauses,benchmark_rate,10,46017676.000000,46689968.500000,47092602.500000,47220483.750000,47619637.000000,307891.000000,0.653799,3.401725,no
rexxcps-oorexx,RexxCPS,oorexx,oorexx,canonical-2.2,A,no,no,1000-clauses,benchmark_rate,10,39860806.000000,40053125.250000,40126180.000000,40214732.250000,40333803.000000,86928.000000,0.216637,1.178774,no
rexxcps-regina,RexxCPS,regina,regina,canonical-2.2,A,no,no,1000-clauses,benchmark_rate,10,33040375.000000,33066355.750000,33211847.000000,33381725.750000,33544834.000000,163281.000000,0.491635,1.518913,no
rexxcps-netrexx,RexxCPS,netrexx,netrexx,disclosed-2.2n,A,no,no,1000-clauses,benchmark_rate,10,45361168.000000,47383317.500000,48299297.500000,48830848.250000,49356882.000000,645687.000000,1.336846,8.272820,no
