entry,section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
list-stripped-candidate-repeat,census,call_path,direct_bytecode,,4395900,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,call_path,direct_native,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,call_path,dynamic_bytecode,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,call_path,dynamic_native,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,call_path,external_root,,1,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,call_path,signal_bytecode,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,call_path,signal_native,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,arity,1,,3824801,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,arity,3,,284300,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,arity,2,,5900,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,arity,4,,280900,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,callable_kind,procedure,,1,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,callable_kind,method,,4392800,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,callable_kind,factory,,3100,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,callable_kind,native,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,callable_kind,unknown,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,frame_disposition,fresh,,46,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,frame_disposition,reused,,4395855,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,frame_disposition,no_child_native,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,frame_disposition,none_failed,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,call_outcome,success,,4395901,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,call_outcome,unresolved,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,call_outcome,frame_failed,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,census,call_outcome,invalid,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,return,placement,void,,2800,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,return,placement,ret_reg_move_local,,80800,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,return,placement,ret_reg_copy_nonlocal,,4031300,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,return,placement,value_ignored,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,return,placement,immediate,,281000,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,return,placement,terminal_external,,1,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,dynamic,srcmethodsel,attempt,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,dynamic,srcmethodsel,success,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,dynamic,srcmethodsel,failure,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,dynamic,srcfprocsel,attempt,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,dynamic,srcfprocsel,success,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,dynamic,srcfprocsel,failure,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,mechanics,call_window,setup_swaps,,5809400,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,mechanics,call_window,normal_restoration_swaps,,5809400,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,mechanics,call_window,unclassified_swaps,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,mechanics,call_window,defensive_argument_copies,,100,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,mechanics,call_window,unclassified_copies,,567801,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,mechanics,call_window,attribution_degraded,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,unwind,signal,events,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,unwind,signal,bytecode_frames_discarded,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,unwind,signal,argument_windows_restored,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,unwind,signal,argument_slots_restored,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,unwind,signal,interrupted_native_windows_restored,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,unwind,signal,interrupted_native_slots_restored,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,unwind,signal,restoration_failures,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
list-stripped-candidate-repeat,call,awfy_list.main,external_root,0,1,0,0,0,0,0,1,,,,benchmark_awfy_list_opt,procedure,,,fresh,success,0,0,0,complete
list-stripped-candidate-repeat,call,awfy_list.listbenchmark.run,direct_bytecode,100,1,0,0,0,0,0,1,,,,benchmark_awfy_list_opt,method,,,fresh,success,1,1,1,complete
list-stripped-candidate-repeat,call,awfy_list.listbenchmark.makelist,direct_bytecode,498,1,0,0,0,0,0,3,,,,benchmark_awfy_list_opt,method,,,fresh,success,1,1,0,complete
list-stripped-candidate-repeat,call,awfy_list.listbenchmark.makelist,direct_bytecode,669,15,0,0,0,0,0,3,,,,benchmark_awfy_list_opt,method,,,fresh,success,30,30,0,complete
list-stripped-candidate-repeat,call,awfy_list.listarena.allocate,direct_bytecode,696,1,0,0,0,0,0,2,,,,benchmark_awfy_list_opt,method,,,fresh,success,2,2,0,complete
