entry,pair,workload,variant,mode,lifecycle,phase,sequence,elapsed_ns,exit_code,correctness
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,warmup,1,239974000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,warmup,2,241026000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,warmup,3,240605000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,warmup,4,317429000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,warmup,5,279078000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,recorded,1,247136000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,recorded,2,243599000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,recorded,3,377205000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,recorded,4,277635000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,recorded,5,249113000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,recorded,6,292319000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,recorded,7,303616000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,recorded,8,253853000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,recorded,9,251564000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,recorded,10,286981000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,recorded,11,380597000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,recorded,12,307468000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,recorded,13,273951000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,recorded,14,349870000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,recorded,15,289450000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,recorded,16,259992000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,recorded,17,264660000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,recorded,18,315496000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,recorded,19,269330000,0,pass
list-stripped-candidate-repeat,List-stripped-repeat,List,candidate,opt-stripped-candidate-first,process,recorded,20,261104000,0,pass
