rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,2519500,20,1,2,candidate,"UNLINK_REG(r1) | UNLINK_REG(r2)","r1=R18;r2=R19","benchmark_awfy_permute_opt",195
2,2015600,16,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SETATTRS_REG_INT(r1,c2)","r1=R19;r2=R17;c1=int:2;c2=int:6","benchmark_awfy_permute_opt",181
3,2014400,12,1,5,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r4,r1)","r1=R22;r2=R15;c1=int:1;r3=R20;r4=R21","benchmark_awfy_permute_opt",217
4,2014400,12,1,5,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | IADD_REG_REG_INT(r2,r3,c2)","r1=R21;c1=int:6;r2=R22;r3=R15;c2=int:1","benchmark_awfy_permute_opt",214
5,1188850,8,1,4,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R7;r2=R8;r3=R11;c1=int:1","benchmark_awfy_permute_opt",129
6,1007851,10,1,2,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2)","r1=R1;r2=R5","benchmark_awfy_permute_opt",45
7,1007200,6,1,4,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1)","r1=R20;r2=R21;r3=R22;r4=R19","benchmark_awfy_permute_opt",221
8,937000,8,1,2,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1)","r1=R7;r2=R8","benchmark_awfy_permute_opt",95
9,865200,4,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4)","r1=R6;r2=R28;r3=R7;r4=R3","benchmark_awfy_permute_opt",818
10,504050,7,1,3,candidate,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3)","r1=R7;r2=R5;r3=R6","benchmark_awfy_permute_opt",98
11,503900,4,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4)","r1=R17;r2=R11;r3=R15;r4=R14","benchmark_awfy_permute_opt",175
12,503900,4,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R15;r2=R14;r3=R19;r4=R17;c1=int:2","benchmark_awfy_permute_opt",178
13,503900,4,1,4,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r1,r4)","r1=R22;r2=R20;r3=R21;r4=R16","benchmark_awfy_permute_opt",247
14,503300,2,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4)","r1=R9;r2=R3;r3=R10;r4=R7","benchmark_awfy_permute_opt",853
15,503300,2,1,6,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | LINKATTR1_REG_REG_INT(r4,r5,c1)","r1=R15;r2=R13;r3=R14;r4=R17;r5=R12;c1=int:2","benchmark_awfy_permute_opt",892
16,433100,4,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3)","r1=R7;r2=R6;c1=int:1;r3=R8","benchmark_awfy_permute_opt",91
17,433000,2,1,3,candidate,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2)","r1=R12;r2=R7;c1=int:1","benchmark_awfy_permute_opt",125
18,433000,2,1,4,over_3_symbols,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R29;r2=R2;c1=int:8660;c2=label@423","benchmark_awfy_permute_opt",392
19,433000,2,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c1)","r1=R7;r2=R11;c1=int:1;r3=R12","benchmark_awfy_permute_opt",121
20,432951,2,1,1,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1)","c1=int:1","benchmark_awfy_permute_opt",6
21,432951,2,1,2,candidate,"SETNUMDGTS_INT(c1) | SETNUMFUZ_INT(c2)","c1=int:18;c2=int:0","benchmark_awfy_permute_opt",0
22,432951,2,1,1,candidate,"SETNUMFRM_INT(c1) | SETNUMCAS_INT(c1)","c1=int:1","benchmark_awfy_permute_opt",4
23,432951,2,1,2,candidate,"SETNUMFUZ_INT(c1) | SETNUMFRM_INT(c2)","c1=int:0;c2=int:1","benchmark_awfy_permute_opt",2
24,432950,1,1,2,candidate,"ASSERTINITIALIZED_REG(r1) | SETNUMDGTS_INT(c1)","r1=R28;c1=int:18","benchmark_awfy_permute_opt",770
25,432950,2,1,4,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1)","r1=R12;r2=R14;r3=R13;c1=label@372","benchmark_awfy_permute_opt",168
26,432950,4,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2)","r1=R12;c1=int:2;r2=R11;c2=int:256","benchmark_awfy_permute_opt",143
27,432950,1,1,3,candidate,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c1)","c1=int:1;r1=R3;r2=R28","benchmark_awfy_permute_opt",780
28,432950,4,1,3,candidate,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1)","r1=R11;c1=int:256;r2=R13","benchmark_awfy_permute_opt",146
29,432950,4,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | CALL_REG_FUNC_REG(r3,c1,r4)","r1=R13;r2=R11;r3=R8;c1=func@7248;r4=R12","benchmark_awfy_permute_opt",149
30,432950,1,1,4,over_3_symbols,"UNLINK_REG(r1) | INE_REG_REG_INT(r2,r3,c1)","r1=R2;r2=R4;r3=R29;c1=int:0","benchmark_awfy_permute_opt",799
31,252000,3,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1)","r1=R10;r2=R5;r3=R7;c1=int:0","benchmark_awfy_permute_opt",103
32,251950,2,1,4,over_3_symbols,"BRT_ID_REG(c1,r1) | COPY_REG_REG(r2,r3)","c1=label@372;r1=R12;r2=R17;r3=R11","benchmark_awfy_permute_opt",172
33,251950,2,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | IADD_REG_REG_REG(r3,r4,r3)","r1=R11;r2=R25;r3=R14;r4=R7","benchmark_awfy_permute_opt",363
34,251950,2,1,3,candidate,"IADD_REG_REG_REG(r1,r2,r1) | BR_ID(c1)","r1=R14;r2=R7;c1=label@168","benchmark_awfy_permute_opt",366
35,251950,2,1,3,candidate,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1)","r1=R21;r2=R25;c1=int:2","benchmark_awfy_permute_opt",302
36,251650,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | COPY_REG_REG(r3,r4)","r1=R3;r2=R18;r3=R22;r4=R28","benchmark_awfy_permute_opt",966
37,181401,6,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R2;c1=int:0;r2=R4;c2=int:1","benchmark_awfy_permute_opt",69
38,181000,2,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | ILT_REG_REG_REG(r2,r3,r4)","r1=R7;c1=int:-1;r2=R12;r3=R14;r4=R13","benchmark_awfy_permute_opt",165
39,180951,2,1,2,candidate,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2)","r1=R5;r2=R4","benchmark_awfy_permute_opt",426
40,180950,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | ISUB_REG_REG_INT(r2,r3,c2)","c1=label@1076;r1=R4;r2=R3;r3=R29;c2=int:1","benchmark_awfy_permute_opt",805
41,180950,1,1,1,candidate,"ENDLIFE_REG(r1) | RET()","r1=R3","benchmark_awfy_permute_opt",1074
42,180950,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1)","r1=R7;r2=R3;r3=R6;c1=int:0","benchmark_awfy_permute_opt",834
43,180950,1,1,5,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | LOAD_REG_INT(r3,c2)","r1=R3;r2=R29;c1=int:1;r3=R5;c2=int:2","benchmark_awfy_permute_opt",808
44,180950,1,1,2,candidate,"SWAP_REG_REG(r1,r2) | ICOPY_REG_REG(r2,r1)","r1=R3;r2=R7","benchmark_awfy_permute_opt",831
45,1200,4,1,3,candidate,"SETATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1)","r1=R19;c1=int:6;r2=R18","benchmark_awfy_permute_opt",185
46,650,3,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r3,r1)","r1=R18;r2=R19;c1=int:6;r3=R16","benchmark_awfy_permute_opt",188
