rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
20,272255,24,1,3,candidate,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1)","r1=R8;r2=R12;c1=int:24","benchmark_awfy_richards_noopt",957
21,239257,15,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","c1=label@1966;r1=R7;r2=R9;r3=R17;c2=int:20","benchmark_awfy_richards_noopt",1867
22,239000,7,1,2,candidate,"SWAP_REG_REG(r1,r2) | UNLINK_REG(r1)","r1=R8;r2=R15","benchmark_awfy_richards_noopt",2021
23,236953,25,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3)","r1=R1;r2=R0;c1=int:22;r3=R3","benchmark_awfy_richards_noopt",263
24,229837,17,1,4,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2)","c1=label@1659;r1=R2;r2=R5;c2=int:1","benchmark_awfy_richards_noopt",1651
25,219184,35,1,4,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2)","r1=R4;r2=R6;c1=int:0;r3=R5","benchmark_awfy_richards_noopt",1118
26,219120,27,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | MINATTRS_REG_REG_INT(r1,r3,c2)","r1=R6;r2=R9;c1=int:17;r3=R10;c2=int:0","benchmark_awfy_richards_noopt",1343
27,192849,16,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | LOAD_REG_INT(r4,c1)","r1=R5;r2=R6;r3=R10;r4=R7;c1=int:0","benchmark_awfy_richards_noopt",1351
28,183607,18,1,2,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2)","r1=R3;r2=R6","benchmark_awfy_richards_noopt",45
29,182074,19,1,3,candidate,"LOAD_REG_INT(r1,c1) | ICOPY_REG_REG(r2,r1)","r1=R7;c1=int:0;r2=R5","benchmark_awfy_richards_noopt",1203
30,177403,7,1,3,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2)","r1=R5;r2=R2;c1=int:0","benchmark_awfy_richards_noopt",1751
31,172395,8,1,2,candidate,"LOAD_REG_INT(r1,c1) | RET_REG(r1)","r1=R9;c1=int:1","benchmark_awfy_richards_noopt",878
32,172394,2,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LOAD_REG_INT(r3,c1)","r1=R6;r2=R13;c1=int:2;r3=R3","benchmark_awfy_richards_noopt",4163
33,158510,15,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c2)","r1=R4;r2=R9;c1=int:17;r3=R6;c2=int:9","benchmark_awfy_richards_noopt",1110
34,158027,14,1,4,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1)","r1=R7;r2=R6;r3=R1;r4=R0","benchmark_awfy_richards_noopt",1385
35,131580,16,1,3,candidate,"SWAP_REG_REG(r1,r2) | RET_REG(r3)","r1=R25;r2=R9;r3=R7","benchmark_awfy_richards_noopt",2708
36,124391,11,1,2,candidate,"UNLINK_REG(r1) | BR_ID(c1)","r1=R5;c1=label@1396","benchmark_awfy_richards_noopt",1423
37,114626,15,1,6,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | LINKATTR1_REG_REG_INT(r4,r5,c1)","r1=R7;r2=R8;r3=R9;r4=R10;r5=R12;c1=int:22","benchmark_awfy_richards_noopt",942
38,106954,3,1,3,candidate,"BTOI_REG(r1) | IEQ_REG_REG_INT(r2,r1,c1)","r1=R6;r2=R9;c1=int:0","benchmark_awfy_richards_noopt",143
39,106953,2,1,3,candidate,"LINKATTR1_REG_REG_REG(r1,r2,r3) | BTOI_REG(r1)","r1=R2;r2=R3;r3=R4","benchmark_awfy_richards_noopt",1745
40,106605,1,1,3,candidate,"IGTE_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2)","r1=R1;r2=R2;c1=int:0","benchmark_awfy_richards_noopt",4154
41,106605,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r3,r1,c2)","r1=R2;r2=R13;c1=int:2;r3=R1;c2=int:0","benchmark_awfy_richards_noopt",4150
42,106401,22,1,3,candidate,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1)","r1=R1;r2=R2;c1=int:1","benchmark_awfy_richards_noopt",270
43,92655,5,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SETATTRS_REG_INT(r3,c2)","r1=R3;r2=R7;c1=int:2;r3=R4;c2=int:6","benchmark_awfy_richards_noopt",2109
44,92655,5,1,4,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | UNLINK_REG(r4)","r1=R2;r2=R4;r3=R5;r4=R3","benchmark_awfy_richards_noopt",2120
45,89239,5,1,4,over_3_symbols,"UNLINK_REG(r1) | IEQ_REG_REG_INT(r2,r3,c1)","r1=R6;r2=R7;r3=R11;c1=int:0","benchmark_awfy_richards_noopt",1363
46,79020,2,1,4,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRT_ID_REG(c2,r1)","r1=R15;r2=R26;c1=int:2;c2=label@2759","benchmark_awfy_richards_noopt",2748
47,78157,45,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R1;c1=int:0;r2=R7;c2=int:1","benchmark_awfy_richards_noopt",75
48,75790,3,1,3,candidate,"SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c2)","c1=int:1;r1=R4;c2=int:0","benchmark_awfy_richards_noopt",396
49,65790,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | BRF_ID_REG(c1,r3)","r1=R26;r2=R5;c1=label@2688;r3=R6","benchmark_awfy_richards_noopt",2550
50,58123,3,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1)","r1=R4;r2=R5;r3=R6;r4=R7;c1=int:0","benchmark_awfy_richards_noopt",1855
51,53463,2,1,4,over_3_symbols,"BRT_ID_REG(c1,r1) | IEQ_REG_REG_INT(r1,r2,c2)","c1=label@2759;r1=R15;r2=R26;c2=int:3","benchmark_awfy_richards_noopt",2752
52,51167,5,1,3,candidate,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2)","r1=R6;r2=R5;c1=int:1","benchmark_awfy_richards_noopt",1095
53,51167,5,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c2)","r1=R5;r2=R9;c1=int:9;r3=R6;c2=int:1","benchmark_awfy_richards_noopt",1091
54,51158,5,1,2,candidate,"UNLINK_REG(r1) | RET_REG(r2)","r1=R3;r2=R0","benchmark_awfy_richards_noopt",382
55,43520,12,1,4,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r1,r4)","r1=R10;r2=R8;r3=R9;r4=R14","benchmark_awfy_richards_noopt",970
56,33719,2,1,4,over_3_symbols,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R7;r2=R0;c1=int:0;c2=label@1427","benchmark_awfy_richards_noopt",1396
57,33246,3,1,4,over_3_symbols,"ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R6;r2=R3;c1=int:1;c2=label@72","benchmark_awfy_richards_noopt",50
58,33245,1,1,4,over_3_symbols,"BRT_ID_REG(c1,r1) | IGT_REG_REG_INT(r1,r2,c2)","c1=label@2060;r1=R2;r2=R7;c2=int:5","benchmark_awfy_richards_noopt",2053
59,33245,1,1,4,over_3_symbols,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R2;r2=R7;c1=int:5;c2=label@2072","benchmark_awfy_richards_noopt",2056
60,33245,1,1,4,over_3_symbols,"ILT_REG_REG_INT(r1,r2,c1) | BRT_ID_REG(c2,r1)","r1=R2;r2=R7;c1=int:0;c2=label@2060","benchmark_awfy_richards_noopt",2049
61,33245,1,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | ILT_REG_REG_INT(r1,r2,c2)","c1=int:1;r1=R2;r2=R7;c2=int:0","benchmark_awfy_richards_noopt",2047
62,32538,2,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | IEQ_REG_REG_INT(r1,r2,c2)","c1=int:1;r1=R2;r2=R19;c2=int:0","benchmark_awfy_richards_noopt",3031
63,25579,3,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r3,r1)","r1=R10;r2=R12;c1=int:22;r3=R7","benchmark_awfy_richards_noopt",946
64,24758,2,1,3,candidate,"IGT_REG_REG_REG(r1,r2,r3) | UNLINK_REG(r3)","r1=R11;r2=R10;r3=R6","benchmark_awfy_richards_noopt",1947
65,23258,4,1,3,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | RET_REG(r1)","r1=R1;r2=R3;c1=int:18","benchmark_awfy_richards_noopt",895
66,23256,3,1,1,candidate,"UNLINK_REG(r1) | RET()","r1=R10","benchmark_awfy_richards_noopt",1076
67,23252,1,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | INE_REG_REG_INT(r1,r2,c2)","c1=int:1;r1=R6;r2=R31;c2=int:0","benchmark_awfy_richards_noopt",3360
68,23247,2,1,3,candidate,"UNLINK_REG(r1) | ILT_REG_REG_INT(r1,r2,c1)","r1=R6;r2=R3;c1=int:1","benchmark_awfy_richards_noopt",48
69,23246,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LOAD_REG_INT(r3,c2)","r1=R8;r2=R11;c1=int:2;r3=R3;c2=int:4","benchmark_awfy_richards_noopt",2474
70,23126,3,1,3,candidate,"BRF_ID_REG(c1,r1) | RET_REG(r2)","c1=label@1374;r1=R7;r2=R10","benchmark_awfy_richards_noopt",1369
71,20310,1,1,4,over_3_symbols,"IGTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R27;r2=R0;c1=int:4;c2=label@3667","benchmark_awfy_richards_noopt",3598
72,20310,1,1,4,over_3_symbols,"UNLINK_REG(r1) | IGTE_REG_REG_INT(r2,r3,c1)","r1=R26;r2=R27;r3=R0;c1=int:4","benchmark_awfy_richards_noopt",3596
73,20138,6,1,3,candidate,"UNLINK_REG(r1) | ICOPY_REG_REG(r2,r3)","r1=R6;r2=R5;r3=R10","benchmark_awfy_richards_noopt",1126
74,16611,3,1,2,candidate,"UNLINK_REG(r1) | LOAD_REG_INT(r1,c1)","r1=R7;c1=int:5","benchmark_awfy_richards_noopt",2998
75,14760,1,1,3,candidate,"SWAP_REG_REG(r1,r2) | BR_ID(c1)","r1=R26;r2=R5;c1=label@2688","benchmark_awfy_richards_noopt",2661
76,14759,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | IGT_REG_REG_REG(r4,r5,r1)","r1=R6;r2=R4;r3=R5;r4=R11;r5=R10","benchmark_awfy_richards_noopt",1943
77,12327,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IEQ_REG_REG_INT(r3,r1,c2)","r1=R3;r2=R9;c1=int:8;r3=R2;c2=int:0","benchmark_awfy_richards_noopt",2889
78,11637,2,1,4,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1)","r1=R4;r2=R7;r3=R3;c1=label@184","benchmark_awfy_richards_noopt",81
79,10467,2,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R1;r2=R11;r3=R6;r4=R9;c1=int:17","benchmark_awfy_richards_noopt",1374
80,10127,1,1,4,over_3_symbols,"UNLINK_REG(r1) | INE_REG_REG_INT(r2,r3,c1)","r1=R6;r2=R7;r3=R0;c1=int:0","benchmark_awfy_richards_noopt",1394
81,10000,1,1,3,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2)","r1=R3;r2=R2;c1=int:1","benchmark_awfy_richards_noopt",2874
82,10000,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_INT(r3,r1,c2)","r1=R2;r2=R9;c1=int:8;r3=R3;c2=int:1","benchmark_awfy_richards_noopt",2870
83,9999,1,1,3,candidate,"IAND_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2)","r1=R4;r2=R5;c1=int:1","benchmark_awfy_richards_noopt",2924
84,9999,2,1,3,candidate,"IDIV_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2)","r1=R1;r2=R2;c1=int:2","benchmark_awfy_richards_noopt",2941
85,9999,1,1,3,candidate,"IEQ_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R4;c1=int:0;c2=label@2977","benchmark_awfy_richards_noopt",2930
86,9999,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IAND_REG_REG_INT(r3,r1,c2)","r1=R5;r2=R9;c1=int:7;r3=R4;c2=int:1","benchmark_awfy_richards_noopt",2920
87,9999,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IDIV_REG_REG_INT(r3,r1,c2)","r1=R2;r2=R9;c1=int:7;r3=R1;c2=int:2","benchmark_awfy_richards_noopt",2937
88,9999,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | ILT_REG_REG_INT(r2,r3,c1)","r1=R13;r2=R5;r3=R1;c1=int:0","benchmark_awfy_richards_noopt",2239
89,9999,1,1,3,candidate,"UNLINK_REG(r1) | IEQ_REG_REG_INT(r2,r2,c1)","r1=R5;r2=R4;c1=int:0","benchmark_awfy_richards_noopt",2928
90,9999,1,1,4,over_3_symbols,"UNLINK_REG(r1) | IGT_REG_REG_REG(r2,r3,r4)","r1=R3;r2=R10;r3=R6;r4=R7","benchmark_awfy_richards_noopt",2317
91,9309,2,1,2,candidate,"INC_REG(r1) | BR_ID(c1)","r1=R7;c1=label@81","benchmark_awfy_richards_noopt",180
92,9308,1,1,5,over_3_symbols,"BRT_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","c1=label@3322;r1=R4;r2=R2;r3=R18;c2=int:26","benchmark_awfy_richards_noopt",3154
93,9308,1,1,3,candidate,"IGT_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2)","r1=R3;r2=R8;c1=int:26","benchmark_awfy_richards_noopt",3180
94,9308,1,1,6,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | IEQ_REG_REG_INT(r3,r4,c2)","r1=R6;r2=R8;c1=int:1;r3=R9;r4=R7;c2=int:0","benchmark_awfy_richards_noopt",3211
95,9308,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IGT_REG_REG_INT(r3,r1,c1)","r1=R8;r2=R18;c1=int:26;r3=R3","benchmark_awfy_richards_noopt",3176
96,9308,1,1,4,over_3_symbols,"UNLINK_REG(r1) | ISUB_REG_REG_INT(r2,r3,c1)","r1=R9;r2=R6;r3=R8;c1=int:1","benchmark_awfy_richards_noopt",3209
97,9300,1,1,4,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r3,r1)","r1=R25;r2=R0;c1=int:1;r3=R27","benchmark_awfy_richards_noopt",3931
98,9300,1,1,6,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r4,r5,c1)","r1=R27;r2=R26;r3=R4;r4=R25;r5=R0;c1=int:1","benchmark_awfy_richards_noopt",3927
99,8490,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r1,c1)","r1=R26;r2=R5;r3=R10;c1=int:0","benchmark_awfy_richards_noopt",2685
100,4992,1,1,5,over_3_symbols,"IXOR_REG_REG_INT(r1,r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","r1=R5;c1=int:53256;r2=R7;r3=R9;c2=int:7","benchmark_awfy_richards_noopt",2987
101,4992,1,1,3,candidate,"UNLINK_REG(r1) | IXOR_REG_REG_INT(r2,r2,c1)","r1=R6;r2=R5;c1=int:53256","benchmark_awfy_richards_noopt",2985
102,2692,11,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","r1=R2;c1=int:0;r2=R3;r3=R0;c2=int:1","benchmark_awfy_richards_noopt",288
103,2329,3,1,2,candidate,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2)","r1=R7;r2=R6","benchmark_awfy_richards_noopt",184
104,2327,1,1,3,candidate,"ENDLIFE_REG(r1) | LOAD_REG_INT(r2,c1)","r1=R6;r2=R14;c1=int:2","benchmark_awfy_richards_noopt",3324
105,2327,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1)","r1=R5;c1=int:3;r2=R4;r3=R7","benchmark_awfy_richards_noopt",3147
106,2327,1,1,2,candidate,"UNLINK_REG(r1) | INC_REG(r2)","r1=R16;r2=R7","benchmark_awfy_richards_noopt",3316
107,340,1,1,4,over_3_symbols,"BRF_ID_REG(c1,r1) | ICOPY_REG_REG(r2,r3)","c1=label@1427;r1=R7;r2=R1;r3=R0","benchmark_awfy_richards_noopt",1400
108,64,8,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | MINATTRS_REG_REG_INT(r3,r1,c2)","r1=R6;r2=R9;c1=int:9;r3=R4;c2=int:0","benchmark_awfy_richards_noopt",1114
109,64,8,1,3,candidate,"LINKATTR1_REG_REG_REG(r1,r2,r3) | UNLINK_REG(r3)","r1=R5;r2=R4;r3=R6","benchmark_awfy_richards_noopt",1122
110,16,16,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1)","r1=R5;r2=R9;r3=R8;c1=int:1","benchmark_awfy_richards_noopt",108
111,13,13,1,3,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1)","r1=R2;c1=int:0;r2=R1","benchmark_awfy_richards_noopt",72
112,5,5,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | CALL_REG_FUNC_REG(r1,c1,r3)","r1=R7;r2=R0;c1=func@20960;r3=R5","benchmark_awfy_richards_noopt",472
113,2,2,1,3,candidate,"INE_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2)","r1=R8;r2=R9;c1=int:23246","benchmark_awfy_richards_noopt",846
114,2,2,1,6,over_3_symbols,"ISUB_REG_INT_REG(r1,c1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c2)","r1=R3;c1=int:0;r2=R2;r3=R1;r4=R0;c2=int:22","benchmark_awfy_richards_noopt",259
115,2,2,1,2,candidate,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r2,r1)","r1=R2;r2=R11","benchmark_awfy_richards_noopt",200
116,2,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | INE_REG_REG_INT(r3,r1,c2)","r1=R9;r2=R17;c1=int:18;r3=R8;c2=int:23246","benchmark_awfy_richards_noopt",842
117,2,2,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | ISUB_REG_INT_REG(r2,c2,r1)","r1=R2;c1=int:1;r2=R3;c2=int:0","benchmark_awfy_richards_noopt",256
118,2,2,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2)","r1=R11;c1=string@13512;r2=R2","benchmark_awfy_richards_noopt",196
119,1,1,1,4,over_3_symbols,"BRF_ID_REG(c1,r1) | MINATTRS_REG_INT(r2,c2)","c1=label@50;r1=R5;r2=R0;c2=int:1","benchmark_awfy_richards_noopt",33
120,1,1,1,4,over_3_symbols,"BRTPANDT_ID_REG_INT(c1,r1,c2) | COPY_REG_REG(r2,r1)","c1=label@19;r1=R13;c2=int:512;r2=R0","benchmark_awfy_richards_noopt",10
121,1,1,1,4,over_3_symbols,"BRT_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2)","c1=label@184;r1=R4;r2=R8;c2=int:0","benchmark_awfy_richards_noopt",85
122,1,1,1,2,candidate,"CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1)","r1=R11;r2=R1","benchmark_awfy_richards_noopt",212
123,1,1,1,3,candidate,"CONCAT_REG_REG_REG(r1,r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c1)","r1=R11;r2=R2;c1=string@13808","benchmark_awfy_richards_noopt",202
124,1,1,1,4,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2)","r1=R11;c1=string@13352;r2=R3;c2=string@13512","benchmark_awfy_richards_noopt",192
125,1,1,1,3,candidate,"COPY_REG_REG(r1,r2) | BR_ID(c1)","r1=R0;r2=R13;c1=label@22","benchmark_awfy_richards_noopt",14
126,1,1,1,2,candidate,"ENDLIFE_REG(r1) | ITOS_REG(r2)","r1=R5;r2=R3","benchmark_awfy_richards_noopt",188
127,1,1,1,4,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2)","r1=R5;r2=R0;c1=int:0;c2=int:1","benchmark_awfy_richards_noopt",25
128,1,1,1,3,candidate,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R5;c1=int:1;c2=label@50","benchmark_awfy_richards_noopt",29
129,1,1,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1)","r1=R3;r2=R11;c1=string@13352","benchmark_awfy_richards_noopt",190
130,1,1,1,3,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1)","r1=R6;r2=R0;c1=int:1","benchmark_awfy_richards_noopt",39
131,1,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | CALL_REG_FUNC_REG(r2,c2,r1)","r1=R8;c1=int:0;r2=R5;c2=func@9328","benchmark_awfy_richards_noopt",88
132,1,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2)","r1=R3;c1=int:1;r2=R5;r3=R0;c2=int:0","benchmark_awfy_richards_noopt",22
133,1,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3)","r1=R7;c1=int:1;r2=R4;r3=R3","benchmark_awfy_richards_noopt",78
134,1,1,1,3,candidate,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1)","r1=R0;c1=int:1;r2=R6","benchmark_awfy_richards_noopt",36
135,1,1,1,2,candidate,"SAY_REG(r1) | SAY_STRING(c1)","r1=R11;c1=string@14240","benchmark_awfy_richards_noopt",216
136,1,1,1,2,candidate,"SAY_STRING(c1) | RET_INT(c2)","c1=string@14240;c2=int:0","benchmark_awfy_richards_noopt",218
137,1,1,1,3,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2)","r1=R0;c1=int:28;c2=string@56","benchmark_awfy_richards_noopt",240
138,1,1,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3)","c1=int:1;c2=label@19;r1=R13;c3=int:512","benchmark_awfy_richards_noopt",8
139,1,1,1,2,candidate,"SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c1)","c1=int:1;r1=R2","benchmark_awfy_richards_noopt",254
140,1,1,1,3,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | SETNUMDGTS_INT(c2)","r1=R0;c1=string@56;c2=int:18","benchmark_awfy_richards_noopt",243
