rxbvm,1,45757627,47331139,3.438797209
rxbvm,2,45533982,44165164,-3.006146047
rxbvm,3,45655596,47302437,3.607095612
rxbvm,4,45962726,47022312,2.305315834
rxbvm,5,45855237,47986027,4.646775678
rxbvm,6,46213284,47553560,2.900196402
rxvm,1,46269177,47471434,2.598397201
rxvm,2,46416937,47020632,1.300592066
rxvm,3,45336629,46642052,2.879400231
rxvm,4,46144447,47306107,2.517442673
rxvm,5,46307101,47917413,3.477462344
rxvm,6,46713474,47093307,0.813112294
