workload,runtime,variant,lifecycle,phase,sequence,elapsed_ns,exit_code,correctness,benchmark_metric,benchmark_unit
sieve,netrexx,equivalent-port,process,warmup,1,37758291,0,pass,,
sieve,netrexx,equivalent-port,process,recorded,1,41170667,0,pass,,
sieve,netrexx,equivalent-port,process,recorded,2,38018875,0,pass,,
sieve,netrexx,equivalent-port,process,recorded,3,38549083,0,pass,,
