cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
s5-sieve-rxtvm,Sieve,crexx,rxtvm,equivalent-port,A,no,no,5500,elapsed_ns,10,1270656000.000000,1276765000.000000,1282638500.000000,1291233750.000000,1296594000.000000,6659000.000000,0.519164,2.022238,no
s5-sieve-rxbvm,Sieve,crexx,rxbvm,equivalent-port,A,no,no,5500,elapsed_ns,10,1214769000.000000,1220693750.000000,1223230000.000000,1226628250.000000,1377987000.000000,3386500.000000,0.276849,13.343198,yes
s5-sieve-oorexx,Sieve,oorexx,oorexx,equivalent-port,A,no,no,5500,elapsed_ns,10,7699851000.000000,7711515750.000000,7719188000.000000,7761009750.000000,7846655000.000000,18978000.000000,0.245855,1.901806,no
s5-sieve-netrexx,Sieve,netrexx,netrexx,decimal-rexx-port,A,no,no,5500,elapsed_ns,10,2027159000.000000,2040217500.000000,2055566500.000000,2069500750.000000,2072752000.000000,15098000.000000,0.734493,2.218026,no
s5-sieve-java,Sieve,java,hotspot,canonical-awfy-pinned,control,no,no,5500,elapsed_ns,10,80433000.000000,84095000.000000,85671000.000000,87446250.000000,92884000.000000,2003500.000000,2.338598,14.533506,yes
s5-sieve-python,Sieve,python,cpython,canonical-awfy-pinned,control,no,no,5500,elapsed_ns,10,1382437000.000000,1389503500.000000,1402859000.000000,1406388750.000000,1419885000.000000,8143500.000000,0.580493,2.669406,no
s5-permute-rxtvm,Permute,crexx,rxtvm,equivalent-port,A,no,no,5000,elapsed_ns,10,1926990000.000000,1939415250.000000,1952555000.000000,1967087500.000000,1977920000.000000,16026000.000000,0.820771,2.608377,no
s5-permute-rxbvm,Permute,crexx,rxbvm,equivalent-port,A,no,no,5000,elapsed_ns,10,1877020000.000000,1903632250.000000,1919205500.000000,1928136500.000000,1944812000.000000,15146000.000000,0.789181,3.532295,no
s5-permute-oorexx,Permute,oorexx,oorexx,equivalent-port,A,no,no,5000,elapsed_ns,10,16015993000.000000,16193394500.000000,16250991000.000000,16280675250.000000,16365961000.000000,55605000.000000,0.342164,2.153518,no
s5-permute-netrexx,Permute,netrexx,netrexx,decimal-rexx-port,A,no,no,5000,elapsed_ns,10,1048670000.000000,1060327750.000000,1064023000.000000,1073850250.000000,1223199000.000000,8751000.000000,0.822445,16.402747,yes
s5-permute-java,Permute,java,hotspot,canonical-awfy-pinned,control,no,no,5000,elapsed_ns,10,94763000.000000,101087500.000000,103768000.000000,104968750.000000,111986000.000000,2271000.000000,2.188536,16.597602,yes
s5-permute-python,Permute,python,cpython,canonical-awfy-pinned,control,no,no,5000,elapsed_ns,10,3225011000.000000,3251760750.000000,3274443000.000000,3295492750.000000,3350323000.000000,22733500.000000,0.694271,3.826971,no
s5-bounce-rxtvm,Bounce,crexx,rxtvm,equivalent-port,A,no,no,4200,elapsed_ns,10,1804743000.000000,1810618500.000000,1830085000.000000,1835648500.000000,1850274000.000000,15513500.000000,0.847693,2.487917,no
s5-bounce-rxbvm,Bounce,crexx,rxbvm,equivalent-port,A,no,no,4200,elapsed_ns,10,1742627000.000000,1766547000.000000,1774234000.000000,1778232500.000000,1786833000.000000,7684000.000000,0.433088,2.491554,no
s5-bounce-oorexx,Bounce,oorexx,oorexx,equivalent-object-port,A,no,no,4200,elapsed_ns,10,4432240000.000000,4456242000.000000,4481245500.000000,4503110000.000000,4588192000.000000,25816000.000000,0.576090,3.480104,no
s5-bounce-netrexx,Bounce,netrexx,netrexx,decimal-object-port,A,no,no,4200,elapsed_ns,10,1941548000.000000,1960373250.000000,1963998000.000000,1978170000.000000,2076593000.000000,10789000.000000,0.549339,6.876025,no
s5-bounce-java,Bounce,java,hotspot,canonical-awfy-pinned,control,no,no,4200,elapsed_ns,10,59923000.000000,61090000.000000,68641000.000000,70043000.000000,73431000.000000,3859500.000000,5.622733,19.679200,yes
s5-bounce-python,Bounce,python,cpython,canonical-awfy-pinned,control,no,no,4200,elapsed_ns,10,1839536000.000000,1856419750.000000,1871731000.000000,1888501500.000000,1974702000.000000,16902500.000000,0.903041,7.221444,no
s5-richards-rxtvm,Richards,crexx,rxtvm,common-state-machine,A,no,no,20,elapsed_ns,10,326883000.000000,331277000.000000,333062500.000000,336793750.000000,342041000.000000,3537000.000000,1.061963,4.551098,no
s5-richards-rxbvm,Richards,crexx,rxbvm,common-state-machine,A,no,no,20,elapsed_ns,10,316695000.000000,325736000.000000,332103000.000000,336444500.000000,351504000.000000,6017000.000000,1.811787,10.481387,yes
s5-richards-oorexx,Richards,oorexx,oorexx,common-state-machine,A,no,no,20,elapsed_ns,10,1801913000.000000,1814337500.000000,1832807000.000000,1836102500.000000,1843298000.000000,8541500.000000,0.466034,2.258012,no
s5-richards-netrexx,Richards,netrexx,netrexx,decimal-state-machine,A,no,no,20,elapsed_ns,10,1068280000.000000,1075495500.000000,1084405500.000000,1103001500.000000,1124915000.000000,11244500.000000,1.036928,5.222677,no
s5-richards-java,Richards,java,hotspot,canonical-awfy-pinned,control,no,no,20,elapsed_ns,10,47480000.000000,56466500.000000,58469500.000000,58822250.000000,59564000.000000,930500.000000,1.591428,20.667185,yes
s5-richards-python,Richards,python,cpython,canonical-awfy-pinned,control,no,no,20,elapsed_ns,10,379942000.000000,383839250.000000,386555000.000000,387962250.000000,389735000.000000,2279000.000000,0.589567,2.533404,no
s5-towers-rxtvm,Towers,crexx,rxtvm,equivalent-object-port,B,no,no,100,elapsed_ns,10,1726544000.000000,1733324000.000000,1743978500.000000,1767657750.000000,1807801000.000000,11920000.000000,0.683495,4.659289,no
s5-towers-rxbvm,Towers,crexx,rxbvm,equivalent-object-port,B,no,no,100,elapsed_ns,10,1738605000.000000,1766964500.000000,1772385500.000000,1783478750.000000,1818263000.000000,7260500.000000,0.409646,4.494395,no
s5-towers-oorexx,Towers,oorexx,oorexx,equivalent-object-port,B,no,no,100,elapsed_ns,10,1192304000.000000,1194878000.000000,1204024000.000000,1216844750.000000,1231455000.000000,9342000.000000,0.775898,3.251679,no
s5-towers-java,Towers,java,hotspot,canonical-awfy-pinned,control,no,no,100,elapsed_ns,10,40092000.000000,42398250.000000,44432500.000000,45903250.000000,47947000.000000,1817500.000000,4.090474,17.678501,yes
s5-towers-python,Towers,python,cpython,canonical-awfy-pinned,control,no,no,100,elapsed_ns,10,116612000.000000,125725500.000000,128340000.000000,130682500.000000,131797000.000000,2647000.000000,2.062490,11.831853,yes
