rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
18,1875200,1,1,3,candidate,"IEQ_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R12;c1=int:0;c2=label@786","benchmark_awfy_list_opt",777
19,1875200,1,1,2,candidate,"REFVALID_REG_REG(r1,r2) | BTOI_REG(r1)","r1=R12;r2=R1","benchmark_awfy_list_opt",772
20,1805000,1,1,3,candidate,"SWAP_REG_REG(r1,r2) | BR_ID(c1)","r1=R10;r2=R13;c1=label@766","benchmark_awfy_list_opt",825
21,1689100,10,1,2,candidate,"NULL_REG(r1) | NULL_REG(r2)","r1=R2;r2=R3","benchmark_awfy_list_opt",451
22,1416600,21,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4)","r1=R18;r2=R13;r3=R3;r4=R14","benchmark_awfy_list_opt",586
23,1410700,22,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1)","r1=R13;r2=R18;r3=R15;c1=int:768","benchmark_awfy_list_opt",492
24,565300,4,1,2,candidate,"SETNUMSTD_INT(c1) | NULL_REG(r1)","c1=int:1;r1=R2","benchmark_awfy_list_opt",449
25,280900,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4)","r1=R1;r2=R16;r3=R3;r4=R17","benchmark_awfy_list_opt",760
26,280900,1,1,3,candidate,"COPY_REG_REG(r1,r2) | REFVALID_REG_REG(r3,r1)","r1=R3;r2=R17;r3=R11","benchmark_awfy_list_opt",763
27,280900,1,1,3,candidate,"NULL_REG(r1) | COPY_REG_REG(r2,r3)","r1=R3;r2=R1;r3=R16","benchmark_awfy_list_opt",758
28,280900,1,1,3,candidate,"NULL_REG(r1) | LOAD_REG_INT(r2,c1)","r1=R8;r2=R20;c1=int:3","benchmark_awfy_list_opt",862
29,280900,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | BRF_ID_REG(c1,r3)","r1=R32;r2=R23;c1=label@1150;r3=R24","benchmark_awfy_list_opt",895
30,216900,3,1,2,candidate,"UNLINK_REG(r1) | UNLINK_REG(r2)","r1=R5;r2=R4","benchmark_awfy_list_opt",390
31,210701,2,1,2,candidate,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2)","r1=R5;r2=R4","benchmark_awfy_list_opt",141
32,210700,1,1,2,candidate,"ENDLIFE_REG(r1) | RET_INT(c1)","r1=R10;c1=int:0","benchmark_awfy_list_opt",836
33,210700,1,1,1,candidate,"UNLINK_REG(r1) | ENDLIFE_REG(r1)","r1=R9","benchmark_awfy_list_opt",832
34,73100,3,1,3,candidate,"SWAP_REG_REG(r1,r2) | RET_REG(r3)","r1=R1;r2=R16;r3=R14","benchmark_awfy_list_opt",616
35,70200,1,1,3,candidate,"BRF_ID_REG(c1,r1) | RET_INT(c2)","c1=label@786;r1=R12;c2=int:1","benchmark_awfy_list_opt",781
36,70200,1,1,3,candidate,"BRF_ID_REG(c1,r1) | UNLINK_REG(r2)","c1=label@1150;r1=R24;r2=R23","benchmark_awfy_list_opt",898
37,6300,3,1,2,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1)","r1=R2;r2=R4","benchmark_awfy_list_opt",186
38,6300,3,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3)","r1=R2;r2=R1;c1=int:2;r3=R4","benchmark_awfy_list_opt",182
39,6300,3,1,3,candidate,"SWAP_REG_REG(r1,r2) | UNLINK_REG(r3)","r1=R5;r2=R16;r3=R1","benchmark_awfy_list_opt",595
40,6200,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c2)","r1=R4;r2=R11;c1=int:2;r3=R6;c2=int:1","benchmark_awfy_list_opt",356
41,6200,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | MINATTRS_REG_REG_INT(r3,r1,c2)","r1=R6;r2=R11;c1=int:1;r3=R4;c2=int:0","benchmark_awfy_list_opt",360
42,6200,2,1,3,candidate,"LINKATTR1_REG_REG_REG(r1,r2,r3) | UNLINK_REG(r3)","r1=R5;r2=R4;r3=R6","benchmark_awfy_list_opt",368
43,6200,2,1,4,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2)","r1=R4;r2=R6;c1=int:0;r3=R5","benchmark_awfy_list_opt",364
44,6200,2,1,4,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R5;r2=R4;r3=R11;c1=int:1","benchmark_awfy_list_opt",345
45,6200,2,1,2,candidate,"UNLINK_REG(r1) | RET_REG(r2)","r1=R2;r2=R1","benchmark_awfy_list_opt",189
46,5900,2,1,2,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1)","r1=R3;r2=R6","benchmark_awfy_list_opt",289
47,4000,2,1,3,candidate,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1)","r1=R3;r2=R2;c1=int:1","benchmark_awfy_list_opt",231
48,3400,1,1,4,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R11;r2=R20;c1=int:0;c2=label@650","benchmark_awfy_list_opt",637
49,3400,1,1,4,over_3_symbols,"NULL_REG(r1) | IEQ_REG_REG_INT(r2,r3,c1)","r1=R5;r2=R11;r3=R20;c1=int:0","benchmark_awfy_list_opt",635
50,3300,3,1,3,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2)","r1=R6;c1=int:0;c2=string@656","benchmark_awfy_list_opt",82
51,3100,1,1,3,candidate,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2)","r1=R6;r2=R5;c1=int:1","benchmark_awfy_list_opt",341
52,3100,1,1,5,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | LOAD_REG_INT(r3,c2)","r1=R16;r2=R20;c1=int:1;r3=R14;c2=int:3","benchmark_awfy_list_opt",650
53,3100,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c1)","r1=R5;r2=R11;c1=int:1;r3=R6","benchmark_awfy_list_opt",337
54,3100,1,1,4,over_3_symbols,"LINKREF_REG_REG(r1,r2) | REFVALID_REG_REG(r3,r4)","r1=R2;r2=R3;r3=R17;r4=R5","benchmark_awfy_list_opt",708
55,3100,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | SWAP_REG_REG(r2,r3)","r1=R7;c1=int:1;r2=R8;r3=R12","benchmark_awfy_list_opt",374
56,3100,1,1,2,candidate,"MKREF_REG_REG(r1,r2) | UNLINK_REG(r2)","r1=R0;r2=R8","benchmark_awfy_list_opt",412
57,3100,1,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","c1=int:1;r1=R2;r2=R1;c2=int:2","benchmark_awfy_list_opt",180
58,3100,1,1,3,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | SETNUMDGTS_INT(c2)","r1=R1;c1=string@776;c2=int:18","benchmark_awfy_list_opt",169
59,3100,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | COPY_REG_REG(r3,r4)","r1=R12;r2=R8;r3=R5;r4=R9","benchmark_awfy_list_opt",384
60,3100,1,1,3,candidate,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1)","r1=R4;r2=R11;c1=int:2","benchmark_awfy_list_opt",354
61,3100,1,1,3,candidate,"UNLINK_REG(r1) | MKREF_REG_REG(r2,r3)","r1=R9;r2=R0;r3=R8","benchmark_awfy_list_opt",410
62,2800,1,1,4,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2)","c1=label@742;r1=R17;r2=R14;c2=int:2","benchmark_awfy_list_opt",714
63,2800,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3)","r1=R3;r2=R5;c1=int:1;r3=R6","benchmark_awfy_list_opt",285
64,2800,1,1,1,candidate,"UNLINK_REG(r1) | RET()","r1=R3","benchmark_awfy_list_opt",292
65,1000,1,1,3,candidate,"BTOI_REG(r1) | BNE_ID_REG_INT(c1,r1,c2)","r1=R3;c1=label@222;c2=int:0","benchmark_awfy_list_opt",214
66,1000,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | REFVALID_REG_REG(r3,r1)","r1=R2;r2=R6;c1=int:1;r3=R3","benchmark_awfy_list_opt",205
67,1000,1,1,2,candidate,"REFVALID_REG_REG(r1,r2) | UNLINK_REG(r2)","r1=R3;r2=R2","benchmark_awfy_list_opt",209
68,1000,1,1,2,candidate,"UNLINK_REG(r1) | BTOI_REG(r2)","r1=R2;r2=R3","benchmark_awfy_list_opt",212
69,900,1,1,2,candidate,"IADD_REG_REG_INT(r1,r1,c1) | RET_REG(r1)","r1=R4;c1=int:1","benchmark_awfy_list_opt",249
70,900,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r3)","r1=R3;r2=R6;c1=int:1;r3=R0","benchmark_awfy_list_opt",222
71,900,1,1,2,candidate,"LINKREF_REG_REG(r1,r2) | UNLINK_REG(r2)","r1=R0;r2=R3","benchmark_awfy_list_opt",228
72,900,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | IADD_REG_REG_INT(r3,r3,c1)","r1=R0;r2=R3;r3=R4;c1=int:1","benchmark_awfy_list_opt",246
73,300,1,1,3,candidate,"BRF_ID_REG(c1,r1) | NULL_REG(r2)","c1=label@650;r1=R11;r2=R12","benchmark_awfy_list_opt",641
74,300,3,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | MKREF_REG_REG(r2,r3)","r1=R14;c1=int:15;r2=R15;r3=R0","benchmark_awfy_list_opt",480
75,300,3,1,4,over_3_symbols,"MKREF_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1)","r1=R15;r2=R0;r3=R12;c1=int:3","benchmark_awfy_list_opt",483
76,300,1,1,1,candidate,"NULL_REG(r1) | RET_REG(r1)","r1=R12","benchmark_awfy_list_opt",644
77,300,3,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | CALL_REG_FUNC_REG(r2,c2,r3)","r1=R15;c1=int:768;r2=R3;c2=func@22592;r3=R12","benchmark_awfy_list_opt",495
78,200,2,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1)","r1=R5;r2=R6;r3=R7;c1=int:1","benchmark_awfy_list_opt",88
79,101,1,1,4,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1)","r1=R3;r2=R4;r3=R1;c1=label@141","benchmark_awfy_list_opt",75
80,100,1,1,4,over_3_symbols,"BNE_ID_REG_INT(c1,r1,c2) | RET_INT(c3)","c1=label@222;r1=R3;c2=int:0;c3=int:1","benchmark_awfy_list_opt",216
81,100,1,1,4,over_3_symbols,"BRT_ID_REG(c1,r1) | SETATTRS_REG_INT(r2,c2)","c1=label@141;r1=R3;r2=R6;c2=int:0","benchmark_awfy_list_opt",79
82,100,1,1,4,over_3_symbols,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R8;r2=R2;c1=int:10;c2=label@138","benchmark_awfy_list_opt",107
83,100,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","r1=R9;c1=int:0;r2=R8;r3=R7;c2=int:1","benchmark_awfy_list_opt",465
84,100,1,1,3,candidate,"NULL_REG(r1) | SETATTRS_REG_INT(r2,c1)","r1=R5;r2=R7;c1=int:3","benchmark_awfy_list_opt",457
85,100,1,1,3,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | COPY_REG_REG(r2,r1)","r1=R6;c1=string@656;r2=R5","benchmark_awfy_list_opt",85
86,100,1,1,4,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R7;c1=string@56;r2=R9;c2=int:0","benchmark_awfy_list_opt",462
87,100,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | INE_REG_REG_INT(r2,r3,c1)","r1=R5;r2=R8;r3=R2;c1=int:10","benchmark_awfy_list_opt",104
88,100,1,1,3,candidate,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3)","r1=R8;r2=R0;r3=R7","benchmark_awfy_list_opt",475
89,1,1,1,2,candidate,"APPEND_REG_REG(r1,r2) | SAY_REG(r1)","r1=R10;r2=R2","benchmark_awfy_list_opt",157
90,1,1,1,4,over_3_symbols,"BRF_ID_REG(c1,r1) | MINATTRS_REG_INT(r2,c2)","c1=label@50;r1=R4;r2=R0;c2=int:1","benchmark_awfy_list_opt",33
91,1,1,1,4,over_3_symbols,"BRTPANDT_ID_REG_INT(c1,r1,c2) | COPY_REG_REG(r2,r1)","c1=label@19;r1=R12;c2=int:512;r2=R0","benchmark_awfy_list_opt",10
92,1,1,1,4,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2)","r1=R10;c1=string@8712;r2=R1;c2=string@8864","benchmark_awfy_list_opt",147
93,1,1,1,3,candidate,"COPY_REG_REG(r1,r2) | BR_ID(c1)","r1=R0;r2=R12;c1=label@22","benchmark_awfy_list_opt",14
94,1,1,1,2,candidate,"ENDLIFE_REG(r1) | ITOS_REG(r2)","r1=R4;r2=R1","benchmark_awfy_list_opt",143
95,1,1,1,4,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2)","r1=R4;r2=R0;c1=int:0;c2=int:1","benchmark_awfy_list_opt",25
96,1,1,1,2,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2)","r1=R1;r2=R5","benchmark_awfy_list_opt",45
97,1,1,1,3,candidate,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R4;c1=int:1;c2=label@50","benchmark_awfy_list_opt",29
98,1,1,1,4,over_3_symbols,"ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R5;r2=R1;c1=int:1;c2=label@69","benchmark_awfy_list_opt",50
99,1,1,1,2,candidate,"ITOS_REG(r1) | APPEND_REG_REG(r2,r1)","r1=R2;r2=R10","benchmark_awfy_list_opt",155
100,1,1,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1)","r1=R1;r2=R10;c1=string@8712","benchmark_awfy_list_opt",145
101,1,1,1,3,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1)","r1=R5;r2=R0;c1=int:1","benchmark_awfy_list_opt",39
102,1,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2)","r1=R1;c1=int:1;r2=R4;r3=R0;c2=int:0","benchmark_awfy_list_opt",22
103,1,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3)","r1=R4;c1=int:1;r2=R3;r3=R1","benchmark_awfy_list_opt",72
104,1,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R2;c1=int:0;r2=R4;c2=int:1","benchmark_awfy_list_opt",69
105,1,1,1,3,candidate,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1)","r1=R0;c1=int:1;r2=R5","benchmark_awfy_list_opt",36
106,1,1,1,2,candidate,"SAY_REG(r1) | SAY_STRING(c1)","r1=R10;c1=string@9288","benchmark_awfy_list_opt",160
107,1,1,1,2,candidate,"SAY_STRING(c1) | RET_INT(c2)","c1=string@9288;c2=int:0","benchmark_awfy_list_opt",162
108,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2)","r1=R10;c1=string@8864;r2=R2","benchmark_awfy_list_opt",151
109,1,1,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3)","c1=int:1;c2=label@19;r1=R12;c3=int:512","benchmark_awfy_list_opt",8
110,1,1,1,2,candidate,"STOI_REG(r1) | ICOPY_REG_REG(r2,r1)","r1=R5;r2=R1","benchmark_awfy_list_opt",43
111,1,1,1,3,candidate,"UNLINK_REG(r1) | ILT_REG_REG_INT(r1,r2,c1)","r1=R5;r2=R1;c1=int:1","benchmark_awfy_list_opt",48
