cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxvm-control,Sieve,control,rxvm,current-product,A,no,startup-included,5500,max_rss_bytes,4,18284544.000000,18284544.000000,18300928.000000,18321408.000000,18333696.000000,16384.000000,0.089526,0.268577,no
sieve-rxvm-candidate,Sieve,candidate,rxtvm,gateb-worker-slabs-closeout,A,no,startup-included,5500,max_rss_bytes,4,18399232.000000,18411520.000000,18432000.000000,18460672.000000,18497536.000000,24576.000000,0.133333,0.533333,no
sieve-rxbvm-control,Sieve,control,rxbvm,current-product,A,no,startup-included,5500,max_rss_bytes,4,18219008.000000,18219008.000000,18219008.000000,18219008.000000,18219008.000000,0.000000,0.000000,0.000000,no
sieve-rxbvm-candidate,Sieve,candidate,rxbvm,gateb-worker-slabs-closeout,A,no,startup-included,5500,max_rss_bytes,4,18382848.000000,18382848.000000,18391040.000000,18403328.000000,18415616.000000,8192.000000,0.044543,0.178174,no
permute-rxvm-control,Permute,control,rxvm,current-product,A,no,startup-included,5000,max_rss_bytes,4,18202624.000000,18251776.000000,18276352.000000,18292736.000000,18317312.000000,24576.000000,0.134469,0.627521,no
permute-rxvm-candidate,Permute,candidate,rxtvm,gateb-worker-slabs-closeout,A,no,startup-included,5000,max_rss_bytes,4,18513920.000000,18513920.000000,18513920.000000,18534400.000000,18595840.000000,0.000000,0.000000,0.442478,no
permute-rxbvm-control,Permute,control,rxbvm,current-product,A,no,startup-included,5000,max_rss_bytes,4,18169856.000000,18194432.000000,18210816.000000,18231296.000000,18268160.000000,24576.000000,0.134953,0.539811,no
permute-rxbvm-candidate,Permute,candidate,rxbvm,gateb-worker-slabs-closeout,A,no,startup-included,5000,max_rss_bytes,4,18530304.000000,18542592.000000,18546688.000000,18567168.000000,18628608.000000,8192.000000,0.044170,0.530035,no
bounce-rxvm-control,Bounce,control,rxvm,current-product,A,no,startup-included,4200,max_rss_bytes,4,18497536.000000,18522112.000000,18538496.000000,18546688.000000,18546688.000000,8192.000000,0.044189,0.265135,no
bounce-rxvm-candidate,Bounce,candidate,rxtvm,gateb-worker-slabs-closeout,A,no,startup-included,4200,max_rss_bytes,4,18464768.000000,18489344.000000,18505728.000000,18534400.000000,18595840.000000,24576.000000,0.132802,0.708278,no
bounce-rxbvm-control,Bounce,control,rxbvm,current-product,A,no,startup-included,4200,max_rss_bytes,4,18464768.000000,18477056.000000,18481152.000000,18481152.000000,18481152.000000,0.000000,0.000000,0.088652,no
bounce-rxbvm-candidate,Bounce,candidate,rxbvm,gateb-worker-slabs-closeout,A,no,startup-included,4200,max_rss_bytes,4,18464768.000000,18477056.000000,18481152.000000,18493440.000000,18530304.000000,8192.000000,0.044326,0.354610,no
richards-rxvm-control,Richards,control,rxvm,current-product,A,no,startup-included,20,max_rss_bytes,4,19677184.000000,19714048.000000,19734528.000000,19742720.000000,19742720.000000,8192.000000,0.041511,0.332088,no
richards-rxvm-candidate,Richards,candidate,rxtvm,gateb-worker-slabs-closeout,A,no,startup-included,20,max_rss_bytes,4,18792448.000000,18804736.000000,18817024.000000,18845696.000000,18907136.000000,16384.000000,0.087070,0.609491,no
richards-rxbvm-control,Richards,control,rxbvm,current-product,A,no,startup-included,20,max_rss_bytes,4,19611648.000000,19623936.000000,19628032.000000,19636224.000000,19660800.000000,8192.000000,0.041736,0.250417,no
richards-rxbvm-candidate,Richards,candidate,rxbvm,gateb-worker-slabs-closeout,A,no,startup-included,20,max_rss_bytes,4,18710528.000000,18722816.000000,18726912.000000,18751488.000000,18825216.000000,8192.000000,0.043745,0.612423,no
base64-rxvm-control,Base64,control,rxvm,current-product,A,no,startup-included,2500,max_rss_bytes,4,19349504.000000,19361792.000000,19374080.000000,19386368.000000,19398656.000000,16384.000000,0.084567,0.253700,no
base64-rxvm-candidate,Base64,candidate,rxtvm,gateb-worker-slabs-closeout,A,no,startup-included,2500,max_rss_bytes,4,18595840.000000,18595840.000000,18595840.000000,18632704.000000,18743296.000000,0.000000,0.000000,0.792952,no
base64-rxbvm-control,Base64,control,rxbvm,current-product,A,no,startup-included,2500,max_rss_bytes,4,19218432.000000,19255296.000000,19275776.000000,19304448.000000,19365888.000000,32768.000000,0.169996,0.764981,no
base64-rxbvm-candidate,Base64,candidate,rxbvm,gateb-worker-slabs-closeout,A,no,startup-included,2500,max_rss_bytes,4,18513920.000000,18538496.000000,18579456.000000,18612224.000000,18612224.000000,32768.000000,0.176367,0.529101,no
towers-rxvm-control,Towers,control,rxvm,current-product,A,no,startup-included,100,max_rss_bytes,4,20398080.000000,20471808.000000,20504576.000000,20516864.000000,20529152.000000,16384.000000,0.079904,0.639233,no
towers-rxvm-candidate,Towers,candidate,rxtvm,gateb-worker-slabs-closeout,A,no,startup-included,100,max_rss_bytes,4,18612224.000000,18624512.000000,18636800.000000,18681856.000000,18792448.000000,16384.000000,0.087912,0.967033,no
towers-rxbvm-control,Towers,control,rxbvm,current-product,A,no,startup-included,100,max_rss_bytes,4,20332544.000000,20332544.000000,20365312.000000,20418560.000000,20480000.000000,32768.000000,0.160901,0.724055,no
towers-rxbvm-candidate,Towers,candidate,rxbvm,gateb-worker-slabs-closeout,A,no,startup-included,100,max_rss_bytes,4,18563072.000000,18575360.000000,18579456.000000,18587648.000000,18612224.000000,8192.000000,0.044092,0.264550,no
rexxcps-rxvm-control,RexxCPS,control,rxvm,current-product,A,no,startup-included,1000-clauses,max_rss_bytes,4,19660800.000000,19722240.000000,19742720.000000,19746816.000000,19759104.000000,8192.000000,0.041494,0.497925,no
rexxcps-rxvm-candidate,RexxCPS,candidate,rxtvm,gateb-worker-slabs-closeout,A,no,startup-included,1000-clauses,max_rss_bytes,4,19103744.000000,19116032.000000,19136512.000000,19156992.000000,19169280.000000,24576.000000,0.128425,0.342466,no
rexxcps-rxbvm-control,RexxCPS,control,rxbvm,current-product,A,no,startup-included,1000-clauses,max_rss_bytes,4,19578880.000000,19591168.000000,19603456.000000,19640320.000000,19726336.000000,16384.000000,0.083577,0.752194,no
rexxcps-rxbvm-candidate,RexxCPS,candidate,rxbvm,gateb-worker-slabs-closeout,A,no,startup-included,1000-clauses,max_rss_bytes,4,19070976.000000,19070976.000000,19079168.000000,19103744.000000,19152896.000000,8192.000000,0.042937,0.429369,no
