sample_id,stream,line_number,text
rss-Sieve-sieve-rxvm-control-recorded-1,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
rss-Sieve-sieve-rxvm-control-recorded-1,stdout,2,PASS: AWFY Sieve
rss-Sieve-sieve-rxvm-control-recorded-1,stderr,1,        1.17 real         1.16 user         0.00 sys
rss-Sieve-sieve-rxvm-control-recorded-1,stderr,2,            18333696  maximum resident set size
rss-Sieve-sieve-rxvm-control-recorded-1,stderr,3,                   0  average shared memory size
rss-Sieve-sieve-rxvm-control-recorded-1,stderr,4,                   0  average unshared data size
rss-Sieve-sieve-rxvm-control-recorded-1,stderr,5,                   0  average unshared stack size
rss-Sieve-sieve-rxvm-control-recorded-1,stderr,6,                1294  page reclaims
rss-Sieve-sieve-rxvm-control-recorded-1,stderr,7,                   3  page faults
rss-Sieve-sieve-rxvm-control-recorded-1,stderr,8,                   0  swaps
rss-Sieve-sieve-rxvm-control-recorded-1,stderr,9,                   0  block input operations
rss-Sieve-sieve-rxvm-control-recorded-1,stderr,10,                   0  block output operations
rss-Sieve-sieve-rxvm-control-recorded-1,stderr,11,                   0  messages sent
rss-Sieve-sieve-rxvm-control-recorded-1,stderr,12,                   0  messages received
rss-Sieve-sieve-rxvm-control-recorded-1,stderr,13,                   0  signals received
rss-Sieve-sieve-rxvm-control-recorded-1,stderr,14,                   0  voluntary context switches
rss-Sieve-sieve-rxvm-control-recorded-1,stderr,15,                 289  involuntary context switches
rss-Sieve-sieve-rxvm-control-recorded-1,stderr,16,         25126398230  instructions retired
rss-Sieve-sieve-rxvm-control-recorded-1,stderr,17,          5040415875  cycles elapsed
rss-Sieve-sieve-rxvm-control-recorded-1,stderr,18,            13468080  peak memory footprint
rss-Sieve-sieve-rxvm-candidate-recorded-1,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
rss-Sieve-sieve-rxvm-candidate-recorded-1,stdout,2,PASS: AWFY Sieve
rss-Sieve-sieve-rxvm-candidate-recorded-1,stderr,1,        1.12 real         1.11 user         0.00 sys
rss-Sieve-sieve-rxvm-candidate-recorded-1,stderr,2,            18399232  maximum resident set size
rss-Sieve-sieve-rxvm-candidate-recorded-1,stderr,3,                   0  average shared memory size
rss-Sieve-sieve-rxvm-candidate-recorded-1,stderr,4,                   0  average unshared data size
rss-Sieve-sieve-rxvm-candidate-recorded-1,stderr,5,                   0  average unshared stack size
rss-Sieve-sieve-rxvm-candidate-recorded-1,stderr,6,                1298  page reclaims
rss-Sieve-sieve-rxvm-candidate-recorded-1,stderr,7,                   3  page faults
rss-Sieve-sieve-rxvm-candidate-recorded-1,stderr,8,                   0  swaps
rss-Sieve-sieve-rxvm-candidate-recorded-1,stderr,9,                   0  block input operations
rss-Sieve-sieve-rxvm-candidate-recorded-1,stderr,10,                   0  block output operations
rss-Sieve-sieve-rxvm-candidate-recorded-1,stderr,11,                   0  messages sent
rss-Sieve-sieve-rxvm-candidate-recorded-1,stderr,12,                   0  messages received
rss-Sieve-sieve-rxvm-candidate-recorded-1,stderr,13,                   0  signals received
rss-Sieve-sieve-rxvm-candidate-recorded-1,stderr,14,                   0  voluntary context switches
rss-Sieve-sieve-rxvm-candidate-recorded-1,stderr,15,                 241  involuntary context switches
rss-Sieve-sieve-rxvm-candidate-recorded-1,stderr,16,         22715817352  instructions retired
rss-Sieve-sieve-rxvm-candidate-recorded-1,stderr,17,          4822821074  cycles elapsed
rss-Sieve-sieve-rxvm-candidate-recorded-1,stderr,18,            13468080  peak memory footprint
rss-Sieve-sieve-rxbvm-control-recorded-1,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
rss-Sieve-sieve-rxbvm-control-recorded-1,stdout,2,PASS: AWFY Sieve
rss-Sieve-sieve-rxbvm-control-recorded-1,stderr,1,        1.25 real         1.24 user         0.00 sys
rss-Sieve-sieve-rxbvm-control-recorded-1,stderr,2,            18219008  maximum resident set size
rss-Sieve-sieve-rxbvm-control-recorded-1,stderr,3,                   0  average shared memory size
rss-Sieve-sieve-rxbvm-control-recorded-1,stderr,4,                   0  average unshared data size
rss-Sieve-sieve-rxbvm-control-recorded-1,stderr,5,                   0  average unshared stack size
rss-Sieve-sieve-rxbvm-control-recorded-1,stderr,6,                1287  page reclaims
rss-Sieve-sieve-rxbvm-control-recorded-1,stderr,7,                   3  page faults
rss-Sieve-sieve-rxbvm-control-recorded-1,stderr,8,                   0  swaps
rss-Sieve-sieve-rxbvm-control-recorded-1,stderr,9,                   0  block input operations
rss-Sieve-sieve-rxbvm-control-recorded-1,stderr,10,                   0  block output operations
rss-Sieve-sieve-rxbvm-control-recorded-1,stderr,11,                   0  messages sent
rss-Sieve-sieve-rxbvm-control-recorded-1,stderr,12,                   0  messages received
rss-Sieve-sieve-rxbvm-control-recorded-1,stderr,13,                   0  signals received
rss-Sieve-sieve-rxbvm-control-recorded-1,stderr,14,                   0  voluntary context switches
rss-Sieve-sieve-rxbvm-control-recorded-1,stderr,15,                 304  involuntary context switches
rss-Sieve-sieve-rxbvm-control-recorded-1,stderr,16,         30490281317  instructions retired
rss-Sieve-sieve-rxbvm-control-recorded-1,stderr,17,          5388993969  cycles elapsed
rss-Sieve-sieve-rxbvm-control-recorded-1,stderr,18,            13353392  peak memory footprint
rss-Sieve-sieve-rxbvm-candidate-recorded-1,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
rss-Sieve-sieve-rxbvm-candidate-recorded-1,stdout,2,PASS: AWFY Sieve
rss-Sieve-sieve-rxbvm-candidate-recorded-1,stderr,1,        1.09 real         1.08 user         0.00 sys
rss-Sieve-sieve-rxbvm-candidate-recorded-1,stderr,2,            18382848  maximum resident set size
rss-Sieve-sieve-rxbvm-candidate-recorded-1,stderr,3,                   0  average shared memory size
rss-Sieve-sieve-rxbvm-candidate-recorded-1,stderr,4,                   0  average unshared data size
