1|BRF_ID_REG|2.327163130167537|106217933
2|UNLINK_REG|1.4220361170368911|23661464
3|LINKATTR1_REG_REG_INT|1.2993886371199876|21114832
4|BR_ID|0.9009701894893121|20288542
5|IEQ_REG_REG_INT|0.8906057302725092|44976728
6|LOAD_REG_INT|0.7672609153236372|26213730
7|BRT_ID_REG|0.6894975733468769|25695584
8|ICOPY_REG_REG|0.5406298463946783|11798440
9|IADD_REG_REG_INT|0.5232111999332804|15487561
10|IGT_REG_REG_REG|0.5201297659722762|21177162
11|LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT|0.513317898483075|5568392
12|COPY_REG_REG|0.4779345217932214|4740404
13|IGETUNLINK_REG_REG|0.4761042690155782|6558972
14|SETTP_REG_INT|0.4459597871163345|7089174
15|ISETATTR1_REG_INT_REG|0.4116663074751694|5069458
16|ILT_REG_REG_INT|0.39865482284639714|9564399
17|SCOPY_REG_REG|0.3846067075016936|12015125
18|FADD_REG_REG_REG|0.3811486689249983|49170882
19|FMULT_REG_REG_REG|0.38112286709903287|49170282
20|IADD_REG_REG_REG|0.37575775768725994|6926844
21|BCTP_ID_REG|0.34416760367155164|19282528
22|BRTF_ID_ID_REG|0.31050482563937865|3535272
23|NUMSCI_INT_INT_INT|0.28301417309951543|4734270
24|REFVALID_REG_REG|0.27850271847787433|7930400
25|UNLINKN_REG_REG|0.2729133262884291|4132180
26|LOAD_REG_STRING|0.2421883078576256|7963655
27|ASSERTINITIALIZED_REG|0.2206946856653814|2762286
28|ISETUNLINK_REG_REG|0.21901548404767973|1776900
29|SETLINKILOAD_REG_REG_INT_REG_REG_INT|0.2167890425004469|1606900
30|ILT_REG_REG_REG|0.2067912477562251|10366476
31|ISUB_REG_REG_INT|0.19959596794663484|5299618
32|MINLINKATTR1_REG_REG_REG_INT|0.19233894452724418|2118640
33|IGT_REG_REG_INT|0.18425012190620654|5780522
34|BGETU8_REG_REG_REG|0.17776822891569466|11892048
35|BTOI_REG|0.15657141209214498|3978312
36|STRLEN_REG_REG|0.15592548980487952|5175216
37|RET|0.14446402728259738|1484560
38|BCF_ID_REG|0.14297616129467391|1178720
39|NULLN_REG_REG_REG_REG|0.14148420447776452|4157304
40|FMULT_REG_REG_FLOAT|0.1309242475713129|16891094
41|FGT_REG_REG_FLOAT|0.12704112771185072|16390098
42|FSUB_REG_REG_REG|0.12704104170576414|16390096
43|BNE_ID_REG_INT|0.1201532380873806|3456796
44|INE_REG_REG_INT|0.10796878409119468|2992153
45|SUBSTRING_REG_REG_REG_REG|0.10363354229894602|3160091
46|RET_REG|0.10193445799368847|1398092
47|ISETUNLINKN_REG_REG_REG|0.1012510170607088|1153662
48|SWAPN_REG_REG_REG_REG_REG_REG_REG_REG|0.0995355499128097|7600012
49|CALL2_REG_FUNC_REG_REG|0.09546991689457436|1070202
50|NULL_REG|0.09331077279000423|1992928
51|ISUB_REG_REG_REG|0.0907701507099156|2975731
52|CALL3_REG_FUNC_REG_REG_REG|0.08087968001421934|964048
53|DTOS_REG|0.07954126450922072|1850000
54|STEMGET_REG_REG_REG|0.07954126450922072|1850000
55|IMOD_REG_REG_INT|0.07294894689533599|2033888
56|SEQ_REG_REG_STRING|0.0707530470895079|2960436
57|SETLINKATTR1_REG_REG_INT_REG|0.06744218205611638|499900
58|STRPOS_REG_REG_REG|0.06665058933499997|2207600
59|GETATTRS_REG_REG_INT|0.06402913373157007|392266
60|BGE_ID_REG_INT|0.06167897788340296|2513682
61|ENDLIFE_REG|0.061055930804441626|1163986
