cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
permute-c0-rxvm,Permute,crexx,rxvm,C0-current,A,no,no,5000,elapsed_ns,12,1926355000.000000,1937341500.000000,1946498000.000000,1966407250.000000,1991188000.000000,12633000.000000,0.649012,3.330751,no
permute-prefilter3-rxvm,Permute,crexx,rxvm,C4-prefilter-v3,A,no,no,5000,elapsed_ns,12,1912286000.000000,1925830250.000000,1939046000.000000,1952832500.000000,1992008000.000000,14511500.000000,0.748383,4.111403,no
permute-c0-rxbvm,Permute,crexx,rxbvm,C0-current,A,no,no,5000,elapsed_ns,12,2248724000.000000,2270085000.000000,2277759000.000000,2281442500.000000,2291395000.000000,5052000.000000,0.221797,1.873376,no
permute-prefilter3-rxbvm,Permute,crexx,rxbvm,C4-prefilter-v3,A,no,no,5000,elapsed_ns,12,2264106000.000000,2274545750.000000,2289541500.000000,2300061000.000000,2359165000.000000,15010500.000000,0.655612,4.151879,no
bounce-c0-rxvm,Bounce,crexx,rxvm,C0-current,A,no,no,4200,elapsed_ns,12,1132730000.000000,1140886000.000000,1148983000.000000,1155842000.000000,1183380000.000000,6901000.000000,0.600618,4.408246,no
bounce-prefilter3-rxvm,Bounce,crexx,rxvm,C4-prefilter-v3,A,no,no,4200,elapsed_ns,12,1114027000.000000,1123275000.000000,1137545000.000000,1151660250.000000,1189782000.000000,15173000.000000,1.333837,6.659517,no
bounce-c0-rxbvm,Bounce,crexx,rxbvm,C0-current,A,no,no,4200,elapsed_ns,12,1467230000.000000,1497740500.000000,1503535000.000000,1524774500.000000,1548574000.000000,17862500.000000,1.188034,5.410183,no
bounce-prefilter3-rxbvm,Bounce,crexx,rxbvm,C4-prefilter-v3,A,no,no,4200,elapsed_ns,12,1463486000.000000,1491325250.000000,1507234000.000000,1517597750.000000,1551666000.000000,15193500.000000,1.008039,5.850452,no
richards-c0-rxvm,Richards,crexx,rxvm,C0-current,A,no,no,20,elapsed_ns,12,3120867000.000000,3138614500.000000,3163032000.000000,3174314000.000000,3212118000.000000,23002000.000000,0.727214,2.884922,no
richards-prefilter3-rxvm,Richards,crexx,rxvm,C4-prefilter-v3,A,no,no,20,elapsed_ns,12,3121477000.000000,3127806750.000000,3136102000.000000,3172070750.000000,3209057000.000000,9140500.000000,0.291461,2.792639,no
richards-c0-rxbvm,Richards,crexx,rxbvm,C0-current,A,no,no,20,elapsed_ns,12,3181855000.000000,3196385000.000000,3208769000.000000,3223296750.000000,3257488000.000000,13887000.000000,0.432783,2.357072,no
richards-prefilter3-rxbvm,Richards,crexx,rxbvm,C4-prefilter-v3,A,no,no,20,elapsed_ns,12,3176513000.000000,3183320000.000000,3203028500.000000,3231436500.000000,3263062000.000000,21984500.000000,0.686366,2.702099,no
