rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
11,81910,1,1,6,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r2,r1,c3) | COPY_REG_REG(r3,r2)","r1=R4;c1=int:18;c2=int:1;r2=R1;c3=int:3;r3=R2","benchmark_awfy_towers_noopt",178
12,81910,1,1,5,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r2,r1,c3) | RET_REG(r2)","r1=R3;c1=int:18;c2=int:1;r2=R1;c3=int:2","benchmark_awfy_towers_noopt",198
13,81910,1,1,7,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | SETTP_REG_INT(r1,c3) | CALL2_REG_FUNC_REG_REG(r2,c4,r1,r3)","r1=R10;c1=int:18;c2=int:1;c3=int:256;r2=R0;c4=func@28344;r3=R11","benchmark_awfy_towers_noopt",680
14,81910,1,1,3,candidate,"COPY_REG_REG(r1,r2) | ASSERTTYPE_REG_STRING(r1,c1) | UNLINK_REG(r2) | RET_REG(r1)","r1=R2;r2=R1;c1=string@9","benchmark_awfy_towers_noopt",188
15,81910,1,1,4,candidate,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2) | ISETATTR1_REG_INT_REG(r3,c1,r1) | RET()","r1=R5;r2=R6;c1=int:1;r3=R10","benchmark_awfy_towers_noopt",710
16,81910,1,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r1) | ASSERTTYPE_REG_STRING(r3,c2) | UNLINK_REG(r1)","r1=R1;r2=R4;c1=int:3;r3=R2;c2=string@9","benchmark_awfy_towers_noopt",184
17,81910,1,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c1) | UNLINK_REG(r1) | ISETATTR1_REG_INT_REG(r2,c1,r3)","r1=R6;r2=R10;c1=int:1;r3=R5","benchmark_awfy_towers_noopt",706
18,81910,1,1,6,candidate,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r1,c1) | IEQ_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2)","r1=R1;c1=string@11;r2=R3;r3=R14;c2=int:0;c3=label@549","benchmark_awfy_towers_noopt",527
19,81910,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r1,r2,c3) | COPY_REG_REG(r3,r1) | ASSERTTYPE_REG_STRING(r3,c4)","c1=int:18;c2=int:1;r1=R1;r2=R4;c3=int:3;r3=R2;c4=string@9","benchmark_awfy_towers_noopt",180
20,81910,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r1,c3) | IEQ_REG_REG_INT(r2,r3,c4)","c1=int:18;c2=int:1;r1=R1;c3=string@11;r2=R3;r3=R14;c4=int:0","benchmark_awfy_towers_noopt",523
21,81830,3,1,6,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r3,c1) | ISETATTR1_REG_INT_REG(r4,c2,r3)","r1=R7;r2=R12;r3=R6;c1=int:1;r4=R11;c2=int:3","benchmark_awfy_towers_noopt",465
22,81830,3,1,6,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LOAD_REG_INT(r4,c2)","r1=R7;r2=R11;c1=int:2;r3=R12;r4=R6;c2=int:1","benchmark_awfy_towers_noopt",461
23,81800,1,1,7,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r1,c3)","r1=R5;c1=int:18;c2=int:1;r2=R3;r3=R6;r4=R2;c3=int:3","benchmark_awfy_towers_noopt",210
24,81800,1,1,5,candidate,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1) | COPY_REG_REG(r3,r1) | UNLINK_REG(r3)","r1=R3;r2=R6;r3=R2;r4=R5;c1=int:3","benchmark_awfy_towers_noopt",216
25,81800,1,1,5,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r3,c2,r1)","r1=R2;r2=R3;c1=int:1;r3=R5;c2=int:2","benchmark_awfy_towers_noopt",223
26,81800,1,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LOAD_REG_INT(r1,c2)","r1=R2;r2=R5;c1=int:3;r3=R3;c2=int:1","benchmark_awfy_towers_noopt",219
27,81800,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c3) | COPY_REG_REG(r3,r1)","c1=int:18;c2=int:1;r1=R3;r2=R6;r3=R2;r4=R5;c3=int:3","benchmark_awfy_towers_noopt",212
28,81800,1,1,4,candidate,"UNLINK_REG(r1) | LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1) | RET()","r1=R2;c1=int:1;r2=R5;c2=int:2","benchmark_awfy_towers_noopt",226
29,54750,2,1,7,candidate,"BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r2,r3,c2) | IGETUNLINK_REG_REG(r4,r2) | BRF_ID_REG(c3,r4)","c1=label@371;r1=R5;r2=R6;r3=R11;c2=int:3;r4=R1;c3=label@369","benchmark_awfy_towers_noopt",347
30,54750,2,1,8,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | LINKATTR1_REG_REG_INT(r3,r4,c3) | IGETUNLINK_REG_REG(r5,r3)","r1=R5;r2=R13;c1=int:0;c2=label@371;r3=R6;r4=R11;c3=int:3;r5=R1","benchmark_awfy_towers_noopt",343
31,54730,2,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r1) | UNLINK_REG(r1) | BR_ID(c2)","r1=R6;r2=R11;c1=int:2;r3=R3;c2=label@418","benchmark_awfy_towers_noopt",360
32,54630,2,1,6,candidate,"BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r2,r3,c2) | COPY_REG_REG(r2,r4) | UNLINK_REG(r2)","c1=label@479;r1=R8;r2=R7;r3=R11;c2=int:2;r4=R12","benchmark_awfy_towers_noopt",458
33,54630,2,1,6,candidate,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | ISETATTR1_REG_INT_REG(r3,c2,r2) | BR_ID(c3)","r1=R7;r2=R6;c1=int:1;r3=R11;c2=int:3;c3=label@520","benchmark_awfy_towers_noopt",468
34,54610,2,1,7,candidate,"BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r2,r3,c2) | COPY_REG_REG(r2,r4) | UNLINKBR_REG_ID(r2,c3)","c1=label@609;r1=R9;r2=R8;r3=R13;c2=int:2;r4=R7;c3=label@635","benchmark_awfy_towers_noopt",596
35,54610,2,1,7,candidate,"BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r2,r3,c2) | COPY_REG_REG(r4,r2) | UNLINKBR_REG_ID(r2,c3)","c1=label@549;r1=R3;r2=R4;r3=R13;c2=int:2;r4=R1;c3=label@575","benchmark_awfy_towers_noopt",536
36,54610,2,1,8,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | LINKATTR1_REG_REG_INT(r3,r4,c3) | COPY_REG_REG(r5,r3)","r1=R3;r2=R14;c1=int:0;c2=label@549;r3=R4;r4=R13;c3=int:2;r5=R1","benchmark_awfy_towers_noopt",532
37,40960,1,1,10,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | SETTP_REG_INT(r3,c3) | CALL3_REG_FUNC_REG_REG_REG(r4,c4,r3,r5,r6)","r1=R4;r2=R18;c1=int:1;c2=label@811;r3=R17;c3=int:256;r4=R9;c4=func@35320;r5=R19;r6=R20","benchmark_awfy_towers_noopt",793
38,40960,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | IEQ_REG_REG_INT(r1,r2,c2) | BRF_ID_REG(c3,r1) | SETTP_REG_INT(r3,c4)","c1=int:18;c2=int:1;r1=R4;r2=R18;c3=label@811;r3=R17;c4=int:256","benchmark_awfy_towers_noopt",789
39,40950,1,1,10,candidate,"ISUB_REG_INT_REG(r1,c1,r2) | ISUB_REG_REG_REG(r3,r1,r4) | ISUB_REG_REG_INT(r5,r6,c2) | SETTP_REG_INT(r7,c3)","r1=R7;c1=int:3;r2=R19;r3=R8;r4=R20;r5=R12;r6=R18;c2=int:1;r7=R17;c3=int:256","benchmark_awfy_towers_noopt",811
40,40950,1,1,10,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_INT(r4,r5,c1) | SETTP_REG_INT(r6,c2) | CALL4_REG_FUNC_REG_REG_REG_REG(r2,c3,r6,r4,r7,r1)","r1=R8;r2=R7;r3=R20;r4=R12;r5=R18;c1=int:1;r6=R17;c2=int:256;c3=func@18552;r7=R19","benchmark_awfy_towers_noopt",815
41,27380,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | IEQ_REG_REG_INT(r2,r3,c1) | BRF_ID_REG(c2,r2) | LINKATTR1_REG_REG_INT(r4,r5,c3)","r1=R1;c1=int:0;r2=R5;r3=R13;c2=label@371;r4=R6;r5=R11;c3=int:3","benchmark_awfy_towers_noopt",340
42,27370,1,1,9,candidate,"SETOBJUNINIT_REG_STRING(r1,c1) | IEQ_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2) | LINKATTR1_REG_REG_INT(r4,r5,c4)","r1=R1;c1=string@11;r2=R3;r3=R14;c2=int:0;c3=label@549;r4=R4;r5=R13;c4=int:2","benchmark_awfy_towers_noopt",529
43,27300,1,1,3,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | ENDLIFE_REG(r2) | BR_ID(c1)","r1=R3;r2=R7;c1=label@678","benchmark_awfy_towers_noopt",630
44,27300,1,1,5,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r2) | SETTP_REG_INT(r1,c1) | CALL1_REG_FUNC_REG(r3,c2,r1)","r1=R1;r2=R7;c1=int:256;r3=R5;c2=func@13200","benchmark_awfy_towers_noopt",570
45,27300,1,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3) | UNLINK_REG(r1) | ENDLIFE_REG(r3)","r1=R3;r2=R13;c1=int:6;r3=R7","benchmark_awfy_towers_noopt",626
46,27300,1,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r1) | UNLINK_REG(r1) | SETTP_REG_INT(r3,c2)","r1=R7;r2=R13;c1=int:6;r3=R1;c2=int:256","benchmark_awfy_towers_noopt",566
47,27290,1,1,6,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r2) | BRF_ID_REG(c1,r3) | SETTP_REG_INT(r4,c2)","r1=R3;r2=R7;c1=label@454;r3=R1;r4=R12;c2=int:256","benchmark_awfy_towers_noopt",413
48,27290,1,1,6,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r1) | UNLINK_REG(r1) | BRF_ID_REG(c2,r4)","r1=R7;r2=R11;c1=int:6;r3=R3;c2=label@454;r4=R1","benchmark_awfy_towers_noopt",409
49,27290,1,1,7,candidate,"UNLINK_REG(r1) | BRF_ID_REG(c1,r2) | SETTP_REG_INT(r3,c2) | CALL1_REG_FUNC_REG(r4,c3,r3)","r1=R7;c1=label@454;r2=R1;r3=R12;c2=int:256;r4=R5;c3=func@11640","benchmark_awfy_towers_noopt",416
50,27200,1,1,5,candidate,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | ISETATTR1_REG_INT_REG(r3,c2,r2) | RET()","r1=R9;r2=R6;c1=int:1;r3=R11;c2=int:7","benchmark_awfy_towers_noopt",511
51,140,1,1,6,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LOAD_REG_INT(r3,c2) | ISETATTR1_REG_INT_REG(r1,c3,r3) | RET_REG(r1)","r1=R1;c1=int:1;r2=R5;r3=R3;c2=int:0;c3=int:2","benchmark_awfy_towers_noopt",153
52,140,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | ISETATTR1_REG_INT_REG(r1,c2,r2) | LOAD_REG_INT(r3,c3) | ISETATTR1_REG_INT_REG(r1,c4,r3)","c1=int:18;c2=int:1;r1=R1;r2=R5;r3=R3;c3=int:0;c4=int:2","benchmark_awfy_towers_noopt",149
53,140,1,1,6,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | NUMSCI_INT_INT_INT(c3,c4,c4) | ISETATTR1_REG_INT_REG(r1,c4,r2)","r1=R1;c1=int:4;c2=string@9;c3=int:18;c4=int:1;r2=R5","benchmark_awfy_towers_noopt",143
54,140,1,1,7,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | NUMSCI_INT_INT_INT(c2,c3,c3) | ISETATTR1_REG_INT_REG(r1,c3,r2) | LOAD_REG_INT(r3,c4)","r1=R1;c1=string@9;c2=int:18;c3=int:1;r2=R5;r3=R3;c4=int:0","benchmark_awfy_towers_noopt",146
55,20,2,1,5,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1) | LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c3,r1)","r1=R1;c1=int:0;r2=R0;c2=int:5;c3=int:7","benchmark_awfy_towers_noopt",253
56,10,1,1,7,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | ICOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c3)","r1=R14;c1=int:18;c2=int:1;r2=R4;r3=R16;r4=R5;c3=int:0","benchmark_awfy_towers_noopt",721
57,10,1,1,7,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | LOAD_REG_INT(r2,c3) | LOAD_REG_INT(r3,c4)","r1=R12;c1=int:18;c2=int:1;r2=R3;c3=int:0;r3=R4;c4=int:13","benchmark_awfy_towers_noopt",276
58,10,1,1,7,candidate,"ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c2) | ISUB_REG_INT_REG(r5,c1,r4)","r1=R4;r2=R16;r3=R5;c1=int:0;r4=R7;c2=int:1;r5=R8","benchmark_awfy_towers_noopt",727
59,10,1,1,5,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LOAD_REG_INT(r2,c2) | ISETATTR1_REG_INT_REG(r1,c3,r2) | LOAD_REG_INT(r2,c2)","r1=R0;c1=int:5;r2=R1;c2=int:0;c3=int:7","benchmark_awfy_towers_noopt",256
60,10,1,1,5,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LOAD_REG_INT(r2,c2) | ISETATTR1_REG_INT_REG(r1,c3,r2) | RET_REG(r1)","r1=R0;c1=int:7;r2=R1;c2=int:0;c3=int:1","benchmark_awfy_towers_noopt",263
61,10,1,1,6,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LOAD_REG_INT(r3,c2) | ISETATTR1_REG_INT_REG(r1,c3,r3) | LOAD_REG_INT(r3,c2)","r1=R0;c1=int:3;r2=R2;r3=R1;c2=int:0;c3=int:5","benchmark_awfy_towers_noopt",249
62,10,1,1,8,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3) | LOAD_REG_INT(r5,c1)","r1=R12;c1=int:1;r2=R3;r3=R8;c2=int:13;r4=R9;c3=int:0;r5=R10","benchmark_awfy_towers_noopt",300
63,10,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1) | LOAD_REG_INT(r3,c1) | ISETATTR1_REG_INT_REG(r2,c3,r3)","r1=R2;c1=int:0;r2=R0;c2=int:3;r3=R1;c3=int:5","benchmark_awfy_towers_noopt",246
64,10,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1) | LOAD_REG_INT(r3,c3) | LOAD_REG_INT(r4,c1)","r1=R3;c1=int:0;r2=R12;c2=int:1;r3=R8;c3=int:13;r4=R9","benchmark_awfy_towers_noopt",297
65,10,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | ISUB_REG_INT_REG(r2,c2,r1) | ILT_REG_REG_INT(r3,r2,c2) | BRT_ID_REG(c3,r3)","r1=R7;c1=int:1;r2=R8;c2=int:0;r3=R6;c3=label@755","benchmark_awfy_towers_noopt",733
66,10,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | ISUB_REG_INT_REG(r3,c1,r2) | ILT_REG_REG_INT(r4,r3,c1)","r1=R5;c1=int:0;r2=R7;c2=int:1;r3=R8;r4=R6","benchmark_awfy_towers_noopt",730
67,10,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | SETTP_REG_INT(r4,c4)","r1=R8;c1=int:13;r2=R9;c2=int:0;r3=R10;c3=int:1;r4=R12;c4=int:256","benchmark_awfy_towers_noopt",304
68,10,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3) | CALL3_REG_FUNC_REG_REG_REG(r4,c4,r3,r1,r2)","r1=R3;c1=int:0;r2=R4;c2=int:13;r3=R12;c3=int:256;r4=R5;c4=func@17728","benchmark_awfy_towers_noopt",282
69,10,1,1,9,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3) | CALL4_REG_FUNC_REG_REG_REG_REG(r4,c4,r3,r5,r1,r2)","r1=R9;c1=int:0;r2=R10;c2=int:1;r3=R12;c3=int:256;r4=R4;c4=func@18552;r5=R8","benchmark_awfy_towers_noopt",307
70,10,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c3) | LOAD_REG_INT(r4,c2)","c1=int:18;c2=int:1;r1=R4;r2=R16;r3=R5;c3=int:0;r4=R7","benchmark_awfy_towers_noopt",723
71,10,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LOAD_REG_INT(r1,c3) | ISETATTR1_REG_INT_REG(r2,c4,r1) | LOAD_REG_INT(r3,c3)","c1=int:18;c2=int:1;r1=R2;c3=int:0;r2=R0;c4=int:3;r3=R1","benchmark_awfy_towers_noopt",242
72,10,1,1,8,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LOAD_REG_INT(r1,c3) | LOAD_REG_INT(r2,c4) | SETTP_REG_INT(r3,c5)","c1=int:18;c2=int:1;r1=R3;c3=int:0;r2=R4;c4=int:13;r3=R12;c5=int:256","benchmark_awfy_towers_noopt",278
73,10,1,1,7,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | NUMSCI_INT_INT_INT(c3,c4,c4) | LOAD_REG_INT(r2,c5)","r1=R0;c1=int:8;c2=string@8;c3=int:18;c4=int:1;r2=R2;c5=int:0","benchmark_awfy_towers_noopt",236
74,10,1,1,7,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | NUMSCI_INT_INT_INT(c2,c3,c3) | LOAD_REG_INT(r2,c4) | ISETATTR1_REG_INT_REG(r1,c5,r2)","r1=R0;c1=string@8;c2=int:18;c3=int:1;r2=R2;c4=int:0;c5=int:3","benchmark_awfy_towers_noopt",239
75,1,1,1,6,candidate,"BRF_ID_REG(c1,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c2) | STOI_REG(r2) | IGETUNLINK_REG_REG(r4,r2)","c1=label@39;r1=R4;r2=R5;r3=R0;c2=int:1;r4=R1","benchmark_awfy_towers_noopt",27
76,1,1,1,4,candidate,"CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1) | SAY_STRING(c1) | RET_INT(c2)","r1=R10;r2=R2;c1=string@8616;c2=int:0","benchmark_awfy_towers_noopt",121
77,1,1,1,5,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3) | CONCAT_REG_REG_REG(r1,r1,r3)","r1=R10;c1=string@8056;r2=R1;c2=string@8208;r3=R2","benchmark_awfy_towers_noopt",111
78,1,1,1,5,candidate,"ENDLIFE_REG(r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2) | SCONCAT_REG_REG_STRING(r3,r3,c2)","r1=R6;r2=R1;r3=R10;c1=string@8056;c2=string@8208","benchmark_awfy_towers_noopt",107
79,1,1,1,6,candidate,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2) | BRF_ID_REG(c3,r1) | MINLINKATTR1_REG_REG_INT(r3,r2,c2)","r1=R4;r2=R0;c1=int:0;c2=int:1;c3=label@39;r3=R5","benchmark_awfy_towers_noopt",19
80,1,1,1,5,candidate,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c1) | STOI_REG(r2)","r1=R4;c1=int:1;c2=label@39;r2=R5;r3=R0","benchmark_awfy_towers_noopt",23
81,1,1,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r2,r1) | SAY_REG(r2) | SAY_STRING(c1)","r1=R2;r2=R10;c1=string@8616","benchmark_awfy_towers_noopt",119
82,1,1,1,5,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2) | ITOS_REG(r3)","r1=R1;r2=R10;c1=string@8056;c2=string@8208;r3=R2","benchmark_awfy_towers_noopt",109
83,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IGTE_REG_REG_INT(r2,r2,c1) | BRF_ID_REG(c3,r2)","r1=R1;c1=int:1;r2=R4;r3=R0;c2=int:0;c3=label@39","benchmark_awfy_towers_noopt",16
84,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3) | BRT_ID_REG(c2,r2) | CALL_REG_FUNC(r4,c3)","r1=R5;c1=int:1;r2=R4;r3=R1;c2=label@107;r4=R6;c3=func@5912","benchmark_awfy_towers_noopt",61
85,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r2,r4) | BRT_ID_REG(c3,r3)","r1=R2;c1=int:0;r2=R5;c2=int:1;r3=R4;r4=R1;c3=label@107","benchmark_awfy_towers_noopt",58
86,1,1,1,4,candidate,"MINLINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | IGETUNLINK_REG_REG(r3,r1) | ILT_REG_REG_INT(r1,r3,c1)","r1=R5;r2=R0;c1=int:1;r3=R1","benchmark_awfy_towers_noopt",30
87,1,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | COPY_REG_REG(r2,r1) | BR_ID(c5)","c1=int:18;c2=int:1;c3=label@13;r1=R12;c4=int:512;r2=R0;c5=label@16","benchmark_awfy_towers_noopt",0
88,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1)","r1=R10;c1=string@8208;r2=R2","benchmark_awfy_towers_noopt",115
89,1,1,1,4,candidate,"STOI_REG(r1) | IGETUNLINK_REG_REG(r2,r1) | ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R5;r2=R1;c1=int:1;c2=label@58","benchmark_awfy_towers_noopt",34
