entry,count_rank,total_time_rank,average_latency_rank,name,count,total_ns,average_ns,min_ns,max_ns,percent,status
rexxcps-opaque-heavy-retained,1,2,105,BRF_ID_REG,2930580,51078602,17,0,22084,10.334247,complete
rexxcps-opaque-heavy-retained,2,6,105,ENDLIFE_REG,1359846,23673794,17,0,67541,4.789693,complete
rexxcps-opaque-heavy-retained,3,5,105,NULL_REG,1343104,23993151,17,0,13708,4.854306,complete
rexxcps-opaque-heavy-retained,4,7,89,ICOPY_REG_REG,1122083,20860433,18,0,1256542,4.220493,complete
rexxcps-opaque-heavy-retained,5,8,105,IEQ_REG_REG_INT,908904,16114249,17,0,125166,3.260243,complete
rexxcps-opaque-heavy-retained,6,9,80,SCOPY_REG_REG,812072,15952831,19,0,32708,3.227584,complete
rexxcps-opaque-heavy-retained,7,11,121,BR_ID,798417,13062390,16,0,17166,2.642789,complete
rexxcps-opaque-heavy-retained,8,13,121,BRT_ID_REG,740015,12483940,16,0,18917,2.525757,complete
rexxcps-opaque-heavy-retained,9,14,105,LOAD_REG_INT,652467,11700264,17,0,170334,2.367203,complete
rexxcps-opaque-heavy-retained,10,15,105,IADD_REG_REG_INT,575290,10014478,17,0,14500,2.026134,complete
rexxcps-opaque-heavy-retained,11,12,73,STRCHAR_REG_REG_REG,574681,12619310,21,0,61333,2.553145,complete
rexxcps-opaque-heavy-retained,12,10,59,IGT_REG_REG_REG,510325,13948561,27,0,4705667,2.822080,complete
rexxcps-opaque-heavy-retained,13,16,105,UNLINK_REG,497449,8567464,17,0,18291,1.733373,complete
rexxcps-opaque-heavy-retained,14,19,105,IADD_REG_REG_REG,335231,5752511,17,0,12000,1.163851,complete
rexxcps-opaque-heavy-retained,15,18,89,ILT_REG_REG_INT,317925,5879429,18,0,21834,1.189529,complete
rexxcps-opaque-heavy-retained,16,22,105,ISUB_REG_REG_INT,305011,5444494,17,0,30000,1.101533,complete
rexxcps-opaque-heavy-retained,17,21,89,LINKATTR1_REG_REG_INT,304870,5551564,18,0,23208,1.123195,complete
rexxcps-opaque-heavy-retained,18,23,80,LOAD_REG_STRING,277586,5276821,19,0,34542,1.067609,complete
rexxcps-opaque-heavy-retained,19,26,121,IMULT_REG_REG_INT,272223,4596195,16,0,9375,0.929904,complete
rexxcps-opaque-heavy-retained,20,24,89,ILT_REG_REG_REG,268845,4939487,18,0,48458,0.999359,complete
rexxcps-opaque-heavy-retained,21,27,105,IGT_REG_REG_INT,249033,4448183,17,0,9083,0.899959,complete
rexxcps-opaque-heavy-retained,22,28,89,IEQ_REG_REG_REG,232254,4251343,18,0,17500,0.860134,complete
rexxcps-opaque-heavy-retained,23,30,105,STRLEN_REG_REG,217040,3786921,17,0,10417,0.766172,complete
rexxcps-opaque-heavy-retained,24,29,89,LINKATTR1_REG_REG_REG,214792,4059288,18,0,19792,0.821277,complete
rexxcps-opaque-heavy-retained,25,31,89,SETTP_REG_INT,208433,3772009,18,0,13708,0.763155,complete
rexxcps-opaque-heavy-retained,26,25,69,MINATTRS_REG_REG_INT,195374,4747195,24,0,15125,0.960455,complete
rexxcps-opaque-heavy-retained,27,33,121,BCTP_ID_REG,193955,3229222,16,0,18625,0.653338,complete
rexxcps-opaque-heavy-retained,28,32,80,IGTE_REG_REG_REG,184800,3538291,19,0,128375,0.715869,complete
rexxcps-opaque-heavy-retained,29,34,89,INE_REG_REG_INT,173814,3195457,18,0,14417,0.646506,complete
rexxcps-opaque-heavy-retained,30,17,47,SWAP_REG_REG,173434,6825061,39,0,23875,1.380850,complete
rexxcps-opaque-heavy-retained,31,39,89,ILTE_REG_REG_INT,142800,2653920,18,0,9666,0.536942,complete
rexxcps-opaque-heavy-retained,32,42,105,IMOD_REG_REG_REG,129423,2300246,17,0,13875,0.465387,complete
rexxcps-opaque-heavy-retained,33,1,8,COPY_REG_REG,109171,59370794,543,0,286167,12.011927,complete
rexxcps-opaque-heavy-retained,34,43,89,ISUB_REG_REG_REG,106429,1983706,18,0,39000,0.401344,complete
rexxcps-opaque-heavy-retained,35,44,80,SETNUMCAS_INT,102121,1961480,19,0,13542,0.396848,complete
rexxcps-opaque-heavy-retained,35,47,105,SETNUMSTD_INT,102121,1819142,17,0,8667,0.368050,complete
rexxcps-opaque-heavy-retained,35,48,105,SETNUMFUZ_INT,102121,1794520,17,0,19125,0.363068,complete
rexxcps-opaque-heavy-retained,38,37,58,SETNUMDGTS_INT,102119,2882116,28,0,37208,0.583111,complete
rexxcps-opaque-heavy-retained,38,46,105,SETNUMFRM_INT,102119,1837191,17,0,21750,0.371701,complete
rexxcps-opaque-heavy-retained,40,3,15,CALL_REG_FUNC_REG,99311,30798603,310,41,96542,6.231188,complete
rexxcps-opaque-heavy-retained,41,45,80,ILTE_REG_REG_REG,98000,1862745,19,0,35334,0.376871,complete
rexxcps-opaque-heavy-retained,42,40,64,SETSTRPOS_REG_REG,93850,2428837,25,0,10000,0.491403,complete
rexxcps-opaque-heavy-retained,42,41,64,SUBSTRING_REG_REG_REG,93850,2361584,25,0,9417,0.477797,complete
rexxcps-opaque-heavy-retained,44,50,89,IGTE_REG_REG_INT,92408,1694524,18,0,7625,0.342837,complete
rexxcps-opaque-heavy-retained,45,51,105,BRTPANDT_ID_REG_INT,79855,1413820,17,0,9334,0.286045,complete
rexxcps-opaque-heavy-retained,46,35,42,RNE_REG_REG_STRING,64403,3178015,49,0,32833,0.642978,complete
rexxcps-opaque-heavy-retained,47,20,30,RET_REG,62978,5670176,90,0,11625,1.147193,complete
rexxcps-opaque-heavy-retained,48,36,41,REQ_REG_REG_REG,61724,3120696,50,0,23833,0.631381,complete
rexxcps-opaque-heavy-retained,49,38,39,REQ_REG_REG_STRING,51981,2762710,53,0,42500,0.558953,complete
rexxcps-opaque-heavy-retained,50,58,89,BNE_ID_REG_INT,43496,824240,18,0,14875,0.166761,complete
rexxcps-opaque-heavy-retained,51,60,80,GETATTRS_REG_REG_INT,37817,755632,19,0,7875,0.152880,complete
rexxcps-opaque-heavy-retained,52,55,59,STRUPPER_REG_REG,36477,1015512,27,0,12958,0.205459,complete
rexxcps-opaque-heavy-retained,53,64,89,BRTF_ID_ID_REG,35058,648225,18,0,7875,0.131149,complete
rexxcps-opaque-heavy-retained,54,62,80,NOT_REG_REG,33559,660594,19,0,6792,0.133652,complete
rexxcps-opaque-heavy-retained,55,52,45,RET,32137,1341393,41,0,30292,0.271391,complete
rexxcps-opaque-heavy-retained,56,65,77,FNDNBLNK_REG_REG_REG,30889,636789,20,0,11125,0.128835,complete
rexxcps-opaque-heavy-retained,57,67,89,MINATTRS_REG_INT,28004,512788,18,0,1875,0.103748,complete
rexxcps-opaque-heavy-retained,58,68,80,GETANDTP_REG_REG_INT,23752,455844,19,0,1500,0.092227,complete
rexxcps-opaque-heavy-retained,59,61,53,ASSERTINITIALIZED_REG,23633,751137,31,0,7250,0.151970,complete
rexxcps-opaque-heavy-retained,60,66,73,SETATTRS_REG_INT,23628,512999,21,0,8042,0.103790,complete
rexxcps-opaque-heavy-retained,61,63,53,CONCAT_REG_REG_STRING,21007,653190,31,0,3041,0.132154,complete
rexxcps-opaque-heavy-retained,62,74,77,BGE_ID_REG_INT,18253,368562,20,0,6250,0.074568,complete
rexxcps-opaque-heavy-retained,63,75,89,ISUB_REG_INT_REG,18250,346340,18,0,2292,0.070072,complete
rexxcps-opaque-heavy-retained,64,72,72,SEQ_REG_REG_REG,17887,393854,22,0,7541,0.079685,complete
rexxcps-opaque-heavy-retained,65,53,34,ITOS_REG,16903,1204707,71,0,8417,0.243737,complete
rexxcps-opaque-heavy-retained,66,78,89,BGT_ID_REG_REG,16800,312029,18,0,334,0.063130,complete
rexxcps-opaque-heavy-retained,67,73,59,CONCAT_REG_REG_REG,14003,380682,27,0,7250,0.077020,complete
rexxcps-opaque-heavy-retained,68,59,36,STOI_REG,11202,791337,70,0,14167,0.160104,complete
rexxcps-opaque-heavy-retained,69,80,70,SETOBJUNINIT_REG_STRING,9813,232416,23,0,917,0.047023,complete
rexxcps-opaque-heavy-retained,70,85,77,BCOPY_REG_REG,8400,175667,20,0,3083,0.035541,complete
rexxcps-opaque-heavy-retained,71,77,48,STOD_REG,8300,316681,38,0,10083,0.064071,complete
rexxcps-opaque-heavy-retained,72,87,73,BLE_ID_REG_INT,7003,151367,21,0,3625,0.030625,complete
rexxcps-opaque-heavy-retained,73,88,80,BLE_ID_REG_REG,7000,139190,19,0,7916,0.028161,complete
rexxcps-opaque-heavy-retained,74,90,73,FCOPY_REG_REG,5605,118953,21,0,458,0.024067,complete
rexxcps-opaque-heavy-retained,75,49,16,FTOS_REG,5604,1716846,306,166,11792,0.347353,complete
rexxcps-opaque-heavy-retained,76,69,31,DTOS_REG,5502,454484,82,0,10750,0.091951,complete
rexxcps-opaque-heavy-retained,76,82,49,DCOPY_REG_REG,5502,202427,36,0,375,0.040955,complete
rexxcps-opaque-heavy-retained,78,76,32,RET_INT,4216,324485,76,0,40084,0.065650,complete
rexxcps-opaque-heavy-retained,79,91,59,SETOBJTYPE_REG_STRING,4210,117529,27,0,1125,0.023779,complete
rexxcps-opaque-heavy-retained,79,92,59,LOAD_REG_FLOAT,4210,116578,27,0,3000,0.023586,complete
rexxcps-opaque-heavy-retained,81,94,70,BGE_ID_REG_REG,4202,97190,23,0,417,0.019664,complete
rexxcps-opaque-heavy-retained,82,86,49,CONCAT_REG_STRING_REG,4200,152434,36,0,1500,0.030841,complete
rexxcps-opaque-heavy-retained,82,93,64,FGT_REG_REG_REG,4200,107283,25,0,500,0.021706,complete
rexxcps-opaque-heavy-retained,84,100,64,BCF_ID_REG,3002,75344,25,0,5792,0.015244,complete
rexxcps-opaque-heavy-retained,85,95,51,BEQ_ID_REG_INT,2823,97005,34,0,375,0.019626,complete
rexxcps-opaque-heavy-retained,86,56,13,DCALL_REG_REG_REG,2821,949382,336,208,8458,0.192079,complete
rexxcps-opaque-heavy-retained,87,84,37,SRCMETHODSEL_REG_REG_STRING,2814,189123,67,0,1958,0.038263,complete
rexxcps-opaque-heavy-retained,88,54,11,ASSERTTYPE_REG_STRING,2807,1099883,391,250,20041,0.222529,complete
rexxcps-opaque-heavy-retained,89,99,53,BPOFF,2805,87144,31,0,334,0.017631,complete
rexxcps-opaque-heavy-retained,90,57,14,FTOD_REG,2802,924861,330,167,6583,0.187118,complete
rexxcps-opaque-heavy-retained,90,83,34,RET_STRING,2802,199780,71,0,30542,0.040420,complete
rexxcps-opaque-heavy-retained,90,96,52,FADD_REG_REG_REG,2802,94881,33,0,5208,0.019196,complete
rexxcps-opaque-heavy-retained,93,97,53,FNDBLNK_REG_REG_REG,2801,88306,31,0,1167,0.017866,complete
rexxcps-opaque-heavy-retained,94,70,24,DADD_REG_REG_DECIMAL,2800,440299,157,83,7625,0.089082,complete
rexxcps-opaque-heavy-retained,94,81,33,DGT_REG_REG_REG,2800,206679,73,0,2458,0.041815,complete
rexxcps-opaque-heavy-retained,94,89,44,FEQ_REG_REG_FLOAT,2800,125249,44,0,625,0.025340,complete
rexxcps-opaque-heavy-retained,94,98,53,FLT_REG_REG_FLOAT,2800,87877,31,0,375,0.017779,complete
rexxcps-opaque-heavy-retained,98,71,23,DMULT_REG_REG_DECIMAL,2700,434057,160,83,6792,0.087819,complete
rexxcps-opaque-heavy-retained,99,101,42,SEQ_REG_REG_STRING,1520,75160,49,0,1167,0.015206,complete
rexxcps-opaque-heavy-retained,100,102,39,APPEND_REG_REG,1405,75129,53,0,5750,0.015200,complete
rexxcps-opaque-heavy-retained,101,111,64,BNE_ID_REG_REG,37,960,25,0,250,0.000194,complete
rexxcps-opaque-heavy-retained,102,108,45,STRPOS_REG_REG_REG,32,1330,41,0,417,0.000269,complete
rexxcps-opaque-heavy-retained,102,119,125,BTOI_REG,32,414,12,0,83,0.000084,complete
rexxcps-opaque-heavy-retained,104,107,25,STRLOWER_REG_REG,16,2376,148,0,1667,0.000481,complete
rexxcps-opaque-heavy-retained,105,117,38,APPENDCHAR_REG_REG,9,500,55,0,417,0.000101,complete
rexxcps-opaque-heavy-retained,106,4,1,SRCFPROCSEL_REG_STRING_REG,7,26453709,3779101,3687959,3980667,5.352127,complete
rexxcps-opaque-heavy-retained,106,105,6,ISTYPE_REG_REG_STRING,7,5208,744,458,1375,0.001054,complete
