rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,1007200,6,1,8,candidate,"LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r1,r2,c1,c2,r3,r4,c3) | IGETUNLINK_REG_REG(r5,r3)","r1=R19;r2=R15;c1=int:2;c2=int:6;r3=R18;r4=R13;c3=int:1;r5=R17","benchmark_awfy_permute_opt",168
2,755550,5,1,8,candidate,"UNLINK_REG(r1) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r2,r3,c1,c2,r4,r5,c3)","r1=R16;r2=R18;r3=R15;c1=int:2;c2=int:6;r4=R20;r5=R13;c3=int:1","benchmark_awfy_permute_opt",182
3,503900,4,1,3,candidate,"IGETUNLINK_REG_REG(r1,r2) | UNLINKN_REG_REG(r3,r1)","r1=R17;r2=R18;r3=R19","benchmark_awfy_permute_opt",176
4,503900,4,1,3,candidate,"IGETUNLINK_REG_REG(r1,r2) | UNLINK_REG(r3)","r1=R14;r2=R16;r3=R17","benchmark_awfy_permute_opt",152
5,503900,4,1,5,candidate,"ISETUNLINKN_REG_REG_REG(r1,r2,r3) | COPY_REG_REG(r4,r5)","r1=R20;r2=R14;r3=R18;r4=R10;r5=R15","benchmark_awfy_permute_opt",192
6,503900,4,1,8,candidate,"LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r1,r2,c1,c2,r3,r4,c3) | ISETUNLINKN_REG_REG_REG(r3,r5,r1)","r1=R18;r2=R15;c1=int:2;c2=int:6;r3=R20;r4=R13;c3=int:1;r5=R14","benchmark_awfy_permute_opt",184
7,503900,4,1,3,candidate,"UNLINKN_REG_REG(r1,r2) | UNLINK_REG(r3)","r1=R19;r2=R17;r3=R16","benchmark_awfy_permute_opt",179
8,503300,2,1,8,candidate,"COPY_REG_REG(r1,r2) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r3,r1,c1,c2,r4,r5,c3)","r1=R10;r2=R24;r3=R12;c1=int:2;c2=int:6;r4=R11;r5=R3;c3=int:1","benchmark_awfy_permute_opt",624
9,503300,2,1,10,candidate,"LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r1,r2,c1,c2,r3,r4,c3) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r5,r2,c1,c2,r6,r7,c3)","r1=R11;r2=R10;c1=int:2;c2=int:6;r3=R13;r4=R3;c3=int:1;r5=R15;r6=R14;r7=R7","benchmark_awfy_permute_opt",640
10,433000,2,1,3,candidate,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2)","r1=R11;r2=R7;c1=int:1","benchmark_awfy_permute_opt",101
11,433000,2,1,4,candidate,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R26;r2=R9;c1=int:8660;c2=label@319","benchmark_awfy_permute_opt",290
12,433000,2,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c1)","r1=R7;r2=R10;c1=int:1;r3=R11","benchmark_awfy_permute_opt",97
13,433000,2,1,4,candidate,"UNLINK_REG(r1) | ISETATTR1_REG_INT_REG(r2,c1,r3)","r1=R7;r2=R10;c1=int:1;r3=R11","benchmark_awfy_permute_opt",105
14,432950,1,1,3,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2)","r1=R24;c1=int:18;c2=int:1","benchmark_awfy_permute_opt",569
15,432950,2,1,4,candidate,"ILT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1)","r1=R11;r2=R13;r3=R12;c1=label@277","benchmark_awfy_permute_opt",131
16,432950,1,1,5,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | INE_REG_REG_INT(r2,r3,c2)","r1=R24;c1=int:1;r2=R4;r3=R25;c2=int:0","benchmark_awfy_permute_opt",585
17,432950,1,1,4,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r1,r2,c2)","c1=int:18;c2=int:1;r1=R3;r2=R24","benchmark_awfy_permute_opt",571
18,432950,4,1,5,candidate,"SETTP_REG_INT(r1,c1) | CALL2_REG_FUNC_REG_REG(r2,c2,r1,r3)","r1=R10;c1=int:256;r2=R8;c2=func@6944;r3=R13","benchmark_awfy_permute_opt",114
19,251950,2,1,4,candidate,"BRT_ID_REG(c1,r1) | COPY_REG_REG(r2,r3)","c1=label@277;r1=R11;r2=R15;r3=R10","benchmark_awfy_permute_opt",135
20,251950,2,1,4,candidate,"COPY_REG_REG(r1,r2) | IADD_REG_REG_REG(r3,r4,r3)","r1=R10;r2=R22;r3=R13;r4=R7","benchmark_awfy_permute_opt",268
21,251950,2,1,3,candidate,"IADD_REG_REG_REG(r1,r2,r1) | BR_ID(c1)","r1=R13;r2=R7;c1=label@131","benchmark_awfy_permute_opt",271
22,251650,1,1,3,candidate,"COPY_REG_REG(r1,r2) | SETTP_REG_INT(r1,c1)","r1=R24;r2=R10;c1=int:256","benchmark_awfy_permute_opt",676
23,251650,1,1,7,candidate,"UNLINK_REG(r1) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r1,r2,c1,c2,r3,r4,c3)","r1=R14;r2=R18;c1=int:2;c2=int:6;r3=R16;r4=R3;c3=int:1","benchmark_awfy_permute_opt",701
24,181051,4,1,4,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R2;c1=int:0;r2=R4;c2=int:1","benchmark_awfy_permute_opt",58
25,181000,2,1,5,candidate,"LOAD_REG_INT(r1,c1) | ILT_REG_REG_REG(r2,r3,r4)","r1=R7;c1=int:-1;r2=R11;r3=R13;r4=R12","benchmark_awfy_permute_opt",128
26,180950,1,1,5,candidate,"BRF_ID_REG(c1,r1) | ISUB_REG_REG_INT(r2,r3,c2)","c1=label@748;r1=R4;r2=R3;r3=R25;c2=int:1","benchmark_awfy_permute_opt",593
27,180950,1,1,4,candidate,"ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1)","r1=R7;r2=R3;r3=R6;c1=int:0","benchmark_awfy_permute_opt",608
28,180950,1,1,5,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | SETTP_REG_INT(r3,c2)","r1=R3;r2=R25;c1=int:1;r3=R24;c2=int:256","benchmark_awfy_permute_opt",596
29,1200,4,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SETATTRS_REG_INT(r1,c2)","r1=R17;r2=R15;c1=int:2;c2=int:6","benchmark_awfy_permute_opt",141
30,1200,4,1,3,candidate,"SETATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1)","r1=R17;c1=int:6;r2=R16","benchmark_awfy_permute_opt",145
31,700,4,1,4,candidate,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c1)","r1=R10;r2=R5;r3=R7;c1=int:1","benchmark_awfy_permute_opt",94
