cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxvm-harness-control,Sieve,crexx,rxvm,GCC16-control,A,no,no,5500,elapsed_ns,4,1367106000.000000,1368225750.000000,1369349500.000000,1370160000.000000,1370340000.000000,870500.000000,0.063570,0.236171,no
sieve-rxbvm-harness-control,Sieve,crexx,rxbvm,GCC16-control,A,no,no,5500,elapsed_ns,4,1855737000.000000,1900418250.000000,1941493500.000000,1981568250.000000,2023248000.000000,53968000.000000,2.779716,8.627945,no
permute-rxvm-harness-control,Permute,crexx,rxvm,GCC16-control,A,no,no,5000,elapsed_ns,4,2526858000.000000,2530134000.000000,2543359000.000000,2556073000.000000,2557816000.000000,13295000.000000,0.522734,1.217209,no
permute-rxbvm-harness-control,Permute,crexx,rxbvm,GCC16-control,A,no,no,5000,elapsed_ns,4,3263419000.000000,3276656500.000000,3319144500.000000,3378843500.000000,3443714000.000000,46900500.000000,1.413030,5.431972,no
bounce-rxvm-harness-control,Bounce,crexx,rxvm,GCC16-control,A,no,no,4200,elapsed_ns,4,1548614000.000000,1556612000.000000,1560270500.000000,1563046250.000000,1568396000.000000,4559000.000000,0.292193,1.267857,no
bounce-rxbvm-harness-control,Bounce,crexx,rxbvm,GCC16-control,A,no,no,4200,elapsed_ns,4,1950562000.000000,1983232000.000000,2026620000.000000,2063041500.000000,2074812000.000000,40345000.000000,1.990753,6.130898,no
richards-rxvm-harness-control,Richards,crexx,rxvm,GCC16-control,A,no,no,20,elapsed_ns,4,2773097000.000000,2776523000.000000,2787095500.000000,2799208000.000000,2807254000.000000,11714500.000000,0.420312,1.225541,no
richards-rxbvm-harness-control,Richards,crexx,rxbvm,GCC16-control,A,no,no,20,elapsed_ns,4,2826314000.000000,2838455000.000000,2848630500.000000,2855558000.000000,2857955000.000000,7726500.000000,0.271236,1.110744,no
base64-rxvm-harness-control,Base64,crexx,rxvm,GCC16-control,A,no,no,2500,elapsed_ns,4,3195169000.000000,3205745500.000000,3276195500.000000,3379810250.000000,3489881000.000000,73975500.000000,2.257970,8.995556,no
base64-rxbvm-harness-control,Base64,crexx,rxbvm,GCC16-control,A,no,no,2500,elapsed_ns,4,3451102000.000000,3497783500.000000,3535652500.000000,3626660500.000000,3832759000.000000,53429500.000000,1.511164,10.794528,yes
towers-rxvm-harness-control,Towers,crexx,rxvm,GCC16-control,A,no,no,100,elapsed_ns,4,2462443000.000000,2463798250.000000,2464849000.000000,2467618250.000000,2474129000.000000,1502500.000000,0.060957,0.474106,no
towers-rxbvm-harness-control,Towers,crexx,rxbvm,GCC16-control,A,no,no,100,elapsed_ns,4,2473564000.000000,2476363000.000000,2484159000.000000,2491103750.000000,2491349000.000000,7026500.000000,0.282852,0.715936,no
rexxcps-rxvm-harness-control,RexxCPS,crexx,rxvm,GCC16-control,A,no,no,1000-clauses,benchmark_rate,4,47393455.000000,47421846.250000,47861706.000000,48330012.750000,48443745.000000,449323.500000,0.938795,2.194427,no
rexxcps-rxbvm-harness-control,RexxCPS,crexx,rxbvm,GCC16-control,A,no,no,1000-clauses,benchmark_rate,4,40230521.000000,40268897.750000,40297909.000000,40346809.250000,40444853.000000,41803.500000,0.103736,0.531869,no
