cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxvm,Sieve,crexx,rxvm,equivalent-port,A,yes,no,30000,max_rss_bytes,3,17580032.000000,17580032.000000,17580032.000000,17588224.000000,17596416.000000,0.000000,0.000000,0.093197,no
sieve-rxbvm,Sieve,crexx,rxbvm,equivalent-port,A,yes,no,15000,max_rss_bytes,3,16777216.000000,16793600.000000,16809984.000000,16826368.000000,16842752.000000,32768.000000,0.194932,0.389864,no
sieve-oorexx,Sieve,oorexx,oorexx,equivalent-port,A,yes,no,4000,max_rss_bytes,3,17874944.000000,17874944.000000,17874944.000000,17874944.000000,17874944.000000,0.000000,0.000000,0.000000,no
sieve-netrexx,Sieve,netrexx,netrexx,equivalent-port,A,yes,no,1000000,max_rss_bytes,13,163774464.000000,163840000.000000,163872768.000000,197574656.000000,198803456.000000,81920.000000,0.049990,21.375725,yes
permute-rxvm,Permute,crexx,rxvm,equivalent-port,A,yes,no,3000,max_rss_bytes,3,17760256.000000,17833984.000000,17907712.000000,17915904.000000,17924096.000000,16384.000000,0.091491,0.914913,no
permute-rxbvm,Permute,crexx,rxbvm,equivalent-port,A,yes,no,3000,max_rss_bytes,3,16990208.000000,17014784.000000,17039360.000000,17055744.000000,17072128.000000,32768.000000,0.192308,0.480769,no
permute-oorexx,Permute,oorexx,oorexx,equivalent-port,A,yes,no,1500,max_rss_bytes,3,17874944.000000,17874944.000000,17874944.000000,17874944.000000,17874944.000000,0.000000,0.000000,0.000000,no
permute-netrexx,Permute,netrexx,netrexx,equivalent-port,A,yes,no,800000,max_rss_bytes,3,60702720.000000,60760064.000000,60817408.000000,60825600.000000,60833792.000000,16384.000000,0.026940,0.215517,no
bounce-rxvm,Bounce,crexx,rxvm,equivalent-port,A,yes,no,2000,max_rss_bytes,3,18202624.000000,18235392.000000,18268160.000000,18292736.000000,18317312.000000,49152.000000,0.269058,0.627803,no
bounce-rxbvm,Bounce,crexx,rxbvm,equivalent-port,A,yes,no,2000,max_rss_bytes,3,17350656.000000,17358848.000000,17367040.000000,17367040.000000,17367040.000000,0.000000,0.000000,0.094340,no
bounce-oorexx,Bounce,oorexx,oorexx,equivalent-port,A,yes,no,5000,max_rss_bytes,3,17907712.000000,17907712.000000,17907712.000000,17907712.000000,17907712.000000,0.000000,0.000000,0.000000,no
bounce-netrexx,Bounce,netrexx,netrexx,equivalent-port,A,yes,no,1000000,max_rss_bytes,3,93863936.000000,93863936.000000,93863936.000000,93896704.000000,93929472.000000,0.000000,0.000000,0.069820,no
richards-rxvm,Richards,crexx,rxvm,common-state-machine,A,yes,no,10,max_rss_bytes,3,20267008.000000,20291584.000000,20316160.000000,20324352.000000,20332544.000000,16384.000000,0.080645,0.322581,no
richards-rxbvm,Richards,crexx,rxbvm,common-state-machine,A,yes,no,10,max_rss_bytes,3,18792448.000000,18808832.000000,18825216.000000,18841600.000000,18857984.000000,32768.000000,0.174064,0.348129,no
richards-oorexx,Richards,oorexx,oorexx,common-state-machine,A,yes,no,60,max_rss_bytes,3,17924096.000000,17924096.000000,17924096.000000,17924096.000000,17924096.000000,0.000000,0.000000,0.000000,no
richards-netrexx,Richards,netrexx,netrexx,common-state-machine,A,yes,no,15000,max_rss_bytes,3,64389120.000000,64430080.000000,64471040.000000,64503808.000000,64536576.000000,65536.000000,0.101652,0.228717,no
