cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
richards-c0-rxvm,Richards,c0,rxvm,accepted-product,A,no,no,20,elapsed_ns,36,6763024000.000000,6990413500.000000,7097345500.000000,7249092500.000000,7644291000.000000,120932500.000000,1.703912,12.416854,yes
richards-c1a-r2-rxvm,Richards,c1a-r2,rxvm,unused-multireturn-receiver,A,no,no,20,elapsed_ns,22,6157174000.000000,6398454250.000000,6480534000.000000,6628108500.000000,6891292000.000000,134365000.000000,2.073363,11.328048,yes
richards-c1c-r1-rxvm,Richards,c1c-r1,rxvm,unchanged-main-image-library-guard,A,no,no,20,elapsed_ns,36,6795621000.000000,6960682750.000000,7106425500.000000,7263606750.000000,7567719000.000000,157199000.000000,2.212069,10.864787,yes
richards-c0-rxbvm,Richards,c0,rxbvm,accepted-product,A,no,no,20,elapsed_ns,36,6788566000.000000,7069956500.000000,7190692500.000000,7366818500.000000,7667086000.000000,142756000.000000,1.985289,12.217460,yes
richards-c1a-r2-rxbvm,Richards,c1a-r2,rxbvm,unused-multireturn-receiver,A,no,no,20,elapsed_ns,22,6331129000.000000,6487963250.000000,6631924500.000000,6721064000.000000,7243812000.000000,143004000.000000,2.156297,13.761963,yes
richards-c1c-r1-rxbvm,Richards,c1c-r1,rxbvm,unchanged-main-image-library-guard,A,no,no,20,elapsed_ns,36,6828836000.000000,7087711750.000000,7184461500.000000,7394604500.000000,7777361000.000000,128655500.000000,1.790747,13.202451,yes
towers-c0-rxvm,Towers,c0,rxvm,accepted-product,A,no,no,100,elapsed_ns,46,3506807000.000000,3750052250.000000,3781547500.000000,3890624750.000000,4033597000.000000,106181000.000000,2.807872,13.930540,yes
towers-c1a-r2-rxvm,Towers,c1a-r2,rxvm,unchanged-main-image-library-guard,A,no,no,100,elapsed_ns,36,3494313000.000000,3567000000.000000,3787323500.000000,3917574750.000000,4173944000.000000,167357500.000000,4.418886,17.944889,yes
towers-c1c-r1-rxvm,Towers,c1c-r1,rxvm,isolated-object-formal-receiver,A,no,no,100,elapsed_ns,22,3007308000.000000,3049901750.000000,3136576500.000000,3189861000.000000,3416515000.000000,79293000.000000,2.528011,13.046294,yes
towers-c0-rxbvm,Towers,c0,rxbvm,accepted-product,A,no,no,100,elapsed_ns,36,3561625000.000000,3609488750.000000,3842952000.000000,4005120750.000000,4188092000.000000,176591000.000000,4.595191,16.301713,yes
towers-c1a-r2-rxbvm,Towers,c1a-r2,rxbvm,unchanged-main-image-library-guard,A,no,no,100,elapsed_ns,36,3563642000.000000,3622710000.000000,3841838000.000000,3989588750.000000,4065839000.000000,170955500.000000,4.449836,13.071790,yes
towers-c1c-r1-rxbvm,Towers,c1c-r1,rxbvm,isolated-object-formal-receiver,A,no,no,100,elapsed_ns,12,3124973000.000000,3215415500.000000,3237782500.000000,3243662250.000000,3380933000.000000,14509500.000000,0.448131,7.905411,no
