SUMMARY	fa_IR	531	0
SUMMARY	ca_AD.UTF-8	531	0
SUMMARY	en_NZ	531	0
SUMMARY	en_SG.ISO8859-1	531	0
SUMMARY	nl_NL.UTF-8	531	0
SUMMARY	lv_LV.UTF-8	531	0
SUMMARY	pt_BR.UTF-8	531	0
SUMMARY	ca_FR.ISO8859-15	531	0
SUMMARY	fr_CH.ISO8859-15	531	0
SUMMARY	eu_ES.ISO8859-15	531	0
SUMMARY	en_US.US-ASCII	531	0
SUMMARY	af_ZA	531	0
SUMMARY	bg_BG	531	0
SUMMARY	en_IE.ISO8859-1	531	0
SUMMARY	en_HK	531	0
SUMMARY	es_MX.UTF-8	531	0
SUMMARY	cs_CZ.UTF-8	531	0
SUMMARY	fi_FI	531	0
SUMMARY	zh_CN.UTF-8	531	0
SUMMARY	eu_ES	531	0
SUMMARY	sk_SK.ISO8859-2	531	0
SUMMARY	nl_BE	531	0
SUMMARY	fr_BE	531	0
SUMMARY	sv_FI.UTF-8	531	0
SUMMARY	sk_SK	531	0
SUMMARY	se_NO.UTF-8	531	0
SUMMARY	en_US.UTF-8	531	0
SUMMARY	nb_NO.ISO8859-15	531	0
SUMMARY	en_NZ.ISO8859-1	531	0
SUMMARY	de_CH	531	0
SUMMARY	sk_SK.UTF-8	531	0
SUMMARY	de_DE.UTF-8	531	0
SUMMARY	am_ET.UTF-8	531	0
SUMMARY	zh_HK	531	0
SUMMARY	be_BY.UTF-8	531	0
SUMMARY	uk_UA	531	0
SUMMARY	pt_PT.ISO8859-1	531	0
SUMMARY	en_AU.US-ASCII	531	0
SUMMARY	kk_KZ.PT154	531	0
SUMMARY	en_US	531	0
SUMMARY	en_ZA.UTF-8	531	0
SUMMARY	ca_IT	531	0
SUMMARY	nl_BE.ISO8859-15	531	0
SUMMARY	fa_IR.UTF-8	531	0
SUMMARY	de_AT.ISO8859-1	531	0
SUMMARY	hr_HR.ISO8859-2	531	0
SUMMARY	fr_FR.ISO8859-1	531	0
SUMMARY	af_ZA.UTF-8	531	0
SUMMARY	am_ET	531	0
SUMMARY	sv_FI.ISO8859-1	531	0
SUMMARY	fi_FI.ISO8859-1	531	0
SUMMARY	ro_RO.UTF-8	531	0
SUMMARY	ar_AE	531	0
SUMMARY	af_ZA.ISO8859-15	531	0
SUMMARY	en_NZ.UTF-8	531	0
SUMMARY	fi_FI.UTF-8	531	0
SUMMARY	hi_IN.UTF-8	531	0
SUMMARY	C.UTF-8	531	0
SUMMARY	hr_HR.UTF-8	531	0
SUMMARY	da_DK.UTF-8	531	0
SUMMARY	ca_ES.ISO8859-1	531	0
SUMMARY	en_AU.ISO8859-15	531	0
SUMMARY	ro_RO.ISO8859-2	531	0
SUMMARY	de_AT.UTF-8	531	0
SUMMARY	pt_PT.ISO8859-15	531	0
SUMMARY	sv_SE	531	0
SUMMARY	fr_CA.ISO8859-1	531	0
SUMMARY	fr_BE.ISO8859-1	531	0
SUMMARY	en_US.ISO8859-15	531	0
SUMMARY	it_CH.ISO8859-1	531	0
SUMMARY	en_NZ.ISO8859-15	531	0
SUMMARY	en_AU.UTF-8	531	0
SUMMARY	ar_MA	531	0
SUMMARY	lv_LV.ISO8859-13	531	0
SUMMARY	de_AT.ISO8859-15	531	0
SUMMARY	af_ZA.ISO8859-1	531	0
SUMMARY	hu_HU.UTF-8	531	0
SUMMARY	ca_AD.ISO8859-1	531	0
SUMMARY	et_EE.UTF-8	531	0
SUMMARY	es_AR.ISO8859-1	531	0
SUMMARY	he_IL.UTF-8	531	0
SUMMARY	uk_UA.KOI8-U	531	0
SUMMARY	uk_UA.CP1251	531	0
SUMMARY	be_BY	531	0
SUMMARY	kk_KZ	531	0
SUMMARY	hu_HU.ISO8859-2	531	0
SUMMARY	it_CH	531	0
SUMMARY	pt_BR	531	0
SUMMARY	ko_KR	531	0
SUMMARY	it_IT	531	0
SUMMARY	fr_BE.UTF-8	531	0
SUMMARY	ru_RU.ISO8859-5	531	0
SUMMARY	et_EE.ISO8859-1	531	0
SUMMARY	se_FI.UTF-8	531	0
SUMMARY	zh_TW	531	0
SUMMARY	es_CR	531	0
SUMMARY	sr_RS	531	0
SUMMARY	nb_NO	531	0
SUMMARY	zh_CN.GB2312	531	0
SUMMARY	no_NO.ISO8859-15	531	0
SUMMARY	ar_JO	531	0
SUMMARY	sv_FI.ISO8859-15	531	0
SUMMARY	ca_AD	531	0
SUMMARY	de_DE.ISO8859-15	531	0
SUMMARY	en_IN.UTF-8	531	0
SUMMARY	en_CA	531	0
SUMMARY	fr_CH.UTF-8	531	0
SUMMARY	sl_SI.UTF-8	531	0
SUMMARY	uk_UA.ISO8859-5	531	0
SUMMARY	pt_PT	531	0
SUMMARY	hr_HR	531	0
SUMMARY	cs_CZ	531	0
SUMMARY	ca_FR.UTF-8	531	0
SUMMARY	fr_CH	531	0
SUMMARY	he_IL	531	0
SUMMARY	en_HK.ISO8859-1	531	0
SUMMARY	zh_CN.GBK	531	0
SUMMARY	zh_CN.GB18030	531	0
SUMMARY	fr_CA	531	0
SUMMARY	en_IE.ISO8859-15	531	0
SUMMARY	pl_PL.UTF-8	531	0
SUMMARY	ja_JP.SJIS	531	0
SUMMARY	hi_IN	531	0
SUMMARY	sr_YU.ISO8859-5	531	0
SUMMARY	be_BY.CP1251	531	0
SUMMARY	sr_YU.ISO8859-2	531	0
SUMMARY	sv_SE.UTF-8	531	0
SUMMARY	se_NO	531	0
SUMMARY	sr_YU.UTF-8	531	0
SUMMARY	de_CH.UTF-8	531	0
SUMMARY	sl_SI	531	0
SUMMARY	ar_QA	531	0
SUMMARY	en_IN	531	0
SUMMARY	pt_PT.UTF-8	531	0
SUMMARY	ro_RO	531	0
SUMMARY	en_NZ.US-ASCII	531	0
SUMMARY	ja_JP	531	0
SUMMARY	zh_CN	531	0
SUMMARY	fr_CH.ISO8859-1	531	0
SUMMARY	ko_KR.eucKR	531	0
SUMMARY	nn_NO.ISO8859-1	531	0
SUMMARY	be_BY.ISO8859-5	531	0
SUMMARY	nl_NL.ISO8859-15	531	0
SUMMARY	en_GB.ISO8859-1	531	0
SUMMARY	en_CA.US-ASCII	531	0
SUMMARY	nb_NO.UTF-8	531	0
SUMMARY	ca_FR.ISO8859-1	531	0
SUMMARY	is_IS.ISO8859-1	531	0
SUMMARY	ru_RU.CP866	531	0
SUMMARY	nl_NL	531	0
SUMMARY	ca_IT.ISO8859-15	531	0
SUMMARY	se_FI	531	0
SUMMARY	fr_CA.ISO8859-15	531	0
SUMMARY	sv_SE.ISO8859-15	531	0
SUMMARY	hy_AM	531	0
SUMMARY	es_MX.ISO8859-1	531	0
SUMMARY	ar_JO.UTF-8	531	0
SUMMARY	en_CA.ISO8859-15	531	0
SUMMARY	en_US.ISO8859-1	531	0
SUMMARY	zh_TW.Big5	531	0
SUMMARY	ca_ES.UTF-8	531	0
SUMMARY	ru_RU.CP1251	531	0
SUMMARY	en_GB.UTF-8	531	0
SUMMARY	ar_AE.UTF-8	531	0
SUMMARY	sr_RS.ISO8859-5	531	0
SUMMARY	en_GB.US-ASCII	531	0
SUMMARY	ru_RU.UTF-8	531	0
SUMMARY	sr_RS.UTF-8	531	0
SUMMARY	eu_ES.UTF-8	531	0
SUMMARY	es_ES.ISO8859-1	531	0
SUMMARY	hu_HU	531	0
SUMMARY	el_GR.ISO8859-7	531	0
SUMMARY	en_AU	531	0
SUMMARY	ar_SA	531	0
SUMMARY	it_CH.UTF-8	531	0
SUMMARY	en_GB	531	0
SUMMARY	sl_SI.ISO8859-2	531	0
SUMMARY	ru_RU.KOI8-R	531	0
SUMMARY	ga_IE.UTF-8	531	0
SUMMARY	ga_IE	531	0
SUMMARY	nl_BE.UTF-8	531	0
SUMMARY	et_EE	531	0
SUMMARY	fr_FR.ISO8859-15	531	0
SUMMARY	cs_CZ.ISO8859-2	531	0
SUMMARY	es_MX	531	0
SUMMARY	lt_LT.UTF-8	531	0
SUMMARY	en_ZA	531	0
SUMMARY	pl_PL.ISO8859-2	531	0
SUMMARY	fr_BE.ISO8859-15	531	0
SUMMARY	is_IS.UTF-8	531	0
SUMMARY	tr_TR.ISO8859-9	531	0
SUMMARY	da_DK.ISO8859-1	531	0
SUMMARY	en_HK.UTF-8	531	0
SUMMARY	en_ZA.ISO8859-1	531	0
SUMMARY	lt_LT.ISO8859-4	531	0
SUMMARY	lt_LT.ISO8859-13	531	0
SUMMARY	en_SG	531	0
SUMMARY	zh_TW.UTF-8	531	0
