phase,round,position,vm,cell,variant,rate_jobs_per_second,elapsed_us
recorded,7,30,rxbvml,channel-latency,candidate,127712.646545273135,8018
recorded,7,30,rxbvml,channel-throughput,candidate,3129.201809069796,81810
recorded,7,31,rxtvml,channel-latency,accepted,136697.370177546400,7491
recorded,7,31,rxtvml,channel-throughput,accepted,2657.807308970100,96320
recorded,7,32,rxtvml,channel-latency,candidate,137136.734967188968,7467
recorded,7,32,rxtvml,channel-throughput,candidate,2697.889112542023,94889
recorded,8,33,rxtvml,channel-latency,candidate,138772.191353841976,7379
recorded,8,33,rxtvml,channel-throughput,candidate,2666.305604449397,96013
recorded,8,34,rxtvml,channel-latency,accepted,140756.013745704462,7275
recorded,8,34,rxtvml,channel-throughput,accepted,2692.611096502761,95075
recorded,8,35,rxbvml,channel-latency,candidate,135252.938845595025,7571
recorded,8,35,rxbvml,channel-throughput,candidate,3101.038120964713,82553
recorded,8,36,rxbvml,channel-latency,accepted,140543.508097721671,7286
recorded,8,36,rxbvml,channel-throughput,accepted,3078.329044515524,83162
recorded,9,37,rxbvml,channel-latency,accepted,137468.116525708145,7449
recorded,9,37,rxbvml,channel-throughput,accepted,3127.366903662440,81858
recorded,9,38,rxbvml,channel-latency,candidate,137968.202640797623,7422
recorded,9,38,rxbvml,channel-throughput,candidate,3088.020651138104,82901
recorded,9,39,rxtvml,channel-latency,accepted,130462.479296725694,7849
recorded,9,39,rxtvml,channel-throughput,accepted,2658.607761888442,96291
recorded,9,40,rxtvml,channel-latency,candidate,127696.720289312885,8019
recorded,9,40,rxtvml,channel-throughput,candidate,2676.760283569292,95638
recorded,10,41,rxtvml,channel-latency,candidate,136170.212765957433,7520
recorded,10,41,rxtvml,channel-throughput,candidate,2699.254541812085,94841
recorded,10,42,rxtvml,channel-latency,accepted,136061.652936486847,7526
recorded,10,42,rxtvml,channel-throughput,accepted,2674.299563337024,95726
recorded,10,43,rxbvml,channel-latency,candidate,141788.978122403758,7222
recorded,10,43,rxbvml,channel-throughput,candidate,3083.037273438911,83035
recorded,10,44,rxbvml,channel-latency,accepted,139073.747113948106,7363
recorded,10,44,rxbvml,channel-throughput,accepted,3097.173828881146,82656
recorded,11,45,rxbvml,channel-latency,accepted,140775.364311245532,7274
recorded,11,45,rxbvml,channel-throughput,accepted,3112.197138237475,82257
recorded,11,46,rxbvml,channel-latency,candidate,137671.417047593452,7438
recorded,11,46,rxbvml,channel-throughput,candidate,3045.914785774626,84047
recorded,11,47,rxtvml,channel-latency,accepted,138866.286954163283,7374
recorded,11,47,rxtvml,channel-throughput,accepted,2650.624864103705,96581
recorded,11,48,rxtvml,channel-latency,candidate,134084.064423202828,7637
recorded,11,48,rxtvml,channel-throughput,candidate,2686.902400369449,95277
recorded,12,49,rxtvml,channel-latency,candidate,134825.543120474002,7595
recorded,12,49,rxtvml,channel-throughput,candidate,2679.197496624839,95551
recorded,12,50,rxtvml,channel-latency,accepted,139948.066147328151,7317
recorded,12,50,rxtvml,channel-throughput,accepted,2633.501013280663,97209
recorded,12,51,rxbvml,channel-latency,candidate,136206.437882415543,7518
recorded,12,51,rxbvml,channel-throughput,candidate,3086.345333108287,82946
recorded,12,52,rxbvml,channel-latency,accepted,131619.537275064271,7780
recorded,12,52,rxbvml,channel-throughput,accepted,3029.048097970775,84515
