rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
54,341000,2,1,5,candidate,"IADD_REG_REG_INT(r1,r2,c1) | BGETU8_REG_REG_REG(r3,r4,r1)","r1=R36;r2=R19;c1=int:1;r3=R0;r4=R16","benchmark_base64_roundtrip_opt",185
55,341000,2,1,3,candidate,"SCOPY_REG_REG(r1,r2) | NULL_REG(r3)","r1=R38;r2=R24;r3=R35","benchmark_base64_roundtrip_opt",1790
56,171502,4,1,4,candidate,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1)","r1=R38;r2=R1;r3=R39;c1=int:0","benchmark_base64_roundtrip_opt",354
57,171500,2,1,4,candidate,"ICOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1)","r1=R17;r2=R1;r3=R11;c1=string@48912","benchmark_base64_roundtrip_opt",724
58,171500,1,1,4,candidate,"ILTE_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1)","r1=R17;r2=R2;r3=R1;c1=label@2041","benchmark_base64_roundtrip_opt",1051
59,171500,1,1,4,candidate,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1)","r1=R34;r2=R19;r3=R23;c1=label@339","benchmark_base64_roundtrip_opt",157
60,171500,2,1,4,candidate,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4)","r1=R19;r2=R41;r3=R17;r4=R1","benchmark_base64_roundtrip_opt",721
61,171000,1,1,5,candidate,"BGETU8_REG_REG_REG(r1,r2,r3) | LOAD_REG_INT(r4,c1)","r1=R7;r2=R16;r3=R19;r4=R0;c1=int:0","benchmark_base64_roundtrip_opt",168
62,171000,1,1,5,candidate,"BRF_ID_REG(c1,r1) | ISUB_REG_REG_REG(r2,r3,r4)","c1=label@339;r1=R34;r2=R33;r3=R23;r4=R19","benchmark_base64_roundtrip_opt",161
63,171000,1,1,6,candidate,"BRF_ID_REG(c1,r1) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5)","c1=label@2041;r1=R17;r2=R14;r3=R13;r4=R11;r5=R29","benchmark_base64_roundtrip_opt",1055
64,171000,1,1,4,candidate,"BSETU8_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r3,r2,c1)","r1=R21;r2=R20;r3=R36;c1=int:1","benchmark_base64_roundtrip_opt",249
65,171000,1,1,5,candidate,"BSETU8_REG_REG_REG(r1,r2,r3) | IGT_REG_REG_INT(r2,r4,c1)","r1=R21;r2=R36;r3=R35;r4=R33;c1=int:1","benchmark_base64_roundtrip_opt",261
66,171000,1,1,5,candidate,"IADD_REG_REG_REG(r1,r2,r3) | IMOD_REG_REG_INT(r2,r4,c1)","r1=R30;r2=R36;r3=R35;r4=R0;c1=int:16","benchmark_base64_roundtrip_opt",221
67,171000,1,1,6,candidate,"IADD_REG_REG_REG(r1,r2,r3) | IMOD_REG_REG_INT(r4,r5,c1)","r1=R31;r2=R36;r3=R35;r4=R32;r5=R28;c1=int:64","benchmark_base64_roundtrip_opt",237
68,171000,1,1,5,candidate,"ICOPY_REG_REG(r1,r2) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5)","r1=R20;r2=R39;r3=R38;r4=R35;r5=R33","benchmark_base64_roundtrip_opt",1480
69,171000,1,1,6,candidate,"ICOPY_REG_REG(r1,r2) | NULLN_REG_REG_REG_REG(r3,r4,r5,r6)","r1=R21;r2=R38;r3=R35;r4=R34;r5=R32;r6=R30","benchmark_base64_roundtrip_opt",1267
70,171000,1,1,4,candidate,"IDIV_REG_REG_INT(r1,r2,c1) | IMOD_REG_REG_INT(r3,r2,c1)","r1=R29;r2=R7;c1=int:4;r3=R36","benchmark_base64_roundtrip_opt",205
71,171000,1,1,6,candidate,"IMOD_REG_REG_INT(r1,r2,c1) | BGETU8_REG_REG_REG(r3,r4,r5)","r1=R32;r2=R28;c1=int:64;r3=R36;r4=R15;r5=R29","benchmark_base64_roundtrip_opt",241
72,171000,1,1,4,candidate,"IMULT_REG_REG_INT(r1,r1,c1) | IDIV_REG_REG_INT(r2,r3,c1)","r1=R36;c1=int:16;r2=R35;r3=R0","benchmark_base64_roundtrip_opt",213
73,171000,1,1,6,candidate,"IMULT_REG_REG_INT(r1,r2,c1) | IDIV_REG_REG_INT(r3,r4,c2)","r1=R39;r2=R21;c1=int:4;r3=R38;r4=R20;c2=int:16","benchmark_base64_roundtrip_opt",1935
74,171000,1,1,5,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | BGETU8_REG_REG_REG(r4,r5,r3)","r1=R33;r2=R23;r3=R19;r4=R7;r5=R16","benchmark_base64_roundtrip_opt",164
75,171000,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_INT(r2,r3,c2)","r1=R28;c1=int:0;r2=R35;r3=R33;c2=int:1","benchmark_base64_roundtrip_opt",175
76,171000,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | RNE_REG_REG_STRING(r2,r3,c2)","r1=R18;c1=int:0;r2=R39;r3=R24;c2=string@57120","benchmark_base64_roundtrip_opt",1780
77,171000,1,1,6,candidate,"SCOPY_REG_REG(r1,r2) | NULLN_REG_REG_REG_REG(r3,r4,r5,r6)","r1=R24;r2=R14;r3=R39;r4=R38;r5=R35;r6=R33","benchmark_base64_roundtrip_opt",1627
78,170500,1,1,6,candidate,"BGETU8_REG_REG_REG(r1,r2,r3) | BLE_ID_REG_INT(c1,r4,c2)","r1=R0;r2=R16;r3=R36;c1=label@205;r4=R33;c2=int:2","benchmark_base64_roundtrip_opt",189
79,170500,1,1,6,candidate,"BGETU8_REG_REG_REG(r1,r2,r3) | IDIV_REG_REG_INT(r4,r5,c1)","r1=R28;r2=R16;r3=R35;r4=R29;r5=R7;c1=int:4","benchmark_base64_roundtrip_opt",201
80,170500,1,1,5,candidate,"BLE_ID_REG_INT(c1,r1,c2) | IADD_REG_REG_INT(r2,r3,c2)","c1=label@205;r1=R33;c2=int:2;r2=R35;r3=R19","benchmark_base64_roundtrip_opt",193
81,170500,1,1,5,candidate,"ICOPY_REG_REG(r1,r2) | IMULT_REG_REG_INT(r3,r4,c1)","r1=R18;r2=R35;r3=R39;r4=R21;c1=int:4","benchmark_base64_roundtrip_opt",1932
82,170500,1,1,5,candidate,"ICOPY_REG_REG(r1,r2) | RNE_REG_REG_STRING(r3,r4,c1)","r1=R19;r2=R35;r3=R39;r4=R23;c1=string@57120","benchmark_base64_roundtrip_opt",1856
83,170500,1,1,3,candidate,"IMOD_REG_REG_INT(r1,r2,c1) | IMULT_REG_REG_INT(r1,r1,c1)","r1=R38;r2=R20;c1=int:16","benchmark_base64_roundtrip_opt",1973
84,170500,1,1,3,candidate,"IMULT_REG_REG_INT(r1,r1,c1) | IADD_REG_REG_REG(r1,r1,r2)","r1=R38;c1=int:64;r2=R18","benchmark_base64_roundtrip_opt",2019
85,2551,3,1,4,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1)","r1=R0;r2=R8;r3=R7;c1=label@94","benchmark_base64_roundtrip_opt",68
86,1024,1,1,4,candidate,"BGETU8_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_REG(r4,r4,r1)","r1=R36;r2=R41;r3=R39;r4=R40","benchmark_base64_roundtrip_opt",598
87,1024,1,1,5,candidate,"BRT_ID_REG(c1,r1) | BGETU8_REG_REG_REG(r2,r3,r4)","c1=label@609;r1=R37;r2=R36;r3=R41;r4=R39","benchmark_base64_roundtrip_opt",595
88,1024,1,1,5,candidate,"BRT_ID_REG(c1,r1) | IMULT_REG_REG_INT(r2,r3,c2)","c1=label@94;r1=R0;r2=R14;r3=R8;c2=int:31","benchmark_base64_roundtrip_opt",72
89,1024,1,1,4,candidate,"BSETU8_REG_REG_REG(r1,r2,r3) | BCTP_ID_REG(c1,r2)","r1=R9;r2=R8;r3=R14;c1=label@68","benchmark_base64_roundtrip_opt",87
90,1024,1,1,3,candidate,"IADD_REG_REG_INT(r1,r1,c1) | IMOD_REG_REG_INT(r1,r1,c2)","r1=R14;c1=int:7;c2=int:256","benchmark_base64_roundtrip_opt",79
91,1024,1,1,4,candidate,"IADD_REG_REG_REG(r1,r1,r2) | BCTP_ID_REG(c1,r3)","r1=R40;r2=R36;c1=label@591;r3=R39","benchmark_base64_roundtrip_opt",602
92,1024,1,1,4,candidate,"IMOD_REG_REG_INT(r1,r1,c1) | BSETU8_REG_REG_REG(r2,r3,r1)","r1=R14;c1=int:256;r2=R9;r3=R8","benchmark_base64_roundtrip_opt",83
93,1024,1,1,4,candidate,"IMULT_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r1,r1,c2)","r1=R14;r2=R8;c1=int:31;c2=int:7","benchmark_base64_roundtrip_opt",75
94,1003,5,1,4,candidate,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1)","r1=R22;r2=R16;r3=R23;c1=int:0","benchmark_base64_roundtrip_opt",118
95,1001,3,1,4,candidate,"BLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1)","r1=R13;r2=R9;r3=R8;c1=int:0","benchmark_base64_roundtrip_opt",59
96,1001,3,1,3,candidate,"BRESIZE_REG_REG(r1,r2) | BLEN_REG_REG(r3,r1)","r1=R9;r2=R12;r3=R13","benchmark_base64_roundtrip_opt",56
97,1001,3,1,4,candidate,"LOAD_REG_INT(r1,c1) | BRESIZE_REG_REG(r2,r3)","r1=R13;c1=int:0;r2=R9;r3=R12","benchmark_base64_roundtrip_opt",53
98,1000,2,1,4,candidate,"BRF_ID_REG(c1,r1) | IADD_REG_REG_INT(r2,r2,c2)","c1=label@866;r1=R23;r2=R5;c2=int:1","benchmark_base64_roundtrip_opt",859
99,1000,2,1,5,candidate,"IADD_REG_REG_INT(r1,r2,c1) | LOAD_REG_INT(r3,c2)","r1=R38;r2=R20;c1=int:2;r3=R39;c2=int:61","benchmark_base64_roundtrip_opt",286
100,1000,2,1,4,candidate,"ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1)","r1=R26;r2=R17;r3=R27;c1=int:0","benchmark_base64_roundtrip_opt",139
101,1000,2,1,4,candidate,"LOAD_REG_INT(r1,c1) | BSETU8_REG_REG_REG(r2,r3,r1)","r1=R39;c1=int:61;r2=R21;r3=R38","benchmark_base64_roundtrip_opt",290
102,1000,2,1,3,candidate,"REQ_REG_REG_STRING(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R23;c1=string@57120;c2=label@866","benchmark_base64_roundtrip_opt",855
103,502,3,1,4,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R12;c1=int:1024;r2=R13;c2=int:0","benchmark_base64_roundtrip_opt",50
104,502,3,1,3,candidate,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r1,r2)","r1=R39;c1=int:0;r2=R38","benchmark_base64_roundtrip_opt",357
105,501,2,1,4,candidate,"IEQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1)","r1=R34;r2=R38;r3=R36;c1=label@458","benchmark_base64_roundtrip_opt",429
106,501,2,1,3,candidate,"LOAD_REG_INT(r1,c1) | BLEN_REG_REG(r1,r2)","r1=R23;c1=int:0;r2=R22","benchmark_base64_roundtrip_opt",121
107,501,2,1,3,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | NULL_REG(r1)","c1=int:18;c2=int:1;r1=R4","benchmark_base64_roundtrip_opt",0
108,500,1,1,2,candidate,"BCOPY_REG_REG(r1,r2) | BINTOS_REG(r1)","r1=R1;r2=R21","benchmark_base64_roundtrip_opt",339
109,500,1,1,2,candidate,"BINTOS_REG(r1) | SETTP_REG_INT(r1,c1)","r1=R1;c1=int:256","benchmark_base64_roundtrip_opt",342
110,500,1,1,4,candidate,"BLEN_REG_REG(r1,r2) | IADD_REG_REG_INT(r3,r1,c1)","r1=R23;r2=R22;r3=R7;c1=int:2","benchmark_base64_roundtrip_opt",124
111,500,1,1,4,candidate,"BRF_ID_REG(c1,r1) | IEQ_REG_REG_REG(r1,r2,r3)","c1=label@1151;r1=R37;r2=R13;r3=R35","benchmark_base64_roundtrip_opt",1144
112,500,1,1,3,candidate,"BRT_ID_REG(c1,r1) | NULL_REG(r2)","c1=label@354;r1=R8;r2=R21","benchmark_base64_roundtrip_opt",107
113,500,1,1,5,candidate,"BSETU8_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r4,r4,c1)","r1=R21;r2=R36;r3=R35;r4=R19;c1=int:3","benchmark_base64_roundtrip_opt",325
114,500,1,1,5,candidate,"BSETU8_REG_REG_REG(r1,r2,r3) | IGT_REG_REG_INT(r3,r4,c1)","r1=R21;r2=R38;r3=R39;r4=R33;c1=int:2","benchmark_base64_roundtrip_opt",293
115,500,1,1,4,candidate,"COPY_REG_REG(r1,r2) | LOAD_REG_BINARY(r3,c1)","r1=R16;r2=R5;r3=R15;c1=binary@8944","benchmark_base64_roundtrip_opt",112
116,500,1,1,5,candidate,"IADD_REG_REG_INT(r1,r1,c1) | IDIV_REG_REG_INT(r2,r3,c2)","r1=R5;c1=int:1;r2=R24;r3=R1;c2=int:4","benchmark_base64_roundtrip_opt",1017
117,500,1,1,6,candidate,"IADD_REG_REG_INT(r1,r1,c1) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5)","r1=R5;c1=int:1;r2=R23;r3=R21;r4=R19;r5=R17","benchmark_base64_roundtrip_opt",862
118,500,1,1,4,candidate,"IADD_REG_REG_INT(r1,r2,c1) | IDIV_REG_REG_INT(r1,r1,c2)","r1=R7;r2=R23;c1=int:2;c2=int:3","benchmark_base64_roundtrip_opt",127
119,500,1,1,4,candidate,"IDIV_REG_REG_INT(r1,r1,c1) | IMULT_REG_REG_INT(r2,r1,c2)","r1=R7;c1=int:3;r2=R17;c2=int:4","benchmark_base64_roundtrip_opt",131
120,500,1,1,4,candidate,"IDIV_REG_REG_INT(r1,r2,c1) | IMULT_REG_REG_INT(r1,r1,c2)","r1=R24;r2=R1;c1=int:4;c2=int:3","benchmark_base64_roundtrip_opt",1021
121,500,1,1,4,candidate,"IMULT_REG_REG_INT(r1,r1,c1) | ISUB_REG_REG_REG(r2,r1,r3)","r1=R24;c1=int:3;r2=R3;r3=R5","benchmark_base64_roundtrip_opt",1025
122,500,1,1,4,candidate,"IMULT_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r3,r1)","r1=R17;r2=R7;c1=int:4;r3=R26","benchmark_base64_roundtrip_opt",135
123,500,1,1,5,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | LOAD_REG_STRING(r3,c2)","r1=R14;r2=R1;c1=int:1;r3=R20;c2=string@48912","benchmark_base64_roundtrip_opt",878
124,500,1,1,4,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1)","r1=R3;r2=R24;r3=R5;r4=R27","benchmark_base64_roundtrip_opt",1029
125,500,1,1,4,candidate,"LOAD_REG_BINARY(r1,c1) | COPY_REG_REG(r2,r3)","r1=R15;c1=binary@8944;r2=R22;r3=R16","benchmark_base64_roundtrip_opt",115
126,500,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | ILTE_REG_REG_REG(r2,r3,r4)","r1=R4;c1=int:0;r2=R17;r3=R2;r4=R1","benchmark_base64_roundtrip_opt",1048
127,500,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | ILT_REG_REG_REG(r2,r3,r4)","r1=R20;c1=int:0;r2=R34;r3=R19;r4=R23","benchmark_base64_roundtrip_opt",154
128,500,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5)","r1=R5;c1=int:0;r2=R9;r3=R10;r4=R12;r5=R14","benchmark_base64_roundtrip_opt",709
129,500,1,1,3,candidate,"NULL_REG(r1) | COPY_REG_REG(r2,r3)","r1=R21;r2=R16;r3=R5","benchmark_base64_roundtrip_opt",110
130,500,1,1,5,candidate,"SCOPY_REG_REG(r1,r2) | ISUB_REG_REG_INT(r3,r4,c1)","r1=R12;r2=R41;r3=R14;r4=R1;c1=int:1","benchmark_base64_roundtrip_opt",875
131,500,1,1,4,candidate,"SETTP_REG_INT(r1,c1) | CALL1_REG_FUNC_REG(r2,c2,r1)","r1=R1;c1=int:256;r2=R4;c2=func@23992","benchmark_base64_roundtrip_opt",344
132,500,1,1,3,candidate,"STRLEN_REG_REG(r1,r2) | COPY_REG_REG(r3,r1)","r1=R7;r2=R8;r3=R1","benchmark_base64_roundtrip_opt",703
133,2,2,1,4,candidate,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2)","c1=label@458;r1=R34;r2=R33;c2=int:0","benchmark_base64_roundtrip_opt",433
