entry,count_rank,total_time_rank,average_latency_rank,name,count,total_ns,average_ns,min_ns,max_ns,percent,status
lifecycle-retained-baseline,1,7,12,ICOPY_REG_REG,40,16835,420,0,16500,7.763968,complete
lifecycle-retained-baseline,2,1,7,IGT_REG_REG_REG,21,41667,1984,0,41125,19.215994,complete
lifecycle-retained-baseline,2,3,8,BRT_ID_REG,21,26042,1240,0,25750,12.010054,complete
lifecycle-retained-baseline,4,6,9,INC2,20,17207,860,0,16875,7.935527,complete
lifecycle-retained-baseline,4,8,10,BR_ID,20,16292,814,0,16083,7.513547,complete
lifecycle-retained-baseline,4,14,19,IADD_REG_REG_REG,20,249,12,0,83,0.114834,complete
lifecycle-retained-baseline,7,15,18,LOAD_REG_INT,4,167,41,0,84,0.077017,complete
lifecycle-retained-baseline,8,4,3,ENDLIFE_REG,2,25792,12896,9375,16417,11.894759,complete
lifecycle-retained-baseline,9,2,1,BEQ_ID_REG_INT,1,32500,32500,32500,32500,14.988355,complete
lifecycle-retained-baseline,9,5,2,SETNUMFUZ_INT,1,18875,18875,18875,18875,8.704776,complete
lifecycle-retained-baseline,9,9,4,RET_INT,1,8500,8500,8500,8500,3.920031,complete
lifecycle-retained-baseline,9,10,5,SETNUMDGTS_INT,1,8333,8333,8333,8333,3.843014,complete
lifecycle-retained-baseline,9,11,6,SAY_REG,1,3167,3167,3167,3167,1.460558,complete
lifecycle-retained-baseline,9,12,11,SAY_STRING,1,500,500,500,500,0.230590,complete
lifecycle-retained-baseline,9,13,13,ITOS_REG,1,292,292,292,292,0.134665,complete
lifecycle-retained-baseline,9,16,14,CONCAT_REG_STRING_REG,1,125,125,125,125,0.057648,complete
lifecycle-retained-baseline,9,16,14,SETNUMSTD_INT,1,125,125,125,125,0.057648,complete
lifecycle-retained-baseline,9,18,16,SETNUMCAS_INT,1,84,84,84,84,0.038739,complete
lifecycle-retained-baseline,9,19,17,SETNUMFRM_INT,1,83,83,83,83,0.038278,complete
lifecycle-retained-candidate,1,7,17,ICOPY_REG_REG,40,2333,58,0,1750,6.555949,complete
lifecycle-retained-candidate,2,3,12,IGT_REG_REG_REG,21,4251,202,0,3917,11.945709,complete
lifecycle-retained-candidate,2,6,14,BRT_ID_REG,21,2666,126,0,2417,7.491710,complete
lifecycle-retained-candidate,4,8,15,INC2,20,2002,100,0,1708,5.625808,complete
lifecycle-retained-candidate,4,9,16,BR_ID,20,1958,97,0,1750,5.502164,complete
lifecycle-retained-candidate,4,14,18,IADD_REG_REG_REG,20,500,25,0,208,1.405047,complete
lifecycle-retained-candidate,7,19,19,LOAD_REG_INT,4,83,20,0,42,0.233238,complete
lifecycle-retained-candidate,8,2,4,ENDLIFE_REG,2,5334,2667,1667,3667,14.989041,complete
lifecycle-retained-candidate,9,1,1,SETNUMFUZ_INT,1,5791,5791,5791,5791,16.273254,complete
lifecycle-retained-candidate,9,4,2,SAY_REG,1,3542,3542,3542,3542,9.953352,complete
lifecycle-retained-candidate,9,5,3,BEQ_ID_REG_INT,1,3042,3042,3042,3042,8.548306,complete
lifecycle-retained-candidate,9,10,5,SETNUMDGTS_INT,1,1125,1125,1125,1125,3.161356,complete
lifecycle-retained-candidate,9,11,6,RET_INT,1,792,792,792,792,2.225594,complete
lifecycle-retained-candidate,9,12,7,ITOS_REG,1,666,666,666,666,1.871523,complete
lifecycle-retained-candidate,9,13,8,SAY_STRING,1,542,542,542,542,1.523071,complete
lifecycle-retained-candidate,9,15,9,CONCAT_REG_STRING_REG,1,375,375,375,375,1.053785,complete
lifecycle-retained-candidate,9,16,10,SETNUMSTD_INT,1,209,209,209,209,0.587310,complete
lifecycle-retained-candidate,9,17,11,SETNUMCAS_INT,1,208,208,208,208,0.584500,complete
lifecycle-retained-candidate,9,18,13,SETNUMFRM_INT,1,167,167,167,167,0.469286,complete
lifecycle-stripped-baseline,1,7,17,ICOPY_REG_REG,40,2333,58,0,1750,6.721600,complete
lifecycle-stripped-baseline,2,3,10,IGT_REG_REG_REG,21,4500,214,0,4083,12.964937,complete
lifecycle-stripped-baseline,2,6,12,BRT_ID_REG,21,2749,130,0,2417,7.920136,complete
lifecycle-stripped-baseline,4,8,14,BR_ID,20,2002,100,0,1667,5.767956,complete
lifecycle-stripped-baseline,4,9,15,INC2,20,1833,91,0,1708,5.281051,complete
lifecycle-stripped-baseline,4,12,19,IADD_REG_REG_REG,20,626,31,0,250,1.803567,complete
lifecycle-stripped-baseline,7,16,18,LOAD_REG_INT,4,208,52,41,84,0.599268,complete
lifecycle-stripped-baseline,8,2,4,ENDLIFE_REG,2,4709,2354,1542,3167,13.567086,complete
lifecycle-stripped-baseline,9,1,1,SETNUMFUZ_INT,1,5166,5166,5166,5166,14.883748,complete
lifecycle-stripped-baseline,9,4,2,SAY_REG,1,3792,3792,3792,3792,10.925120,complete
lifecycle-stripped-baseline,9,5,3,BEQ_ID_REG_INT,1,3125,3125,3125,3125,9.003429,complete
lifecycle-stripped-baseline,9,10,5,SETNUMDGTS_INT,1,1042,1042,1042,1042,3.002103,complete
lifecycle-stripped-baseline,9,11,6,RET_INT,1,750,750,750,750,2.160823,complete
