rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,3820600,5,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r1) | UNLINK_REG(r1)","r1=R12;r2=R9;c1=int:1;r3=R1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",553
2,1945400,3,1,4,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R1;r2=R12;r3=R10;c1=int:1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",557
3,1945400,3,1,4,candidate,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r1)","r1=R12;r2=R10;c1=int:1;r3=R3","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",560
4,1875200,1,1,4,candidate,"BRF_ID_REG(c1,r1) | REFVALID_REG_REG(r2,r3) | BTOI_REG(r2)","c1=label@573;r1=R11;r2=R12;r3=R1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",530
5,1875200,1,1,3,candidate,"BTOI_REG(r1) | IEQ_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R12;c1=int:0;c2=label@547","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",536
6,1875200,1,1,5,candidate,"REFVALID_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | REFVALID_REG_REG(r3,r4)","r1=R11;r2=R3;c1=label@573;r3=R12;r4=R1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",527
7,1875200,1,1,3,candidate,"REFVALID_REG_REG(r1,r2) | BTOI_REG(r1) | IEQ_REG_REG_INT(r1,r1,c1)","r1=R12;r2=R1;c1=int:0","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",533
8,1875200,2,1,6,candidate,"RELINKREF_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1) | COPY_REG_REG(r5,r3)","r1=R10;r2=R3;r3=R12;r4=R9;c1=int:1;r5=R1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",550
9,1805000,1,1,3,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r2) | BR_ID(c1)","r1=R3;r2=R12;c1=label@527","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",566
10,1805000,1,1,6,candidate,"RELINKREF_REG_REG(r1,r2) | RELINKREF_REG_REG(r3,r4) | LINKATTR1_REG_REG_INT(r5,r1,c1)","r1=R9;r2=R1;r3=R10;r4=R3;r5=R12;c1=int:1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",547
