workload,runtime,variant,lifecycle,phase,sequence,elapsed_ns,exit_code,correctness,benchmark_metric,benchmark_unit
rexxcps,rxbvm,full,process,recorded,1,8551077000,0,pass,1170578,cREXX clauses per second
