cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-l0-rxvm,Sieve,crexx,rxvm,L0-current,A,no,no,5500,elapsed_ns,12,1075079000.000000,1077141500.000000,1081323000.000000,1082625250.000000,1084935000.000000,1744000.000000,0.161284,0.911476,no
sieve-lto-rxvm,Sieve,crexx,rxvm,L2-thinlto,A,no,no,5500,elapsed_ns,12,1124723000.000000,1126732000.000000,1131599000.000000,1135689000.000000,1140505000.000000,4908000.000000,0.433723,1.394664,no
sieve-l0-rxbvm,Sieve,crexx,rxbvm,L0-current,A,no,no,5500,elapsed_ns,12,1379890000.000000,1415310750.000000,1422220000.000000,1431025250.000000,1442656000.000000,7110500.000000,0.499958,4.413241,no
sieve-lto-rxbvm,Sieve,crexx,rxbvm,L2-thinlto,A,no,no,5500,elapsed_ns,12,1349649000.000000,1362302250.000000,1367560000.000000,1379175500.000000,1384854000.000000,9640000.000000,0.704905,2.574293,no
base64-l0-rxvm,Base64,crexx,rxvm,L0-current,A,no,no,2500,elapsed_ns,12,1311173000.000000,1459407500.000000,1477250500.000000,1551740000.000000,1651344000.000000,42172000.000000,2.854763,23.027306,yes
base64-lto-rxvm,Base64,crexx,rxvm,L2-thinlto,A,no,no,2500,elapsed_ns,12,1353636000.000000,1417235000.000000,1521058000.000000,1627643750.000000,1749338000.000000,103916000.000000,6.831824,26.014919,yes
base64-l0-rxbvm,Base64,crexx,rxbvm,L0-current,A,no,no,2500,elapsed_ns,12,1370732000.000000,1509704250.000000,1564563000.000000,1604261500.000000,1708582000.000000,48187500.000000,3.079934,21.593889,yes
base64-lto-rxbvm,Base64,crexx,rxbvm,L2-thinlto,A,no,no,2500,elapsed_ns,12,1505797000.000000,1707457000.000000,1764896500.000000,1881243500.000000,2033399000.000000,67879500.000000,3.846090,29.894218,yes
richards-l0-rxvm,Richards,crexx,rxvm,L0-current,A,no,no,20,elapsed_ns,12,3139179000.000000,3148448250.000000,3159175000.000000,3168351500.000000,3198304000.000000,9815000.000000,0.310682,1.871533,no
richards-lto-rxvm,Richards,crexx,rxvm,L2-thinlto,A,no,no,20,elapsed_ns,12,3171009000.000000,3188878750.000000,3208363000.000000,3250297750.000000,3267737000.000000,24670500.000000,0.768944,3.014871,no
richards-l0-rxbvm,Richards,crexx,rxbvm,L0-current,A,no,no,20,elapsed_ns,12,3205509000.000000,3216949500.000000,3223868500.000000,3234522500.000000,3287707000.000000,10101000.000000,0.313319,2.549670,no
richards-lto-rxbvm,Richards,crexx,rxbvm,L2-thinlto,A,no,no,20,elapsed_ns,12,3186328000.000000,3200790500.000000,3207065500.000000,3216368750.000000,3247772000.000000,8014000.000000,0.249886,1.915895,no
towers-l0-rxvm,Towers,crexx,rxvm,L0-current,A,no,no,100,elapsed_ns,12,2827589000.000000,2831608000.000000,2851670000.000000,2859026250.000000,2883315000.000000,15704000.000000,0.550695,1.954153,no
towers-lto-rxvm,Towers,crexx,rxvm,L2-thinlto,A,no,no,100,elapsed_ns,12,2848467000.000000,2852196750.000000,2862623000.000000,2886481000.000000,2938203000.000000,13984000.000000,0.488503,3.134747,no
towers-l0-rxbvm,Towers,crexx,rxbvm,L0-current,A,no,no,100,elapsed_ns,12,2876018000.000000,2891162250.000000,2907590000.000000,2916193750.000000,2959801000.000000,13124500.000000,0.451388,2.881527,no
towers-lto-rxbvm,Towers,crexx,rxbvm,L2-thinlto,A,no,no,100,elapsed_ns,12,2883219000.000000,2905147000.000000,2933919000.000000,2950751500.000000,2977013000.000000,23632000.000000,0.805476,3.196884,no
rexxcps-l0-rxvm,RexxCPS,crexx,rxvm,L0-current,A,no,no,1000-clauses,benchmark_rate,12,36525411.000000,37436964.750000,37839263.500000,38301438.750000,38951883.000000,407229.000000,1.076208,6.412577,no
rexxcps-lto-rxvm,RexxCPS,crexx,rxvm,L2-thinlto,A,no,no,1000-clauses,benchmark_rate,12,36582098.000000,37982857.000000,38148786.500000,38389891.500000,38676528.000000,205676.500000,0.539143,5.490162,no
rexxcps-l0-rxbvm,RexxCPS,crexx,rxbvm,L0-current,A,no,no,1000-clauses,benchmark_rate,12,36028830.000000,36251776.500000,36346400.000000,36499130.000000,36873564.000000,112545.000000,0.309646,2.324120,no
rexxcps-lto-rxbvm,RexxCPS,crexx,rxbvm,L2-thinlto,A,no,no,1000-clauses,benchmark_rate,12,36035095.000000,36179818.500000,36581828.500000,36860094.250000,37652445.000000,311073.500000,0.850350,4.421184,no
