sample_id,stream,line_number,text
timing-Base64-rxvm-base64-rxvm-harness-control-warmup-1,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-harness-control-warmup-1,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-flatten-compiler-warmup-1,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-flatten-compiler-warmup-1,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-flatten-compiler-warmup-2,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-flatten-compiler-warmup-2,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-harness-control-warmup-2,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-harness-control-warmup-2,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-harness-control-recorded-1,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-harness-control-recorded-1,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-flatten-compiler-recorded-1,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-flatten-compiler-recorded-1,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-flatten-compiler-recorded-2,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-flatten-compiler-recorded-2,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-harness-control-recorded-2,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-harness-control-recorded-2,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-harness-control-recorded-3,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-harness-control-recorded-3,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-flatten-compiler-recorded-3,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-flatten-compiler-recorded-3,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-flatten-compiler-recorded-4,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-flatten-compiler-recorded-4,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-harness-control-recorded-4,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-harness-control-recorded-4,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-harness-control-recorded-5,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-harness-control-recorded-5,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-flatten-compiler-recorded-5,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-flatten-compiler-recorded-5,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-flatten-compiler-recorded-6,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-flatten-compiler-recorded-6,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-harness-control-recorded-6,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-harness-control-recorded-6,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-harness-control-recorded-7,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-harness-control-recorded-7,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-flatten-compiler-recorded-7,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-flatten-compiler-recorded-7,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-flatten-compiler-recorded-8,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-flatten-compiler-recorded-8,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-harness-control-recorded-8,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-harness-control-recorded-8,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-harness-control-recorded-9,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-harness-control-recorded-9,stdout,2,PASS: Base64 Roundtrip
timing-Base64-rxvm-base64-rxvm-flatten-compiler-recorded-9,stdout,1,benchmark=base64_roundtrip repetitions=2500 encoded_length=1368 checksum=130560
timing-Base64-rxvm-base64-rxvm-flatten-compiler-recorded-9,stdout,2,PASS: Base64 Roundtrip
