sample_id,stream,line_number,text
timing-Sieve-sieve-rxvm-final-warmup-1,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxvm-final-warmup-1,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxbvm-final-warmup-1,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxbvm-final-warmup-1,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxbvm-final-warmup-2,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxbvm-final-warmup-2,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxvm-final-warmup-2,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxvm-final-warmup-2,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxvm-final-recorded-1,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxvm-final-recorded-1,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxbvm-final-recorded-1,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxbvm-final-recorded-1,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxbvm-final-recorded-2,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxbvm-final-recorded-2,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxvm-final-recorded-2,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxvm-final-recorded-2,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxvm-final-recorded-3,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxvm-final-recorded-3,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxbvm-final-recorded-3,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxbvm-final-recorded-3,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxbvm-final-recorded-4,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxbvm-final-recorded-4,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxvm-final-recorded-4,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxvm-final-recorded-4,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxvm-final-recorded-5,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxvm-final-recorded-5,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxbvm-final-recorded-5,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxbvm-final-recorded-5,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxbvm-final-recorded-6,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxbvm-final-recorded-6,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxvm-final-recorded-6,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxvm-final-recorded-6,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxvm-final-recorded-7,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxvm-final-recorded-7,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxbvm-final-recorded-7,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxbvm-final-recorded-7,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxbvm-final-recorded-8,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxbvm-final-recorded-8,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxvm-final-recorded-8,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxvm-final-recorded-8,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxvm-final-recorded-9,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxvm-final-recorded-9,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxbvm-final-recorded-9,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxbvm-final-recorded-9,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxbvm-final-recorded-10,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxbvm-final-recorded-10,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-rxvm-final-recorded-10,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-rxvm-final-recorded-10,stdout,2,PASS: AWFY Sieve
timing-Permute-permute-rxvm-final-warmup-1,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
timing-Permute-permute-rxvm-final-warmup-1,stdout,2,PASS: AWFY Permute
timing-Permute-permute-rxbvm-final-warmup-1,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
timing-Permute-permute-rxbvm-final-warmup-1,stdout,2,PASS: AWFY Permute
timing-Permute-permute-rxbvm-final-warmup-2,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
timing-Permute-permute-rxbvm-final-warmup-2,stdout,2,PASS: AWFY Permute
timing-Permute-permute-rxvm-final-warmup-2,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
timing-Permute-permute-rxvm-final-warmup-2,stdout,2,PASS: AWFY Permute
timing-Permute-permute-rxvm-final-recorded-1,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
timing-Permute-permute-rxvm-final-recorded-1,stdout,2,PASS: AWFY Permute
timing-Permute-permute-rxbvm-final-recorded-1,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
timing-Permute-permute-rxbvm-final-recorded-1,stdout,2,PASS: AWFY Permute
timing-Permute-permute-rxbvm-final-recorded-2,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
timing-Permute-permute-rxbvm-final-recorded-2,stdout,2,PASS: AWFY Permute
timing-Permute-permute-rxvm-final-recorded-2,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
timing-Permute-permute-rxvm-final-recorded-2,stdout,2,PASS: AWFY Permute
timing-Permute-permute-rxvm-final-recorded-3,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
timing-Permute-permute-rxvm-final-recorded-3,stdout,2,PASS: AWFY Permute
timing-Permute-permute-rxbvm-final-recorded-3,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
timing-Permute-permute-rxbvm-final-recorded-3,stdout,2,PASS: AWFY Permute
timing-Permute-permute-rxbvm-final-recorded-4,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
