cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
nr27-sieve-rxvm-baseline,Sieve,crexx,rxvm,baseline,A,no,no,50,elapsed_ns,34,11918000.000000,12336500.000000,12466000.000000,13482500.000000,16135000.000000,247500.000000,1.985400,33.828012,yes
nr27-sieve-rxvm-candidate,Sieve,crexx,rxvm,candidate,A,no,no,50,elapsed_ns,34,11912000.000000,12326500.000000,12510000.000000,13008000.000000,20767000.000000,303500.000000,2.426059,70.783373,yes
nr27-sieve-rxbvm-baseline,Sieve,crexx,rxbvm,baseline,A,no,no,50,elapsed_ns,34,12313000.000000,12530000.000000,12821500.000000,14091250.000000,28002000.000000,374000.000000,2.916975,122.364778,yes
nr27-sieve-rxbvm-candidate,Sieve,crexx,rxbvm,candidate,A,no,no,50,elapsed_ns,34,12308000.000000,12511000.000000,12732000.000000,14479250.000000,24227000.000000,266000.000000,2.089224,93.614515,yes
nr27-permute-rxvm-baseline,Permute,crexx,rxvm,baseline,A,no,no,50,elapsed_ns,34,74863000.000000,76086500.000000,76764500.000000,77506500.000000,84767000.000000,737500.000000,0.960731,12.901797,yes
nr27-permute-rxvm-candidate,Permute,crexx,rxvm,candidate,A,no,no,50,elapsed_ns,34,74561000.000000,76423500.000000,76992000.000000,78341000.000000,97893000.000000,840000.000000,1.091022,30.304447,yes
nr27-permute-rxbvm-baseline,Permute,crexx,rxbvm,baseline,A,no,no,50,elapsed_ns,34,77880000.000000,78805500.000000,79484000.000000,80198750.000000,88313000.000000,731000.000000,0.919682,13.125912,yes
nr27-permute-rxbvm-candidate,Permute,crexx,rxbvm,candidate,A,no,no,50,elapsed_ns,34,77283000.000000,78614250.000000,79317000.000000,80517000.000000,82959000.000000,777500.000000,0.980244,7.156095,no
nr27-bounce-rxvm-baseline,Bounce,crexx,rxvm,baseline,A,no,no,100,elapsed_ns,34,299146000.000000,302344750.000000,305125500.000000,306827500.000000,315488000.000000,2218000.000000,0.726914,5.355829,no
nr27-bounce-rxvm-candidate,Bounce,crexx,rxvm,candidate,A,no,no,100,elapsed_ns,34,301728000.000000,303756000.000000,305211500.000000,307161750.000000,335262000.000000,1849000.000000,0.605809,10.987135,yes
nr27-bounce-rxbvm-baseline,Bounce,crexx,rxbvm,baseline,A,no,no,100,elapsed_ns,34,299195000.000000,304469750.000000,308019000.000000,313481000.000000,340272000.000000,3834500.000000,1.244891,13.335866,yes
nr27-bounce-rxbvm-candidate,Bounce,crexx,rxbvm,candidate,A,no,no,100,elapsed_ns,34,296749000.000000,301648750.000000,307622500.000000,310954500.000000,339416000.000000,5920000.000000,1.924437,13.869922,yes
nr27-richards-rxvm-baseline,Richards,crexx,rxvm,baseline,A,no,no,1,elapsed_ns,36,576732000.000000,577890000.000000,579148500.000000,580247750.000000,610875000.000000,1252000.000000,0.216179,5.895379,no
nr27-richards-rxvm-candidate,Richards,crexx,rxvm,candidate,A,no,no,1,elapsed_ns,36,576051000.000000,577664000.000000,579295500.000000,581402000.000000,601282000.000000,2015000.000000,0.347836,4.355463,no
nr27-richards-rxbvm-baseline,Richards,crexx,rxbvm,baseline,A,no,no,1,elapsed_ns,36,578163000.000000,583421250.000000,584983000.000000,586955000.000000,605685000.000000,1767000.000000,0.302060,4.704752,no
nr27-richards-rxbvm-candidate,Richards,crexx,rxbvm,candidate,A,no,no,1,elapsed_ns,36,577735000.000000,580928500.000000,582918500.000000,585177250.000000,614410000.000000,2172000.000000,0.372608,6.291617,no
nr27-base64-rxvm-baseline,Base64,crexx,rxvm,baseline,A,no,no,500,elapsed_ns,34,276172000.000000,312806250.000000,327058500.000000,336652750.000000,428586000.000000,12996500.000000,3.973754,46.601449,yes
nr27-base64-rxvm-candidate,Base64,crexx,rxvm,candidate,A,no,no,500,elapsed_ns,34,278780000.000000,324338750.000000,333890000.000000,345498750.000000,404157000.000000,10576000.000000,3.167510,37.550391,yes
nr27-base64-rxbvm-baseline,Base64,crexx,rxbvm,baseline,A,no,no,500,elapsed_ns,34,256335000.000000,300131250.000000,328667500.000000,344230000.000000,401399000.000000,18703500.000000,5.690706,44.137008,yes
nr27-base64-rxbvm-candidate,Base64,crexx,rxbvm,candidate,A,no,no,500,elapsed_ns,34,267431000.000000,315935250.000000,327941000.000000,346854750.000000,395915000.000000,15601500.000000,4.757411,39.178999,yes
