phase,round,position,vm,cell,variant,rate_jobs_per_second,elapsed_us
recorded,5,21,rxbvml,channel-throughput,accepted,3035.873109991106,84325
recorded,5,22,rxbvml,channel-latency,candidate,141828.254847645439,7220
recorded,5,22,rxbvml,channel-throughput,candidate,3091.899464956460,82797
recorded,5,23,rxtvml,channel-latency,accepted,140910.967386817123,7267
recorded,5,23,rxtvml,channel-throughput,accepted,2683.663200268366,95392
recorded,5,24,rxtvml,channel-latency,candidate,141358.365543898399,7244
recorded,5,24,rxtvml,channel-throughput,candidate,2593.639504371701,98703
recorded,6,25,rxtvml,channel-latency,candidate,136152.107432522258,7521
recorded,6,25,rxtvml,channel-throughput,candidate,2676.592363347414,95644
recorded,6,26,rxtvml,channel-latency,accepted,141338.854382332647,7245
recorded,6,26,rxtvml,channel-throughput,accepted,2679.057306710201,95556
recorded,6,27,rxbvml,channel-latency,candidate,138340.988921912998,7402
recorded,6,27,rxbvml,channel-throughput,candidate,3068.624513035661,83425
recorded,6,28,rxbvml,channel-latency,accepted,137652.910337410955,7439
recorded,6,28,rxbvml,channel-throughput,accepted,2948.323716730586,86829
recorded,7,29,rxbvml,channel-latency,accepted,136333.377712688060,7511
recorded,7,29,rxbvml,channel-throughput,accepted,2680.908995706357,95490
recorded,7,30,rxbvml,channel-latency,candidate,137265.415549597848,7460
recorded,7,30,rxbvml,channel-throughput,candidate,2958.990244579038,86516
recorded,7,31,rxtvml,channel-latency,accepted,131551.901336073992,7784
recorded,7,31,rxtvml,channel-throughput,accepted,2685.464921114468,95328
recorded,7,32,rxtvml,channel-latency,candidate,140485.663328302908,7289
recorded,7,32,rxtvml,channel-throughput,candidate,2667.528055934729,95969
recorded,8,33,rxtvml,channel-latency,candidate,137652.910337410955,7439
recorded,8,33,rxtvml,channel-throughput,candidate,2655.408839607082,96407
recorded,8,34,rxtvml,channel-latency,accepted,128707.893413775761,7956
recorded,8,34,rxtvml,channel-throughput,accepted,2657.090071201711,96346
recorded,8,35,rxbvml,channel-latency,candidate,138528.138528138516,7392
recorded,8,35,rxbvml,channel-throughput,candidate,2959.229675525090,86509
recorded,8,36,rxbvml,channel-latency,accepted,139300.775404706830,7351
recorded,8,36,rxbvml,channel-throughput,accepted,3031.379514505625,84450
recorded,9,37,rxbvml,channel-latency,accepted,132214.331826985144,7745
recorded,9,37,rxbvml,channel-throughput,accepted,3056.351480420248,83760
recorded,9,38,rxbvml,channel-latency,candidate,132385.261797026498,7735
recorded,9,38,rxbvml,channel-throughput,candidate,3000.609498804445,85316
recorded,9,39,rxtvml,channel-latency,accepted,130296.475378546893,7859
recorded,9,39,rxtvml,channel-throughput,accepted,2377.856214007059,107660
recorded,9,40,rxtvml,channel-latency,candidate,149576.394975167990,6846
recorded,9,40,rxtvml,channel-throughput,candidate,2495.394243047500,102589
recorded,10,41,rxtvml,channel-latency,candidate,132969.744189066347,7701
recorded,10,41,rxtvml,channel-throughput,candidate,2619.997953126599,97710
recorded,10,42,rxtvml,channel-latency,accepted,130728.967190093201,7833
recorded,10,42,rxtvml,channel-throughput,accepted,2608.199527263836,98152
recorded,10,43,rxbvml,channel-latency,candidate,136770.402030185651,7487
recorded,10,43,rxbvml,channel-throughput,candidate,3037.313875541318,84285
recorded,10,44,rxbvml,channel-latency,accepted,136697.370177546400,7491
recorded,10,44,rxbvml,channel-throughput,accepted,2990.933732124498,85592
recorded,11,45,rxbvml,channel-latency,accepted,134119.187950229214,7635
recorded,11,45,rxbvml,channel-throughput,accepted,2825.419950113679,90606
recorded,11,46,rxbvml,channel-latency,candidate,138247.603618199006,7407
recorded,11,46,rxbvml,channel-throughput,candidate,3048.925730074794,83964
recorded,11,47,rxtvml,channel-latency,accepted,138284.942606347060,7405
recorded,11,47,rxtvml,channel-throughput,accepted,2557.008300288662,100117
recorded,11,48,rxtvml,channel-latency,candidate,132265.564453629544,7742
recorded,11,48,rxtvml,channel-throughput,candidate,2371.226646659442,107961
recorded,12,49,rxtvml,channel-latency,candidate,137560.451370231051,7444
recorded,12,49,rxtvml,channel-throughput,candidate,2605.412337034511,98257
recorded,12,50,rxtvml,channel-latency,accepted,140254.759621969599,7301
recorded,12,50,rxtvml,channel-throughput,accepted,2591.040667192972,98802
recorded,12,51,rxbvml,channel-latency,candidate,129456.384323640959,7910
recorded,12,51,rxbvml,channel-throughput,candidate,3042.078119615462,84153
recorded,12,52,rxbvml,channel-latency,accepted,133489.766653630562,7671
recorded,12,52,rxbvml,channel-throughput,accepted,3036.737405250234,84301
