cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-s0,Sieve,S0,rxvm,v0-r0-64-16,A,yes,startup-included,5500,max_rss_bytes,4,18399232.000000,18399232.000000,18423808.000000,18452480.000000,18464768.000000,24576.000000,0.133393,0.355714,no
sieve-s1,Sieve,S1,rxvm,v0-r0-64-8,A,yes,startup-included,5500,max_rss_bytes,4,18694144.000000,18694144.000000,18702336.000000,18718720.000000,18743296.000000,8192.000000,0.043802,0.262812,no
sieve-s1b,Sieve,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,5500,max_rss_bytes,4,18087936.000000,18100224.000000,18112512.000000,18128896.000000,18153472.000000,16384.000000,0.090457,0.361827,no
sieve-s2,Sieve,S2,rxvm,v0-r0-256-32,A,yes,startup-included,5500,max_rss_bytes,4,19382272.000000,19382272.000000,19390464.000000,19398656.000000,19398656.000000,8192.000000,0.042248,0.084495,no
permute-s0,Permute,S0,rxvm,v0-r0-64-16,A,yes,startup-included,5000,max_rss_bytes,4,18546688.000000,18571264.000000,18579456.000000,18587648.000000,18612224.000000,16384.000000,0.088183,0.352734,no
permute-s1,Permute,S1,rxvm,v0-r0-64-8,A,yes,startup-included,5000,max_rss_bytes,4,18546688.000000,18571264.000000,18579456.000000,18595840.000000,18644992.000000,16384.000000,0.088183,0.529101,no
permute-s1b,Permute,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,5000,max_rss_bytes,4,18137088.000000,18173952.000000,18186240.000000,18206720.000000,18268160.000000,24576.000000,0.135135,0.720721,no
permute-s2,Permute,S2,rxvm,v0-r0-256-32,A,yes,startup-included,5000,max_rss_bytes,4,17481728.000000,17481728.000000,17498112.000000,17518592.000000,17530880.000000,16384.000000,0.093633,0.280899,no
bounce-s0,Bounce,S0,rxvm,v0-r0-64-16,A,yes,startup-included,4200,max_rss_bytes,4,18448384.000000,18460672.000000,18472960.000000,18497536.000000,18546688.000000,16384.000000,0.088692,0.532151,no
bounce-s1,Bounce,S1,rxvm,v0-r0-64-8,A,yes,startup-included,4200,max_rss_bytes,4,18677760.000000,18702336.000000,18718720.000000,18726912.000000,18726912.000000,8192.000000,0.043764,0.262582,no
bounce-s1b,Bounce,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,4200,max_rss_bytes,4,18087936.000000,18149376.000000,18169856.000000,18178048.000000,18202624.000000,16384.000000,0.090171,0.631199,no
bounce-s2,Bounce,S2,rxvm,v0-r0-256-32,A,yes,startup-included,4200,max_rss_bytes,4,17465344.000000,17502208.000000,17530880.000000,17555456.000000,17580032.000000,32768.000000,0.186916,0.654206,no
richards-s0,Richards,S0,rxvm,v0-r0-64-16,A,yes,startup-included,20,max_rss_bytes,4,18743296.000000,18780160.000000,18817024.000000,18841600.000000,18841600.000000,24576.000000,0.130605,0.522421,no
