cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
base64-c0-rxvm,Base64,crexx,rxvm,C0-current,A,no,no,2500,elapsed_ns,34,1243941000.000000,1425966750.000000,1519028000.000000,1620941750.000000,1677845000.000000,101500500.000000,6.681937,28.564582,yes
base64-prefilter3-rxvm,Base64,crexx,rxvm,C4-production,A,no,no,2500,elapsed_ns,34,1274627000.000000,1384083250.000000,1464456000.000000,1515610500.000000,1623857000.000000,58982000.000000,4.027571,23.847080,yes
base64-c0-rxbvm,Base64,crexx,rxbvm,C0-current,A,no,no,2500,elapsed_ns,22,1382709000.000000,1553233000.000000,1637515000.000000,1716241750.000000,1931438000.000000,85463500.000000,5.219097,33.509861,yes
base64-prefilter3-rxbvm,Base64,crexx,rxbvm,C4-production,A,no,no,2500,elapsed_ns,22,1402162000.000000,1443979000.000000,1531480500.000000,1619681000.000000,1853780000.000000,88543000.000000,5.781530,29.488981,yes
rexxcps-c0-rxvm,RexxCPS,crexx,rxvm,C0-current,A,no,no,1000-clauses,benchmark_rate,12,37790788.000000,38006448.250000,38490908.500000,39021692.000000,39583150.000000,515174.000000,1.338430,4.656585,no
rexxcps-prefilter3-rxvm,RexxCPS,crexx,rxvm,C4-production,A,no,no,1000-clauses,benchmark_rate,12,38836233.000000,39129495.500000,39500187.000000,39761680.500000,40006441.000000,301714.500000,0.763831,2.962538,no
rexxcps-c0-rxbvm,RexxCPS,crexx,rxbvm,C0-current,A,no,no,1000-clauses,benchmark_rate,24,35918637.000000,36343980.750000,36623180.000000,36707454.250000,36888901.000000,140984.000000,0.384958,2.649317,no
rexxcps-prefilter3-rxbvm,RexxCPS,crexx,rxbvm,C4-production,A,no,no,1000-clauses,benchmark_rate,24,33040294.000000,35907126.250000,36333667.500000,36496929.750000,37033779.000000,299694.500000,0.824840,10.991142,yes
