rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
17,280900,1,1,4,candidate,"NULLN_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1)","r1=R11;r2=R16;r3=R35;c1=int:256","benchmark_awfy_list_opt",605
18,280900,1,1,6,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | NULLN_REG_REG(r5,r6)","r1=R21;r2=R22;r3=R23;r4=R6;r5=R11;r6=R16","benchmark_awfy_list_opt",600
19,280900,5,1,7,candidate,"SETTP_REG_INT(r1,c1) | CALL4_REG_FUNC_REG_REG_REG_REG(r2,c2,r3,r4,r5,r1)","r1=R4;c1=int:256;r2=R8;c2=func@23568;r3=R18;r4=R2;r5=R3","benchmark_awfy_list_opt",422
20,210700,1,1,2,candidate,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2)","r1=R9;r2=R10","benchmark_awfy_list_opt",588
21,210700,1,1,2,candidate,"ENDLIFE_REG(r1) | RET_INT(c1)","r1=R10;c1=int:0","benchmark_awfy_list_opt",590
22,210700,1,1,2,candidate,"UNLINKN_REG_REG(r1,r2) | ENDLIFE_REG(r2)","r1=R10;r2=R9","benchmark_awfy_list_opt",585
23,210700,1,1,2,candidate,"UNLINK_REG(r1) | BR_ID(c1)","r1=R12;c1=label@535","benchmark_awfy_list_opt",581
24,124400,1,1,3,candidate,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1)","r1=R12;r2=R10;c1=int:1","benchmark_awfy_list_opt",572
25,70200,1,1,3,candidate,"BRF_ID_REG(c1,r1) | RET_INT(c2)","c1=label@555;r1=R12;c2=int:1","benchmark_awfy_list_opt",550
26,70200,1,1,3,candidate,"BRF_ID_REG(c1,r1) | UNLINK_REG(r2)","c1=label@746;r1=R7;r2=R28","benchmark_awfy_list_opt",623
27,6200,2,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c2)","r1=R4;r2=R11;c1=int:2;r3=R6;c2=int:1","benchmark_awfy_list_opt",272
28,6200,2,1,6,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | MINLINKATTR1_REG_REG_REG_INT(r3,r4,r1,c2)","r1=R6;r2=R11;c1=int:1;r3=R5;r4=R4;c2=int:0","benchmark_awfy_list_opt",276
29,6200,2,1,4,candidate,"MINLINKATTR1_REG_REG_REG_INT(r1,r2,r3,c1) | UNLINK_REG(r3)","r1=R5;r2=R4;r3=R6;c1=int:0","benchmark_awfy_list_opt",280
30,4100,2,1,4,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r1,r2,c2)","c1=int:18;c2=int:1;r1=R0;r2=R5","benchmark_awfy_list_opt",160
31,3400,1,1,4,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R11;r2=R21;c1=int:0;c2=label@466","benchmark_awfy_list_opt",455
32,3400,1,1,5,candidate,"NULLN_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r4,c1)","r1=R8;r2=R9;r3=R11;r4=R21;c1=int:0","benchmark_awfy_list_opt",452
33,3300,3,1,3,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2)","r1=R6;c1=int:0;c2=string@9","benchmark_awfy_list_opt",71
34,3100,1,1,3,candidate,"COPY_REG_REG(r1,r2) | UNLINKN_REG_REG(r1,r3)","r1=R5;r2=R9;r3=R4","benchmark_awfy_list_opt",291
35,3100,1,1,3,candidate,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2)","r1=R6;r2=R5;c1=int:1","benchmark_awfy_list_opt",262
36,3100,1,1,5,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c2)","r1=R11;c1=int:1;r2=R6;r3=R4;c2=int:2","benchmark_awfy_list_opt",268
37,3100,1,1,3,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | RET_REG(r1)","r1=R1;c1=int:2;r2=R4","benchmark_awfy_list_opt",152
38,3100,1,1,5,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | SETTP_REG_INT(r3,c2)","r1=R16;r2=R21;c1=int:1;r3=R20;c2=int:256","benchmark_awfy_list_opt",466
39,3100,1,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c1)","r1=R5;r2=R11;c1=int:1;r3=R6","benchmark_awfy_list_opt",258
40,3100,1,1,3,candidate,"MKREF_REG_REG(r1,r2) | UNLINKN_REG_REG(r2,r3)","r1=R2;r2=R8;r3=R7","benchmark_awfy_list_opt",312
41,3100,1,1,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | ISETATTR1_REG_INT_REG(r1,c3,r2)","c1=int:18;c2=int:1;r1=R1;c3=int:2;r2=R4","benchmark_awfy_list_opt",148
42,3100,1,1,4,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | NUMSCI_INT_INT_INT(c2,c3,c3)","r1=R1;c1=string@10;c2=int:18;c3=int:1","benchmark_awfy_list_opt",145
43,3100,1,1,5,candidate,"SETTP_REG_INT(r1,c1) | CALL2_REG_FUNC_REG_REG(r2,c2,r1,r3)","r1=R5;c1=int:256;r2=R8;c2=func@15416;r3=R21","benchmark_awfy_list_opt",487
44,3100,1,1,5,candidate,"UNLINKN_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R5;r2=R4;r3=R7;r4=R11;c1=int:2","benchmark_awfy_list_opt",294
45,3100,1,1,3,candidate,"UNLINKN_REG_REG(r1,r2) | RET_REG(r3)","r1=R8;r2=R7;r3=R2","benchmark_awfy_list_opt",315
46,3100,1,1,4,candidate,"UNLINK_REG(r1) | CALL1_REG_FUNC_REG(r2,c1,r3)","r1=R6;r2=R9;c1=func@9192;r3=R12","benchmark_awfy_list_opt",285
47,3100,1,1,4,candidate,"UNLINK_REG(r1) | ISETATTR1_REG_INT_REG(r2,c1,r3)","r1=R5;r2=R11;c1=int:1;r3=R6","benchmark_awfy_list_opt",266
48,3100,1,1,3,candidate,"UNLINK_REG(r1) | MKREF_REG_REG(r2,r3)","r1=R9;r2=R2;r3=R8","benchmark_awfy_list_opt",310
49,2800,1,1,4,candidate,"BRF_ID_REG(c1,r1) | COPY_REG_REG(r2,r3)","c1=label@518;r1=R17;r2=R18;r3=R9","benchmark_awfy_list_opt",503
50,2800,1,1,5,candidate,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R18;r2=R9;r3=R16;r4=R7;c1=int:1","benchmark_awfy_list_opt",506
51,2800,1,1,2,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1)","r1=R16;r2=R18","benchmark_awfy_list_opt",513
52,2800,1,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3)","r1=R16;r2=R7;c1=int:1;r3=R18","benchmark_awfy_list_opt",509
53,2800,1,1,2,candidate,"UNLINK_REG(r1) | RET_REG(r2)","r1=R16;r2=R8","benchmark_awfy_list_opt",516
54,1100,3,1,4,candidate,"SETTP_REG_INT(r1,c1) | CALL1_REG_FUNC_REG(r2,c2,r1)","r1=R5;c1=int:256;r2=R2;c2=func@6096","benchmark_awfy_list_opt",80
55,1000,1,1,3,candidate,"BTOI_REG(r1) | BNE_ID_REG_INT(c1,r1,c2)","r1=R3;c1=label@181;c2=int:0","benchmark_awfy_list_opt",173
56,1000,1,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | REFVALID_REG_REG(r3,r1)","r1=R0;r2=R5;c1=int:1;r3=R3","benchmark_awfy_list_opt",164
57,1000,1,1,2,candidate,"REFVALID_REG_REG(r1,r2) | UNLINK_REG(r2)","r1=R3;r2=R0","benchmark_awfy_list_opt",168
58,1000,1,1,2,candidate,"UNLINK_REG(r1) | BTOI_REG(r2)","r1=R0;r2=R3","benchmark_awfy_list_opt",171
59,900,1,1,2,candidate,"IADD_REG_REG_INT(r1,r1,c1) | RET_REG(r1)","r1=R3;c1=int:1","benchmark_awfy_list_opt",199
60,900,1,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r3)","r1=R3;r2=R5;c1=int:1;r3=R1","benchmark_awfy_list_opt",181
61,900,1,1,3,candidate,"UNLINK_REG(r1) | SETTP_REG_INT(r2,c1)","r1=R3;r2=R1;c1=int:256","benchmark_awfy_list_opt",190
62,300,1,1,3,candidate,"BRF_ID_REG(c1,r1) | NULL_REG(r2)","c1=label@466;r1=R11;r2=R12","benchmark_awfy_list_opt",459
63,300,3,1,4,candidate,"LOAD_REG_INT(r1,c1) | MKREF_REG_REG(r2,r3)","r1=R14;c1=int:15;r2=R15;r3=R7","benchmark_awfy_list_opt",359
64,300,3,1,4,candidate,"MKREF_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1)","r1=R15;r2=R7;r3=R18;c1=int:256","benchmark_awfy_list_opt",362
65,300,1,1,1,candidate,"NULL_REG(r1) | RET_REG(r1)","r1=R12","benchmark_awfy_list_opt",462
66,300,3,1,4,candidate,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2)","r1=R18;c1=int:256;r2=R15;c2=int:768","benchmark_awfy_list_opt",365
67,101,1,1,4,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1)","r1=R3;r2=R4;r3=R1;c1=label@119","benchmark_awfy_list_opt",64
68,100,1,1,4,candidate,"BNE_ID_REG_INT(c1,r1,c2) | RET_INT(c3)","c1=label@181;r1=R3;c2=int:0;c3=int:1","benchmark_awfy_list_opt",175
69,100,1,1,4,candidate,"BRT_ID_REG(c1,r1) | SETATTRS_REG_INT(r2,c2)","c1=label@119;r1=R3;r2=R6;c2=int:0","benchmark_awfy_list_opt",68
70,100,1,1,4,candidate,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1)","r1=R7;r2=R10;r3=R14;c1=int:15","benchmark_awfy_list_opt",356
71,100,1,1,3,candidate,"COPY_REG_REG(r1,r2) | SETTP_REG_INT(r1,c1)","r1=R5;r2=R6;c1=int:256","benchmark_awfy_list_opt",77
72,100,1,1,4,candidate,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R8;r2=R2;c1=int:10;c2=label@116","benchmark_awfy_list_opt",87
73,100,1,1,4,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | COPY_REG_REG(r3,r1)","r1=R10;c1=int:1;r2=R1;r3=R7","benchmark_awfy_list_opt",352
74,100,1,1,4,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1)","r1=R1;c1=int:0;r2=R10;c2=int:1","benchmark_awfy_list_opt",349
75,100,1,1,6,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | SETATTRS_REG_INT(r5,c1)","r1=R8;r2=R2;r3=R3;r4=R4;r5=R10;c1=int:3","benchmark_awfy_list_opt",338
76,100,1,1,3,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | COPY_REG_REG(r2,r1)","r1=R6;c1=string@9;r2=R5","benchmark_awfy_list_opt",74
77,100,1,1,4,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R10;c1=string@8;r2=R1;c2=int:0","benchmark_awfy_list_opt",346
78,1,1,1,2,candidate,"APPEND_REG_REG(r1,r2) | SAY_REG(r1)","r1=R10;r2=R2","benchmark_awfy_list_opt",133
79,1,1,1,5,candidate,"BRF_ID_REG(c1,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c2)","c1=label@39;r1=R4;r2=R5;r3=R0;c2=int:1","benchmark_awfy_list_opt",27
80,1,1,1,4,candidate,"BRTPANDT_ID_REG_INT(c1,r1,c2) | COPY_REG_REG(r2,r1)","c1=label@13;r1=R12;c2=int:512;r2=R0","benchmark_awfy_list_opt",4
81,1,1,1,4,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2)","r1=R10;c1=string@8344;r2=R1;c2=string@8496","benchmark_awfy_list_opt",123
82,1,1,1,3,candidate,"COPY_REG_REG(r1,r2) | BR_ID(c1)","r1=R0;r2=R12;c1=label@16","benchmark_awfy_list_opt",8
83,1,1,1,2,candidate,"ENDLIFE_REG(r1) | ITOS_REG(r2)","r1=R5;r2=R1","benchmark_awfy_list_opt",119
84,1,1,1,4,candidate,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2)","r1=R4;r2=R0;c1=int:0;c2=int:1","benchmark_awfy_list_opt",19
85,1,1,1,3,candidate,"IGETUNLINK_REG_REG(r1,r2) | ILT_REG_REG_INT(r2,r1,c1)","r1=R1;r2=R5;c1=int:1","benchmark_awfy_list_opt",36
86,1,1,1,3,candidate,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R4;c1=int:1;c2=label@39","benchmark_awfy_list_opt",23
87,1,1,1,4,candidate,"ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R5;r2=R1;c1=int:1;c2=label@58","benchmark_awfy_list_opt",39
88,1,1,1,2,candidate,"ITOS_REG(r1) | APPEND_REG_REG(r2,r1)","r1=R2;r2=R10","benchmark_awfy_list_opt",131
89,1,1,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1)","r1=R1;r2=R10;c1=string@8344","benchmark_awfy_list_opt",121
90,1,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2)","r1=R1;c1=int:1;r2=R4;r3=R0;c2=int:0","benchmark_awfy_list_opt",16
91,1,1,1,4,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3)","r1=R4;c1=int:1;r2=R3;r3=R1","benchmark_awfy_list_opt",61
92,1,1,1,4,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R2;c1=int:0;r2=R4;c2=int:1","benchmark_awfy_list_opt",58
93,1,1,1,3,candidate,"MINLINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1)","r1=R5;r2=R0;c1=int:1","benchmark_awfy_list_opt",30
94,1,1,1,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | BRTPANDT_ID_REG_INT(c3,r1,c4)","c1=int:18;c2=int:1;c3=label@13;r1=R12;c4=int:512","benchmark_awfy_list_opt",0
95,1,1,1,2,candidate,"SAY_REG(r1) | SAY_STRING(c1)","r1=R10;c1=string@8904","benchmark_awfy_list_opt",136
96,1,1,1,2,candidate,"SAY_STRING(c1) | RET_INT(c2)","c1=string@8904;c2=int:0","benchmark_awfy_list_opt",138
97,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2)","r1=R10;c1=string@8496;r2=R2","benchmark_awfy_list_opt",127
98,1,1,1,2,candidate,"STOI_REG(r1) | IGETUNLINK_REG_REG(r2,r1)","r1=R5;r2=R1","benchmark_awfy_list_opt",34
