rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
13,683000,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r1,c2) | ILT_REG_REG_INT(r2,r1,c1) | BRF_ID_REG(c3,r2)","r1=R8;c1=int:1;c2=int:0;r2=R4;c3=label@48","pos",32
14,683000,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LOAD_REG_INT(r1,c3) | SETTP_REG_INT(r2,c4) | SWAP_REG_REG(r3,r2)","c1=int:18;c2=int:1;r1=R3;c3=int:3;r2=R9;c4=int:256;r3=R4","benchmark_base64_roundtrip_noopt",1003
15,683000,1,1,6,candidate,"SEQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | SEQ_REG_REG_STRING(r1,r3,c1) | BRF_ID_REG(c3,r1)","r1=R4;r2=R2;c1=string@28856;c2=label@59;r3=R1;c3=label@64","pos",48
16,683000,1,1,5,candidate,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SETTP_REG_INT(r3,c1) | SWAP_REG_REG(r4,r3)","r1=R9;c1=int:256;r2=R4;r3=R10;r4=R5","benchmark_base64_roundtrip_noopt",1010
17,683000,1,1,7,candidate,"SWAP_REG_REG(r1,r2) | ISUB_REG_REG_INT(r3,r4,c1) | ILT_REG_REG_INT(r4,r3,c2) | BRF_ID_REG(c3,r4)","r1=R10;r2=R5;r3=R2;r4=R7;c1=int:1;c2=int:0;c3=label@1047","benchmark_base64_roundtrip_noopt",1031
18,683000,1,1,10,candidate,"SWAP_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SWAP_REG_REG(r4,r3) | SETTPCALL_REG_FUNC_REG_REG_INT(r5,c2,r6,r7,c3)","r1=R4;r2=R9;r3=R10;c1=int:256;r4=R5;r5=R7;c2=func@51584;r6=R3;r7=R6;c3=int:0","benchmark_base64_roundtrip_noopt",1013
19,683000,1,1,8,candidate,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | ISUB_REG_REG_INT(r5,r6,c1) | ILT_REG_REG_INT(r6,r5,c2)","r1=R9;r2=R4;r3=R10;r4=R5;r5=R2;r6=R7;c1=int:1;c2=int:0","benchmark_base64_roundtrip_noopt",1028
20,513500,4,1,9,candidate,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SETTP_REG_INT(r3,c1) | SETTPCALL_REG_FUNC_REG_REG_INT(r4,c2,r5,r6,c3)","r1=R25;c1=int:256;r2=R10;r3=R12;r4=R8;c2=func@33856;r5=R9;r6=R13;c3=int:512","benchmark_base64_roundtrip_noopt",645
21,342000,2,1,7,candidate,"IADD_REG_REG_INT(r1,r2,c1) | ILT_REG_REG_REG(r1,r3,r1) | BRF_ID_REG(c2,r1) | RNE_REG_REG_STRING(r1,r4,c3)","r1=R23;r2=R4;c1=int:1;r3=R5;c2=label@930;r4=R13;c3=string@34032","benchmark_base64_roundtrip_noopt",915
22,342000,2,1,9,candidate,"IADD_REG_REG_INT(r1,r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3) | SETTP_REG_INT(r5,c4)","r1=R21;r2=R3;c1=int:2;r3=R22;c2=int:1;r4=R19;c3=int:4;r5=R25;c4=int:256","benchmark_base64_roundtrip_noopt",797
23,342000,2,1,6,candidate,"ILT_REG_REG_REG(r1,r2,r1) | BRF_ID_REG(c1,r1) | RNE_REG_REG_STRING(r1,r3,c2) | BRF_ID_REG(c3,r1)","r1=R23;r2=R5;c1=label@930;r3=R13;c2=string@34032;c3=label@957","benchmark_base64_roundtrip_noopt",919
24,342000,2,1,7,candidate,"SWAP_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c1) | CALL2_REG_FUNC_REG_REG(r5,c2,r3,r4)","r1=R3;r2=R21;r3=R17;c1=int:256;r4=R0;r5=R11;c2=func@38792","benchmark_base64_roundtrip_noopt",744
25,341500,2,1,5,candidate,"IADD_REG_REG_INT(r1,r1,c1) | IADD_REG_REG_INT(r2,r3,c1) | ILT_REG_REG_REG(r2,r1,r2) | BRF_ID_REG(c2,r2)","r1=R5;c1=int:1;r2=R23;r3=R4;c2=label@930","benchmark_base64_roundtrip_noopt",911
26,341500,2,1,7,candidate,"IDIV_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_REG(r3,r3,r1) | BSETU8_REG_REG_REG(r4,r5,r3) | IADD_REG_REG_INT(r5,r5,c2)","r1=R22;r2=R9;c1=int:16;r3=R23;r4=R7;r5=R5;c2=int:1","benchmark_base64_roundtrip_noopt",899
27,341000,2,1,9,candidate,"BRF_ID_REG(c1,r1) | IADD_REG_REG_INT(r2,r3,c2) | BGETU8_REG_REG_REG(r4,r5,r6) | BSETU8_REG_REG_REG(r7,r2,r4)","c1=label@509;r1=R18;r2=R17;r3=R5;c2=int:2;r4=R19;r5=R0;r6=R13;r7=R6","benchmark_base64_roundtrip_noopt",492
28,341000,2,1,8,candidate,"BRF_ID_REG(c1,r1) | RNE_REG_REG_STRING(r1,r2,c2) | BRF_ID_REG(c3,r1) | IMOD_REG_REG_INT(r3,r4,c4)","c1=label@930;r1=R23;r2=R13;c2=string@34032;c3=label@957;r3=R22;r4=R9;c4=int:16","benchmark_base64_roundtrip_noopt",923
29,341000,2,1,7,candidate,"BRF_ID_REG(c1,r1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c2) | CALL2_REG_FUNC_REG_REG(r4,c3,r2,r3)","c1=label@877;r1=R23;r2=R13;c2=int:256;r3=R0;r4=R8;c3=func@38792","benchmark_base64_roundtrip_noopt",863
30,341000,2,1,8,candidate,"IADD_REG_REG_INT(r1,r2,c1) | BGETU8_REG_REG_REG(r3,r4,r5) | BSETU8_REG_REG_REG(r6,r1,r3) | BR_ID(c2)","r1=R17;r2=R5;c1=int:2;r3=R19;r4=R0;r5=R13;r6=R6;c2=label@520","benchmark_base64_roundtrip_noopt",495
31,341000,2,1,8,candidate,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | IADD_REG_REG_INT(r3,r4,c1) | BGETU8_REG_REG_REG(r5,r6,r3)","r1=R17;r2=R15;c1=int:1;c2=label@413;r3=R18;r4=R4;r5=R8;r6=R23","benchmark_base64_roundtrip_noopt",398
32,341000,2,1,10,candidate,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | IADD_REG_REG_INT(r3,r4,c3) | BGETU8_REG_REG_REG(r5,r6,r7)","r1=R18;r2=R15;c1=int:1;c2=label@509;r3=R17;r4=R5;c3=int:2;r5=R19;r6=R0;r7=R13","benchmark_base64_roundtrip_noopt",488
33,341000,2,1,6,candidate,"RNE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | SETTP_REG_INT(r2,c3) | SETTP_REG_INT(r3,c3)","r1=R23;r2=R13;c1=string@34032;c2=label@877;c3=int:256;r3=R0","benchmark_base64_roundtrip_noopt",859
34,171500,2,1,7,candidate,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SWAP_REG_REG(r3,r2) | SWAP_REG_REG(r4,r5)","r1=R8;c1=int:4;r2=R25;c2=int:256;r3=R9;r4=R10;r5=R2","benchmark_base64_roundtrip_noopt",597
35,171500,2,1,6,candidate,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SWAP_REG_REG(r3,r4) | SETTP_REG_INT(r5,c1)","r1=R25;c1=int:256;r2=R9;r3=R10;r4=R2;r5=R11","benchmark_base64_roundtrip_noopt",600
36,171500,2,1,11,candidate,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | SETTP_REG_INT(r5,c1) | SETTPCALL_REG_FUNC_REG_REG_INT(r6,c2,r7,r8,c3)","r1=R9;r2=R25;r3=R10;r4=R2;r5=R11;c1=int:256;r6=R13;c2=func@33856;r7=R8;r8=R12;c3=int:512","benchmark_base64_roundtrip_noopt",603
37,171000,1,1,8,candidate,"BGETU8_REG_REG_REG(r1,r2,r3) | BSETU8_REG_REG_REG(r4,r5,r1) | IADD_REG_REG_INT(r1,r5,c1) | BGETU8_REG_REG_REG(r6,r2,r7)","r1=R18;r2=R0;r3=R11;r4=R6;r5=R5;c1=int:1;r6=R17;r7=R12","benchmark_base64_roundtrip_noopt",468
38,171000,1,1,8,candidate,"BGETU8_REG_REG_REG(r1,r2,r3) | BSETU8_REG_REG_REG(r4,r5,r1) | IGT_REG_REG_INT(r5,r6,c1) | BRF_ID_REG(c2,r5)","r1=R17;r2=R0;r3=R12;r4=R6;r5=R18;r6=R15;c1=int:1;c2=label@509","benchmark_base64_roundtrip_noopt",480
39,171000,1,1,9,candidate,"BGETU8_REG_REG_REG(r1,r2,r3) | LOAD_REG_INT(r4,c1) | LOAD_REG_INT(r5,c1) | IGT_REG_REG_INT(r6,r7,c2)","r1=R9;r2=R23;r3=R4;r4=R8;c1=int:0;r5=R7;r6=R17;r7=R15;c2=int:1","benchmark_base64_roundtrip_noopt",388
40,171000,1,1,9,candidate,"BRF_ID_REG(c1,r1) | ISUB_REG_REG_REG(r2,r3,r4) | BGETU8_REG_REG_REG(r5,r6,r4) | LOAD_REG_INT(r7,c2)","c1=label@562;r1=R16;r2=R15;r3=R3;r4=R4;r5=R9;r6=R23;r7=R8;c2=int:0","benchmark_base64_roundtrip_noopt",381
41,171000,1,1,8,candidate,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | SETTP_REG_INT(r4,c4)","c1=label@1001;r1=R15;r2=R22;c2=int:1;r3=R19;c3=int:4;r4=R25;c4=int:256","benchmark_base64_roundtrip_noopt",714
42,171000,1,1,5,candidate,"BSETU8_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r2,r2,c1) | IADD_REG_REG_INT(r3,r4,c1) | ILT_REG_REG_REG(r3,r2,r3)","r1=R7;r2=R5;r3=R23;c1=int:1;r4=R4","benchmark_base64_roundtrip_noopt",907
43,171000,1,1,7,candidate,"BSETU8_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r3,r2,c1) | BGETU8_REG_REG_REG(r4,r5,r6) | BSETU8_REG_REG_REG(r1,r3,r4)","r1=R6;r2=R5;r3=R18;c1=int:1;r4=R17;r5=R0;r6=R12","benchmark_base64_roundtrip_noopt",472
44,171000,1,1,8,candidate,"IADD_REG_REG_INT(r1,r2,c1) | BGETU8_REG_REG_REG(r3,r4,r5) | BSETU8_REG_REG_REG(r6,r1,r3) | IGT_REG_REG_INT(r1,r7,c1)","r1=R18;r2=R5;c1=int:1;r3=R17;r4=R0;r5=R12;r6=R6;r7=R15","benchmark_base64_roundtrip_noopt",476
45,171000,1,1,8,candidate,"IADD_REG_REG_INT(r1,r2,c1) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c2) | SETTP_REG_INT(r5,c3)","r1=R18;r2=R3;c1=int:1;r3=R19;r4=R16;c2=int:4;r5=R25;c3=int:256","benchmark_base64_roundtrip_noopt",758
46,171000,1,1,6,candidate,"IADD_REG_REG_REG(r1,r1,r2) | BSETU8_REG_REG_REG(r3,r4,r1) | IADD_REG_REG_INT(r4,r4,c1) | IADD_REG_REG_INT(r1,r5,c1)","r1=R23;r2=R22;r3=R7;r4=R5;c1=int:1;r5=R4","benchmark_base64_roundtrip_noopt",903
47,171000,1,1,8,candidate,"IADD_REG_REG_REG(r1,r2,r3) | IMOD_REG_REG_INT(r2,r4,c1) | IMULT_REG_REG_INT(r2,r2,c2) | IDIV_REG_REG_INT(r3,r5,c3)","r1=R12;r2=R18;r3=R17;r4=R8;c1=int:16;c2=int:4;r5=R7;c3=int:64","benchmark_base64_roundtrip_noopt",444
48,171000,1,1,10,candidate,"IADD_REG_REG_REG(r1,r2,r3) | IMOD_REG_REG_INT(r4,r5,c1) | BGETU8_REG_REG_REG(r2,r6,r7) | BSETU8_REG_REG_REG(r8,r9,r2)","r1=R13;r2=R18;r3=R17;r4=R14;r5=R7;c1=int:64;r6=R0;r7=R11;r8=R6;r9=R5","benchmark_base64_roundtrip_noopt",460
49,171000,1,1,6,candidate,"IDIV_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_REG(r3,r4,r1) | IMOD_REG_REG_INT(r4,r2,c1) | IMULT_REG_REG_INT(r4,r4,c2)","r1=R17;r2=R8;c1=int:16;r3=R12;r4=R18;c2=int:4","benchmark_base64_roundtrip_noopt",440
50,171000,1,1,8,candidate,"IDIV_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_REG(r3,r4,r1) | IMOD_REG_REG_INT(r5,r2,c1) | BGETU8_REG_REG_REG(r4,r6,r7)","r1=R17;r2=R7;c1=int:64;r3=R13;r4=R18;r5=R14;r6=R0;r7=R11","benchmark_base64_roundtrip_noopt",456
51,171000,1,1,7,candidate,"IDIV_REG_REG_INT(r1,r2,c1) | IMOD_REG_REG_INT(r3,r2,c1) | IMULT_REG_REG_INT(r3,r3,c2) | IDIV_REG_REG_INT(r4,r5,c2)","r1=R11;r2=R9;c1=int:4;r3=R18;c2=int:16;r4=R17;r5=R8","benchmark_base64_roundtrip_noopt",428
52,171000,1,1,8,candidate,"ILTE_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | LOAD_REG_INT(r4,c2) | LOAD_REG_INT(r5,c3)","r1=R15;r2=R3;r3=R2;c1=label@1001;r4=R22;c2=int:1;r5=R19;c3=int:4","benchmark_base64_roundtrip_noopt",710
53,171000,1,1,7,candidate,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | ISUB_REG_REG_REG(r4,r3,r2) | BGETU8_REG_REG_REG(r5,r6,r2)","r1=R16;r2=R4;r3=R3;c1=label@562;r4=R15;r5=R9;r6=R23","benchmark_base64_roundtrip_noopt",377
54,171000,1,1,9,candidate,"IMOD_REG_REG_INT(r1,r2,c1) | BGETU8_REG_REG_REG(r3,r4,r5) | BSETU8_REG_REG_REG(r6,r7,r3) | IADD_REG_REG_INT(r3,r7,c2)","r1=R14;r2=R7;c1=int:64;r3=R18;r4=R0;r5=R11;r6=R6;r7=R5;c2=int:1","benchmark_base64_roundtrip_noopt",464
55,171000,1,1,7,candidate,"IMOD_REG_REG_INT(r1,r2,c1) | IMULT_REG_REG_INT(r1,r1,c2) | IDIV_REG_REG_INT(r3,r4,c2) | IADD_REG_REG_REG(r5,r1,r3)","r1=R18;r2=R9;c1=int:4;c2=int:16;r3=R17;r4=R8;r5=R12","benchmark_base64_roundtrip_noopt",432
56,171000,1,1,8,candidate,"IMOD_REG_REG_INT(r1,r2,c1) | IMULT_REG_REG_INT(r1,r1,c2) | IDIV_REG_REG_INT(r3,r4,c3) | IADD_REG_REG_REG(r5,r1,r3)","r1=R18;r2=R8;c1=int:16;c2=int:4;r3=R17;r4=R7;c3=int:64;r5=R13","benchmark_base64_roundtrip_noopt",448
57,171000,1,1,5,candidate,"IMULT_REG_REG_INT(r1,r1,c1) | IDIV_REG_REG_INT(r2,r3,c1) | IADD_REG_REG_REG(r4,r1,r2) | IMOD_REG_REG_INT(r1,r3,c1)","r1=R18;c1=int:16;r2=R17;r3=R8;r4=R12","benchmark_base64_roundtrip_noopt",436
58,171000,1,1,7,candidate,"IMULT_REG_REG_INT(r1,r1,c1) | IDIV_REG_REG_INT(r2,r3,c2) | IADD_REG_REG_REG(r4,r1,r2) | IMOD_REG_REG_INT(r5,r3,c2)","r1=R18;c1=int:4;r2=R17;r3=R7;c2=int:64;r4=R13;r5=R14","benchmark_base64_roundtrip_noopt",452
59,171000,1,1,8,candidate,"IMULT_REG_REG_INT(r1,r2,c1) | IDIV_REG_REG_INT(r3,r4,c2) | IADD_REG_REG_REG(r1,r1,r3) | BSETU8_REG_REG_REG(r5,r6,r1)","r1=R23;r2=R11;c1=int:4;r3=R22;r4=R9;c2=int:16;r5=R7;r6=R5","benchmark_base64_roundtrip_noopt",895
60,171000,1,1,8,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | BGETU8_REG_REG_REG(r4,r5,r3) | LOAD_REG_INT(r6,c1) | LOAD_REG_INT(r7,c1)","r1=R15;r2=R3;r3=R4;r4=R9;r5=R23;r6=R8;c1=int:0;r7=R7","benchmark_base64_roundtrip_noopt",384
61,171000,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | IGT_REG_REG_INT(r3,r4,c2) | BRF_ID_REG(c3,r3)","r1=R8;c1=int:0;r2=R7;r3=R17;r4=R15;c2=int:1;c3=label@413","benchmark_base64_roundtrip_noopt",392
62,171000,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | RNE_REG_REG_STRING(r3,r4,c2) | BRF_ID_REG(c3,r3)","r1=R8;c1=int:0;r2=R14;r3=R23;r4=R13;c2=string@34032;c3=label@877","benchmark_base64_roundtrip_noopt",853
63,171000,1,1,9,candidate,"SWAP_REG_REG(r1,r2) | IADD_REG_REG_INT(r3,r4,c1) | LOAD_REG_INT(r5,c2) | LOAD_REG_INT(r6,c3)","r1=R25;r2=R20;r3=R21;r4=R3;c1=int:3;r5=R22;c2=int:1;r6=R19;c3=int:4","benchmark_base64_roundtrip_noopt",822
64,171000,1,1,8,candidate,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c1) | RNE_REG_REG_STRING(r5,r6,c2)","r1=R25;r2=R20;r3=R8;c1=int:0;r4=R14;r5=R23;r6=R13;c2=string@34032","benchmark_base64_roundtrip_noopt",850
65,171000,1,1,7,candidate,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | SETTP_REG_INT(r5,c1) | SETTP_REG_INT(r6,c1)","r1=R25;r2=R20;r3=R3;r4=R21;r5=R17;c1=int:256;r6=R0","benchmark_base64_roundtrip_noopt",741
66,170500,1,1,8,candidate,"BGETU8_REG_REG_REG(r1,r2,r3) | IDIV_REG_REG_INT(r4,r5,c1) | IMOD_REG_REG_INT(r6,r5,c1) | IMULT_REG_REG_INT(r6,r6,c2)","r1=R7;r2=R23;r3=R17;r4=R11;r5=R9;c1=int:4;r6=R18;c2=int:16","benchmark_base64_roundtrip_noopt",424
67,170500,1,1,8,candidate,"BGETU8_REG_REG_REG(r1,r2,r3) | IGT_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3) | IADD_REG_REG_INT(r5,r6,c1)","r1=R8;r2=R23;r3=R18;r4=R15;c1=int:2;c2=label@428;r5=R17;r6=R4","benchmark_base64_roundtrip_noopt",409
68,170500,1,1,10,candidate,"BRF_ID_REG(c1,r1) | IADD_REG_REG_INT(r2,r3,c2) | BGETU8_REG_REG_REG(r4,r5,r2) | IDIV_REG_REG_INT(r6,r7,c3)","c1=label@428;r1=R18;r2=R17;r3=R4;c2=int:2;r4=R7;r5=R23;r6=R11;r7=R9;c3=int:4","benchmark_base64_roundtrip_noopt",417
69,170500,1,1,9,candidate,"BRF_ID_REG(c1,r1) | IADD_REG_REG_INT(r2,r3,c2) | BGETU8_REG_REG_REG(r4,r5,r2) | IGT_REG_REG_INT(r2,r6,c3)","c1=label@413;r1=R17;r2=R18;r3=R4;c2=int:1;r4=R8;r5=R23;r6=R15;c3=int:2","benchmark_base64_roundtrip_noopt",402
70,170500,1,1,8,candidate,"BRF_ID_REG(c1,r1) | IMOD_REG_REG_INT(r2,r3,c2) | IMULT_REG_REG_INT(r2,r2,c2) | IDIV_REG_REG_INT(r4,r5,c3)","c1=label@957;r1=R23;r2=R22;r3=R9;c2=int:16;r4=R21;r5=R8;c3=int:4","benchmark_base64_roundtrip_noopt",930
71,170500,1,1,7,candidate,"BRF_ID_REG(c1,r1) | IMOD_REG_REG_INT(r2,r3,c2) | IMULT_REG_REG_INT(r2,r2,c3) | IADD_REG_REG_REG(r2,r2,r4)","c1=label@995;r1=R23;r2=R22;r3=R8;c2=int:4;c3=int:64;r4=R14","benchmark_base64_roundtrip_noopt",972
72,170500,1,1,7,candidate,"BSETU8_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r2,r2,c1) | IADD_REG_REG_INT(r4,r4,c2) | BR_ID(c3)","r1=R7;r2=R5;r3=R22;c1=int:1;r4=R3;c2=int:4;c3=label@710","benchmark_base64_roundtrip_noopt",987
73,170500,1,1,6,candidate,"BSETU8_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r2,r2,c1) | IADD_REG_REG_INT(r4,r5,c1) | ILT_REG_REG_REG(r4,r2,r4)","r1=R7;r2=R5;r3=R22;c1=int:1;r4=R23;r5=R4","benchmark_base64_roundtrip_noopt",949
74,170500,1,1,8,candidate,"BSETU8_REG_REG_REG(r1,r2,r3) | IGT_REG_REG_INT(r2,r4,c1) | BRF_ID_REG(c2,r2) | IADD_REG_REG_INT(r3,r5,c3)","r1=R6;r2=R18;r3=R17;r4=R15;c1=int:1;c2=label@509;r5=R5;c3=int:2","benchmark_base64_roundtrip_noopt",484
75,170500,1,1,9,candidate,"IADD_REG_REG_INT(r1,r2,c1) | BGETU8_REG_REG_REG(r3,r4,r1) | IDIV_REG_REG_INT(r5,r6,c2) | IMOD_REG_REG_INT(r7,r6,c2)","r1=R17;r2=R4;c1=int:2;r3=R7;r4=R23;r5=R11;r6=R9;c2=int:4;r7=R18","benchmark_base64_roundtrip_noopt",420
76,170500,1,1,8,candidate,"IADD_REG_REG_INT(r1,r2,c1) | BGETU8_REG_REG_REG(r3,r4,r1) | IGT_REG_REG_INT(r1,r5,c2) | BRF_ID_REG(c3,r1)","r1=R18;r2=R4;c1=int:1;r3=R8;r4=R23;r5=R15;c2=int:2;c3=label@428","benchmark_base64_roundtrip_noopt",405
77,170500,1,1,7,candidate,"IADD_REG_REG_REG(r1,r1,r2) | BSETU8_REG_REG_REG(r3,r4,r1) | IADD_REG_REG_INT(r4,r4,c1) | IADD_REG_REG_INT(r5,r5,c2)","r1=R22;r2=R14;r3=R7;r4=R5;c1=int:1;r5=R3;c2=int:4","benchmark_base64_roundtrip_noopt",983
78,170500,1,1,7,candidate,"IADD_REG_REG_REG(r1,r1,r2) | BSETU8_REG_REG_REG(r3,r4,r1) | IADD_REG_REG_INT(r4,r4,c1) | IADD_REG_REG_INT(r5,r6,c1)","r1=R22;r2=R21;r3=R7;r4=R5;c1=int:1;r5=R23;r6=R4","benchmark_base64_roundtrip_noopt",945
79,170500,1,1,6,candidate,"IMOD_REG_REG_INT(r1,r2,c1) | IMULT_REG_REG_INT(r1,r1,c1) | IDIV_REG_REG_INT(r3,r4,c2) | IADD_REG_REG_REG(r1,r1,r3)","r1=R22;r2=R9;c1=int:16;r3=R21;r4=R8;c2=int:4","benchmark_base64_roundtrip_noopt",933
80,170500,1,1,7,candidate,"IMOD_REG_REG_INT(r1,r2,c1) | IMULT_REG_REG_INT(r1,r1,c2) | IADD_REG_REG_REG(r1,r1,r3) | BSETU8_REG_REG_REG(r4,r5,r1)","r1=R22;r2=R8;c1=int:4;c2=int:64;r3=R14;r4=R7;r5=R5","benchmark_base64_roundtrip_noopt",975
81,170500,1,1,6,candidate,"IMULT_REG_REG_INT(r1,r1,c1) | IADD_REG_REG_REG(r1,r1,r2) | BSETU8_REG_REG_REG(r3,r4,r1) | IADD_REG_REG_INT(r4,r4,c2)","r1=R22;c1=int:64;r2=R14;r3=R7;r4=R5;c2=int:1","benchmark_base64_roundtrip_noopt",979
82,170500,1,1,7,candidate,"IMULT_REG_REG_INT(r1,r1,c1) | IDIV_REG_REG_INT(r2,r3,c2) | IADD_REG_REG_REG(r1,r1,r2) | BSETU8_REG_REG_REG(r4,r5,r1)","r1=R22;c1=int:16;r2=R21;r3=R8;c2=int:4;r4=R7;r5=R5","benchmark_base64_roundtrip_noopt",937
