sample_id,stream,line_number,text
timing-RexxCPS-NR26-closeout-nr26-closeout-preqa-rexxcps-rxvm-warmup-1,stdout,1,----- REXXCPS 2.2d -- Measuring cREXX clauses/second -----
timing-RexxCPS-NR26-closeout-nr26-closeout-preqa-rexxcps-rxvm-warmup-1,stdout,2, cREXX version is: macOS 64 crexx-1.0.0-beta.3+local.g4ab5f3d8da67.dirty 20260721
timing-RexxCPS-NR26-closeout-nr26-closeout-preqa-rexxcps-rxvm-warmup-1,stdout,3,       System is: macOS
timing-RexxCPS-NR26-closeout-nr26-closeout-preqa-rexxcps-rxvm-warmup-1,stdout,4,REXXCPS-PROVENANCE contract=canonical-default argv_count=0 initial_count=100 averaging=100
timing-RexxCPS-NR26-closeout-nr26-closeout-preqa-rexxcps-rxvm-warmup-1,stdout,5,        Averaged: 100 x 100 iterations of 1000 clauses (over 5.8 s)
timing-RexxCPS-NR26-closeout-nr26-closeout-preqa-rexxcps-rxvm-warmup-1,stdout,6,REXXCPS-EFFECTIVE contract=canonical-default initial_count=100 effective_count=100 averaging=100 calibrated=0
timing-RexxCPS-NR26-closeout-nr26-closeout-preqa-rexxcps-rxvm-warmup-1,stdout,7,
timing-RexxCPS-NR26-closeout-nr26-closeout-preqa-rexxcps-rxvm-warmup-1,stdout,8,     Performance: 1731185 cREXX clauses per second
timing-RexxCPS-NR26-closeout-nr26-closeout-preqa-rexxcps-rxvm-warmup-1,stdout,9,
timing-RexxCPS-NR26-closeout-nr26-closeout-preqa-rexxcps-rxvm-warmup-1,stdout,10,PASS: RexxCPS 2.2d cREXX port
timing-RexxCPS-NR26-closeout-nr26-closeout-corrected-rexxcps-rxvm-warmup-1,stdout,1,----- REXXCPS 2.2d -- Measuring cREXX clauses/second -----
timing-RexxCPS-NR26-closeout-nr26-closeout-corrected-rexxcps-rxvm-warmup-1,stdout,2, cREXX version is: macOS 64 crexx-1.0.0-beta.3+local.g4ab5f3d8da67.dirty 20260721
timing-RexxCPS-NR26-closeout-nr26-closeout-corrected-rexxcps-rxvm-warmup-1,stdout,3,       System is: macOS
timing-RexxCPS-NR26-closeout-nr26-closeout-corrected-rexxcps-rxvm-warmup-1,stdout,4,REXXCPS-PROVENANCE contract=canonical-default argv_count=0 initial_count=100 averaging=100
