sample_id,stream,line_number,text
timing-List-baseline-list-rxvm-warmup-1,stdout,1,benchmark=awfy_list repetitions=100 result=10
timing-List-baseline-list-rxvm-warmup-1,stdout,2,PASS: AWFY List
timing-List-candidate-list-rxvm-warmup-1,stdout,1,benchmark=awfy_list repetitions=100 result=10
timing-List-candidate-list-rxvm-warmup-1,stdout,2,PASS: AWFY List
timing-List-baseline-list-rxbvm-warmup-1,stdout,1,benchmark=awfy_list repetitions=100 result=10
timing-List-baseline-list-rxbvm-warmup-1,stdout,2,PASS: AWFY List
timing-List-candidate-list-rxbvm-warmup-1,stdout,1,benchmark=awfy_list repetitions=100 result=10
timing-List-candidate-list-rxbvm-warmup-1,stdout,2,PASS: AWFY List
timing-List-baseline-list-rxvm-recorded-1,stdout,1,benchmark=awfy_list repetitions=100 result=10
timing-List-baseline-list-rxvm-recorded-1,stdout,2,PASS: AWFY List
timing-List-candidate-list-rxvm-recorded-1,stdout,1,benchmark=awfy_list repetitions=100 result=10
timing-List-candidate-list-rxvm-recorded-1,stdout,2,PASS: AWFY List
timing-List-baseline-list-rxbvm-recorded-1,stdout,1,benchmark=awfy_list repetitions=100 result=10
timing-List-baseline-list-rxbvm-recorded-1,stdout,2,PASS: AWFY List
timing-List-candidate-list-rxbvm-recorded-1,stdout,1,benchmark=awfy_list repetitions=100 result=10
timing-List-candidate-list-rxbvm-recorded-1,stdout,2,PASS: AWFY List
timing-List-candidate-list-rxvm-recorded-2,stdout,1,benchmark=awfy_list repetitions=100 result=10
timing-List-candidate-list-rxvm-recorded-2,stdout,2,PASS: AWFY List
timing-List-baseline-list-rxbvm-recorded-2,stdout,1,benchmark=awfy_list repetitions=100 result=10
timing-List-baseline-list-rxbvm-recorded-2,stdout,2,PASS: AWFY List
timing-List-candidate-list-rxbvm-recorded-2,stdout,1,benchmark=awfy_list repetitions=100 result=10
timing-List-candidate-list-rxbvm-recorded-2,stdout,2,PASS: AWFY List
timing-List-baseline-list-rxvm-recorded-2,stdout,1,benchmark=awfy_list repetitions=100 result=10
timing-List-baseline-list-rxvm-recorded-2,stdout,2,PASS: AWFY List
timing-List-baseline-list-rxbvm-recorded-3,stdout,1,benchmark=awfy_list repetitions=100 result=10
timing-List-baseline-list-rxbvm-recorded-3,stdout,2,PASS: AWFY List
timing-List-candidate-list-rxbvm-recorded-3,stdout,1,benchmark=awfy_list repetitions=100 result=10
timing-List-candidate-list-rxbvm-recorded-3,stdout,2,PASS: AWFY List
timing-List-baseline-list-rxvm-recorded-3,stdout,1,benchmark=awfy_list repetitions=100 result=10
timing-List-baseline-list-rxvm-recorded-3,stdout,2,PASS: AWFY List
timing-List-candidate-list-rxvm-recorded-3,stdout,1,benchmark=awfy_list repetitions=100 result=10
timing-List-candidate-list-rxvm-recorded-3,stdout,2,PASS: AWFY List
