cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
richards-c0-rxvm,Richards,c0,rxvm,accepted-product,A,no,no,20,elapsed_ns,22,6784608000.000000,7040533000.000000,7132359500.000000,7286932250.000000,7644291000.000000,123741500.000000,1.734931,12.053276,yes
richards-c1a-r2-rxvm,Richards,c1a-r2,rxvm,unused-multireturn-receiver,A,no,no,20,elapsed_ns,22,6157174000.000000,6398454250.000000,6480534000.000000,6628108500.000000,6891292000.000000,134365000.000000,2.073363,11.328048,yes
richards-c1c-r1-rxvm,Richards,c1c-r1,rxvm,unchanged-main-image-library-guard,A,no,no,20,elapsed_ns,22,6795621000.000000,7003351250.000000,7158289000.000000,7287170500.000000,7567719000.000000,151459500.000000,2.115862,10.786069,yes
richards-c0-rxbvm,Richards,c0,rxbvm,accepted-product,A,no,no,20,elapsed_ns,22,6939407000.000000,7154214000.000000,7294607500.000000,7438587500.000000,7667086000.000000,145449500.000000,1.993932,9.975574,no
richards-c1a-r2-rxbvm,Richards,c1a-r2,rxbvm,unused-multireturn-receiver,A,no,no,20,elapsed_ns,22,6331129000.000000,6487963250.000000,6631924500.000000,6721064000.000000,7243812000.000000,143004000.000000,2.156297,13.761963,yes
richards-c1c-r1-rxbvm,Richards,c1c-r1,rxbvm,unchanged-main-image-library-guard,A,no,no,20,elapsed_ns,22,6925996000.000000,7101924500.000000,7258341000.000000,7482947750.000000,7777361000.000000,174939500.000000,2.410186,11.729471,yes
towers-c0-rxvm,Towers,c0,rxvm,accepted-product,A,no,no,100,elapsed_ns,22,3770529000.000000,3783957500.000000,3843999500.000000,3955161250.000000,4012245000.000000,72993000.000000,1.898882,6.288138,no
towers-c1a-r2-rxvm,Towers,c1a-r2,rxvm,unchanged-main-image-library-guard,A,no,no,100,elapsed_ns,12,3793604000.000000,3933046250.000000,3954681000.000000,3999299000.000000,4173944000.000000,42833000.000000,1.083096,9.617463,no
towers-c1c-r1-rxvm,Towers,c1c-r1,rxvm,isolated-object-formal-receiver,A,no,no,100,elapsed_ns,22,3007308000.000000,3049901750.000000,3136576500.000000,3189861000.000000,3416515000.000000,79293000.000000,2.528011,13.046294,yes
towers-c0-rxbvm,Towers,c0,rxbvm,accepted-product,A,no,no,100,elapsed_ns,12,3846747000.000000,4007816250.000000,4019543000.000000,4045672750.000000,4188092000.000000,18361500.000000,0.456806,8.492135,no
towers-c1a-r2-rxbvm,Towers,c1a-r2,rxbvm,unchanged-main-image-library-guard,A,no,no,100,elapsed_ns,12,3843414000.000000,3991820250.000000,4012793500.000000,4040845750.000000,4065839000.000000,24939000.000000,0.621487,5.542897,no
towers-c1c-r1-rxbvm,Towers,c1c-r1,rxbvm,isolated-object-formal-receiver,A,no,no,100,elapsed_ns,12,3124973000.000000,3215415500.000000,3237782500.000000,3243662250.000000,3380933000.000000,14509500.000000,0.448131,7.905411,no
