rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
13,250500,2,1,7,candidate,"ITOF_REG_REG(r1,r2) | FMULT_REG_REG_FLOAT(r1,r1,c1) | ITOF_REG_REG(r3,r4) | FDIVSUB_REG_REG_REG_FLOAT(r5,r1,r3,c2)","r1=R12;r2=R5;c1=float@5104;r3=R13;r4=R3;r5=R6;c2=float@5288","benchmark_awfy_mandelbrot_opt",69
14,250000,1,1,6,candidate,"BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r2,c2) | LOAD_REG_FLOAT(r3,c2) | LOAD_REG_FLOAT(r4,c2)","c1=label@253;r1=R19;r2=R17;c2=float@6440;r3=R15;r4=R16","benchmark_awfy_mandelbrot_opt",95
15,250000,1,1,8,candidate,"FDIVSUB_REG_REG_REG_FLOAT(r1,r2,r3,c1) | LOAD_REG_INT(r4,c2) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r5,c3)","r1=R13;r2=R20;r3=R21;c1=float@7744;r4=R12;c2=int:0;r5=R22;c3=int:49","benchmark_awfy_mandelbrot_opt",117
16,250000,1,1,7,candidate,"IADD_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r4,r4,c1) | IEQ_REG_REG_INT(r2,r4,c2) | BRF_ID_REG(c3,r2)","r1=R8;r2=R25;r3=R12;r4=R7;c1=int:1;c2=int:8;c3=label@221","benchmark_awfy_mandelbrot_opt",194
17,250000,1,1,7,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r4,c2) | LOAD_REG_FLOAT(r5,c2)","r1=R19;r2=R14;r3=R18;c1=label@253;r4=R17;c2=float@6440;r5=R15","benchmark_awfy_mandelbrot_opt",91
18,250000,1,1,6,candidate,"ISHL_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_REG(r2,r1,r3) | IADD_REG_REG_INT(r4,r4,c1) | IEQ_REG_REG_INT(r1,r4,c2)","r1=R25;r2=R8;c1=int:1;r3=R12;r4=R7;c2=int:8","benchmark_awfy_mandelbrot_opt",190
19,250000,1,1,7,candidate,"ITOF_REG_REG(r1,r2) | FDIVSUB_REG_REG_REG_FLOAT(r3,r4,r1,c1) | LOAD_REG_INT(r5,c2) | LOAD_REG_INT(r1,c2)","r1=R21;r2=R3;r3=R13;r4=R20;c1=float@7744;r5=R12;c2=int:0","benchmark_awfy_mandelbrot_opt",114
20,250000,1,1,7,candidate,"LOAD_REG_FLOAT(r1,c1) | ITOF_REG_REG(r2,r3) | FMULT_REG_REG_FLOAT(r2,r2,c2) | ITOF_REG_REG(r4,r5)","r1=R16;c1=float@6440;r2=R20;r3=R14;c2=float@5104;r4=R21;r5=R3","benchmark_awfy_mandelbrot_opt",104
21,250000,1,1,6,candidate,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | ITOF_REG_REG(r3,r4) | FMULT_REG_REG_FLOAT(r3,r3,c2)","r1=R15;c1=float@6440;r2=R16;r3=R20;r4=R14;c2=float@5104","benchmark_awfy_mandelbrot_opt",101
22,250000,1,1,6,candidate,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_FLOAT(r3,c1) | ITOF_REG_REG(r4,r5)","r1=R17;c1=float@6440;r2=R15;r3=R16;r4=R20;r5=R14","benchmark_awfy_mandelbrot_opt",98
23,250000,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2) | IEQ_REG_REG_INT(r4,r5,c3)","r1=R22;c1=int:49;r2=R23;r3=R21;c2=label@190;r4=R24;r5=R12;c3=int:0","benchmark_awfy_mandelbrot_opt",128
24,250000,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2) | IGT_REG_REG_REG(r4,r2,r3)","r1=R12;c1=int:0;r2=R21;r3=R22;c2=int:49;r4=R23","benchmark_awfy_mandelbrot_opt",122
25,250000,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r1,r2) | BRT_ID_REG(c3,r3)","r1=R21;c1=int:0;r2=R22;c2=int:49;r3=R23;c3=label@190","benchmark_awfy_mandelbrot_opt",125
26,99855,1,1,7,candidate,"FADD_REG_REG_REG(r1,r2,r3) | FGT_REG_REG_FLOAT(r1,r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r4,c3)","r1=R25;r2=R17;r3=R16;c1=float@11888;c2=label@187;r4=R12;c3=int:1","benchmark_awfy_mandelbrot_opt",173
27,99855,1,1,7,candidate,"FGT_REG_REG_FLOAT(r1,r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r2,c3) | BCTP_ID_REG(c4,r3)","r1=R25;c1=float@11888;c2=label@187;r2=R12;c3=int:1;c4=label@131;r3=R21","benchmark_awfy_mandelbrot_opt",177
28,31000,1,1,6,candidate,"BRF_ID_REG(c1,r1) | IXOR_REG_REG_REG(r2,r2,r3) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c2)","c1=label@221;r1=R25;r2=R9;r3=R8;c2=int:0;r4=R7","benchmark_awfy_mandelbrot_opt",206
29,31000,1,1,7,candidate,"IADD_REG_REG_INT(r1,r1,c1) | IEQ_REG_REG_INT(r2,r1,c2) | BRF_ID_REG(c3,r2) | IXOR_REG_REG_REG(r3,r3,r4)","r1=R7;c1=int:1;r2=R25;c2=int:8;c3=label@221;r3=R9;r4=R8","benchmark_awfy_mandelbrot_opt",198
30,31000,1,1,7,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | IXOR_REG_REG_REG(r3,r3,r4) | LOAD_REG_INT(r4,c3)","r1=R25;r2=R7;c1=int:8;c2=label@221;r3=R9;r4=R8;c3=int:0","benchmark_awfy_mandelbrot_opt",202
31,31000,1,1,5,candidate,"IXOR_REG_REG_REG(r1,r1,r2) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | BR_ID(c2)","r1=R9;r2=R8;c1=int:0;r3=R7;c2=label@250","benchmark_awfy_mandelbrot_opt",209
32,501,2,1,7,candidate,"LOAD_REG_INT(r1,c1) | ISUB_REG_REG_INT(r2,r3,c2) | IGT_REG_REG_REG(r4,r1,r2) | BRT_ID_REG(c3,r4)","r1=R5;c1=int:0;r2=R4;r3=R3;c2=int:1;r4=R11;c3=label@256","benchmark_awfy_mandelbrot_opt",55
33,500,1,1,7,candidate,"BRF_ID_REG(c1,r1) | ISUB_REG_INT_REG(r2,c2,r3) | ISHL_REG_REG_REG(r4,r4,r2) | IXOR_REG_REG_REG(r5,r5,r4)","c1=label@250;r1=R24;r2=R23;c2=int:8;r3=R7;r4=R8;r5=R9","benchmark_awfy_mandelbrot_opt",229
34,500,1,1,7,candidate,"BRT_ID_REG(c1,r1) | ITOF_REG_REG(r2,r3) | FMULT_REG_REG_FLOAT(r2,r2,c2) | ITOF_REG_REG(r4,r5)","c1=label@256;r1=R11;r2=R12;r3=R5;c2=float@5104;r4=R13;r5=R3","benchmark_awfy_mandelbrot_opt",66
35,500,1,1,10,candidate,"FDIVSUB_REG_REG_REG_FLOAT(r1,r2,r3,c1) | LOAD_REG_INT(r4,c2) | ISUB_REG_REG_INT(r5,r6,c3) | IGT_REG_REG_REG(r7,r4,r5)","r1=R6;r2=R12;r3=R13;c1=float@5288;r4=R14;c2=int:0;r5=R18;r6=R3;c3=int:1;r7=R19","benchmark_awfy_mandelbrot_opt",79
36,500,1,1,7,candidate,"IEQ_REG_REG_REG(r1,r2,r1) | BRF_ID_REG(c1,r1) | ISUB_REG_INT_REG(r3,c2,r4) | ISHL_REG_REG_REG(r5,r5,r3)","r1=R24;r2=R14;c1=label@250;r3=R23;c2=int:8;r4=R7;r5=R8","benchmark_awfy_mandelbrot_opt",225
37,500,1,1,6,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | ITOF_REG_REG(r4,r2) | FMULT_REG_REG_FLOAT(r4,r4,c2)","r1=R11;r2=R5;r3=R4;c1=label@256;r4=R12;c2=float@5104","benchmark_awfy_mandelbrot_opt",62
38,500,1,1,5,candidate,"ISHL_REG_REG_REG(r1,r1,r2) | IXOR_REG_REG_REG(r3,r3,r1) | LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r4,c1)","r1=R8;r2=R23;r3=R9;c1=int:0;r4=R7","benchmark_awfy_mandelbrot_opt",236
39,500,1,1,6,candidate,"ISUB_REG_INT_REG(r1,c1,r2) | ISHL_REG_REG_REG(r3,r3,r1) | IXOR_REG_REG_REG(r4,r4,r3) | LOAD_REG_INT(r3,c2)","r1=R23;c1=int:8;r2=R7;r3=R8;r4=R9;c2=int:0","benchmark_awfy_mandelbrot_opt",232
40,500,1,1,8,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | IEQ_REG_REG_REG(r1,r3,r1) | BRF_ID_REG(c2,r1) | ISUB_REG_INT_REG(r4,c3,r5)","r1=R24;r2=R3;c1=int:1;r3=R14;c2=label@250;r4=R23;c3=int:8;r5=R7","benchmark_awfy_mandelbrot_opt",221
41,500,1,1,8,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | IGT_REG_REG_REG(r3,r4,r1) | BRT_ID_REG(c2,r3) | LOAD_REG_FLOAT(r5,c3)","r1=R18;r2=R3;c1=int:1;r3=R19;r4=R14;c2=label@253;r5=R17;c3=float@6440","benchmark_awfy_mandelbrot_opt",87
42,500,1,1,9,candidate,"ITOF_REG_REG(r1,r2) | FDIVSUB_REG_REG_REG_FLOAT(r3,r4,r1,c1) | LOAD_REG_INT(r5,c2) | ISUB_REG_REG_INT(r6,r2,c3)","r1=R13;r2=R3;r3=R6;r4=R12;c1=float@5288;r5=R14;c2=int:0;r6=R18;c3=int:1","benchmark_awfy_mandelbrot_opt",76
43,500,1,1,6,candidate,"IXOR_REG_REG_REG(r1,r1,r2) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | BCTP_ID_REG(c2,r4)","r1=R9;r2=R8;c1=int:0;r3=R7;c2=label@91;r4=R14","benchmark_awfy_mandelbrot_opt",240
44,1,1,1,4,candidate,"APPEND_REG_REG(r1,r2) | SAY_REG(r1) | SAY_STRING(c1) | RET_INT(c2)","r1=R25;r2=R9;c1=string@23488;c2=int:0","benchmark_awfy_mandelbrot_opt",363
45,1,1,1,6,candidate,"BRF_ID_REG(c1,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c2) | STOI_REG(r2) | IGETUNLINK_REG_REG(r4,r2)","c1=label@27;r1=R5;r2=R6;r3=R27;c2=int:1;r4=R3","benchmark_awfy_mandelbrot_opt",15
46,1,1,1,5,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3) | APPEND_REG_REG(r1,r3)","r1=R25;c1=string@22928;r2=R3;c2=string@23072;r3=R9","benchmark_awfy_mandelbrot_opt",353
47,1,1,1,6,candidate,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2) | BRF_ID_REG(c3,r1) | MINLINKATTR1_REG_REG_INT(r3,r2,c2)","r1=R5;r2=R27;c1=int:0;c2=int:1;c3=label@27;r3=R6","benchmark_awfy_mandelbrot_opt",7
48,1,1,1,5,candidate,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c1) | STOI_REG(r2)","r1=R5;c1=int:1;c2=label@27;r2=R6;r3=R27","benchmark_awfy_mandelbrot_opt",11
49,1,1,1,7,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | IGT_REG_REG_REG(r3,r4,r1) | BRT_ID_REG(c2,r3) | ITOF_REG_REG(r5,r4)","r1=R4;r2=R3;c1=int:1;r3=R11;r4=R5;c2=label@256;r5=R12","benchmark_awfy_mandelbrot_opt",58
50,1,1,1,3,candidate,"ITOS_REG(r1) | APPEND_REG_REG(r2,r1) | SAY_REG(r2) | SAY_STRING(c1)","r1=R9;r2=R25;c1=string@23488","benchmark_awfy_mandelbrot_opt",361
51,1,1,1,5,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2) | ITOS_REG(r3)","r1=R3;r2=R25;c1=string@22928;c2=string@23072;r3=R9","benchmark_awfy_mandelbrot_opt",351
52,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IGTE_REG_REG_INT(r2,r2,c3) | BRF_ID_REG(c4,r2)","r1=R3;c1=int:500;r2=R5;r3=R27;c2=int:0;c3=int:1;c4=label@27","benchmark_awfy_mandelbrot_opt",4
53,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | ISUB_REG_REG_INT(r3,r4,c2) | IGT_REG_REG_REG(r5,r2,r3)","r1=R7;c1=int:0;r2=R5;r3=R4;r4=R3;c2=int:1;r5=R11","benchmark_awfy_mandelbrot_opt",52
54,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | ISUB_REG_REG_INT(r4,r5,c2)","r1=R8;c1=int:0;r2=R7;r3=R5;r4=R4;r5=R3;c2=int:1","benchmark_awfy_mandelbrot_opt",49
55,1,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c1)","r1=R9;c1=int:0;r2=R8;r3=R7;r4=R5","benchmark_awfy_mandelbrot_opt",46
56,1,1,1,4,candidate,"MINLINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | IGETUNLINK_REG_REG(r3,r1) | ILT_REG_REG_INT(r1,r3,c1)","r1=R6;r2=R27;c1=int:1;r3=R3","benchmark_awfy_mandelbrot_opt",18
57,1,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LOAD_REG_INT(r1,c3) | GETATTRS_REG_REG_INT(r2,r3,c4) | IGTE_REG_REG_INT(r2,r2,c2)","c1=int:18;c2=int:1;r1=R3;c3=int:500;r2=R5;r3=R27;c4=int:0","benchmark_awfy_mandelbrot_opt",0
58,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | APPEND_REG_REG(r1,r2) | SAY_REG(r1)","r1=R25;c1=string@23072;r2=R9","benchmark_awfy_mandelbrot_opt",357
59,1,1,1,4,candidate,"STOI_REG(r1) | IGETUNLINK_REG_REG(r2,r1) | ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R6;r2=R3;c1=int:1;c2=label@46","benchmark_awfy_mandelbrot_opt",22
