entry,rank,name,metric,module,kind,count,total_ns,average_ns,completed,unwound,return_type,args,status
json-stripped-aprime,1,rxjson._json_parse_value,elapsed,rxjson,procedure,655000,12163814723,18570,655000,0,.int,"data=.binary,len=.int,expose p=.int,active=.int,segment_count=.int,segment_kind=.int[*],segment_text=.string[*],segment_index=.int[*],segment_bin=.binary[*],expose found=.int,expose found_kind=.int,expose found_start=.int,expose found_after=.int",complete
json-stripped-aprime,1,rxjson._json_parse_value,inclusive_body,rxjson,procedure,655000,11988597167,18303,655000,0,.int,"data=.binary,len=.int,expose p=.int,active=.int,segment_count=.int,segment_kind=.int[*],segment_text=.string[*],segment_index=.int[*],segment_bin=.binary[*],expose found=.int,expose found_kind=.int,expose found_start=.int,expose found_after=.int",complete
json-stripped-aprime,1,rxjson._json_parse_value,self,rxjson,procedure,655000,2660783936,4062,655000,0,.int,"data=.binary,len=.int,expose p=.int,active=.int,segment_count=.int,segment_kind=.int[*],segment_text=.string[*],segment_index=.int[*],segment_bin=.binary[*],expose found=.int,expose found_kind=.int,expose found_start=.int,expose found_after=.int",complete
json-stripped-aprime,1,rxjson._json_parse_value,native_child,rxjson,procedure,655000,0,0,655000,0,.int,"data=.binary,len=.int,expose p=.int,active=.int,segment_count=.int,segment_kind=.int[*],segment_text=.string[*],segment_index=.int[*],segment_bin=.binary[*],expose found=.int,expose found_kind=.int,expose found_start=.int,expose found_after=.int",complete
json-stripped-aprime,1,rxjson._json_parse_value,entry_overhead,rxjson,procedure,655000,143224475,218,655000,0,.int,"data=.binary,len=.int,expose p=.int,active=.int,segment_count=.int,segment_kind=.int[*],segment_text=.string[*],segment_index=.int[*],segment_bin=.binary[*],expose found=.int,expose found_kind=.int,expose found_start=.int,expose found_after=.int",complete
json-stripped-aprime,1,rxjson._json_parse_value,exit_overhead,rxjson,procedure,655000,31993081,48,655000,0,.int,"data=.binary,len=.int,expose p=.int,active=.int,segment_count=.int,segment_kind=.int[*],segment_text=.string[*],segment_index=.int[*],segment_bin=.binary[*],expose found=.int,expose found_kind=.int,expose found_start=.int,expose found_after=.int",complete
json-stripped-aprime,2,rxjson._json_parse_object,elapsed,rxjson,procedure,80000,4166397995,52079,80000,0,.int,"data=.binary,len=.int,expose p=.int,start=.int,active=.int,segment_count=.int,segment_kind=.int[*],segment_text=.string[*],segment_index=.int[*],segment_bin=.binary[*],expose found=.int,expose found_kind=.int,expose found_start=.int,expose found_after=.int",complete
json-stripped-aprime,2,rxjson._json_parse_object,inclusive_body,rxjson,procedure,80000,4144482340,51806,80000,0,.int,"data=.binary,len=.int,expose p=.int,start=.int,active=.int,segment_count=.int,segment_kind=.int[*],segment_text=.string[*],segment_index=.int[*],segment_bin=.binary[*],expose found=.int,expose found_kind=.int,expose found_start=.int,expose found_after=.int",complete
json-stripped-aprime,2,rxjson._json_parse_object,self,rxjson,procedure,80000,993638902,12420,80000,0,.int,"data=.binary,len=.int,expose p=.int,start=.int,active=.int,segment_count=.int,segment_kind=.int[*],segment_text=.string[*],segment_index=.int[*],segment_bin=.binary[*],expose found=.int,expose found_kind=.int,expose found_start=.int,expose found_after=.int",complete
json-stripped-aprime,2,rxjson._json_parse_object,native_child,rxjson,procedure,80000,0,0,80000,0,.int,"data=.binary,len=.int,expose p=.int,start=.int,active=.int,segment_count=.int,segment_kind=.int[*],segment_text=.string[*],segment_index=.int[*],segment_bin=.binary[*],expose found=.int,expose found_kind=.int,expose found_start=.int,expose found_after=.int",complete
json-stripped-aprime,2,rxjson._json_parse_object,entry_overhead,rxjson,procedure,80000,17655394,220,80000,0,.int,"data=.binary,len=.int,expose p=.int,start=.int,active=.int,segment_count=.int,segment_kind=.int[*],segment_text=.string[*],segment_index=.int[*],segment_bin=.binary[*],expose found=.int,expose found_kind=.int,expose found_start=.int,expose found_after=.int",complete
json-stripped-aprime,2,rxjson._json_parse_object,exit_overhead,rxjson,procedure,80000,4260261,53,80000,0,.int,"data=.binary,len=.int,expose p=.int,start=.int,active=.int,segment_count=.int,segment_kind=.int[*],segment_text=.string[*],segment_index=.int[*],segment_bin=.binary[*],expose found=.int,expose found_kind=.int,expose found_start=.int,expose found_after=.int",complete
json-stripped-aprime,3,json_parser.main,elapsed,benchmark_json_parser_opt,procedure,1,4064299166,4064299166,1,0,.int,,complete
json-stripped-aprime,3,json_parser.main,inclusive_body,benchmark_json_parser_opt,procedure,1,4064262583,4064262583,1,0,.int,,complete
json-stripped-aprime,3,json_parser.main,self,benchmark_json_parser_opt,procedure,1,2056933,2056933,1,0,.int,,complete
json-stripped-aprime,3,json_parser.main,native_child,benchmark_json_parser_opt,procedure,1,0,0,1,0,.int,,complete
json-stripped-aprime,3,json_parser.main,entry_overhead,benchmark_json_parser_opt,procedure,1,19000,19000,1,0,.int,,complete
json-stripped-aprime,3,json_parser.main,exit_overhead,benchmark_json_parser_opt,procedure,1,17583,17583,1,0,.int,,complete
json-stripped-aprime,4,rxjson.jsoncount,elapsed,rxjson,procedure,5000,4062205650,812441,5000,0,.int,"json=.string,path=.string",complete
