entry,name,count,bytes,max_bytes,high_water,status
json-stripped-aprime,frame_blocks,12,296832,29224,0,complete
json-stripped-aprime,standalone_values,39,9984,256,0,complete
json-stripped-aprime,attribute_value_blocks,22,45056,2048,0,complete
json-stripped-aprime,attribute_pointer_storage,66,4224,64,0,complete
json-stripped-aprime,string_buffers,15063,15422592,1024,0,complete
json-stripped-aprime,binary_buffers,25070,15740768,1024,0,complete
json-stripped-aprime,value_slots,1229,314624,25856,0,complete
json-stripped-aprime,frame_activations,745001,0,0,11,complete
json-stripped-aprime,frame_reuses,744989,0,0,0,complete
json-stripped-baseline,frame_blocks,12,296832,29224,0,complete
json-stripped-baseline,standalone_values,39,9984,256,0,complete
json-stripped-baseline,attribute_value_blocks,22,45056,2048,0,complete
json-stripped-baseline,attribute_pointer_storage,66,4224,64,0,complete
json-stripped-baseline,string_buffers,15063,15422592,1024,0,complete
json-stripped-baseline,binary_buffers,25070,15740768,1024,0,complete
json-stripped-baseline,value_slots,1229,314624,25856,0,complete
json-stripped-baseline,frame_activations,745001,0,0,11,complete
json-stripped-baseline,frame_reuses,744989,0,0,0,complete
