cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
permute-rxvm-r0,Permute-canonical,r0,rxvm,accepted-current,B,no,startup-included,50,elapsed_ns,12,78602000.000000,79960500.000000,80255000.000000,80493250.000000,80836000.000000,277000.000000,0.345150,2.783627,no
permute-rxvm-r1,Permute-canonical,r1,rxvm,fixed-core-copy,B,no,startup-included,50,elapsed_ns,12,79489000.000000,79661000.000000,79794000.000000,80278500.000000,81753000.000000,211500.000000,0.265058,2.837306,no
permute-rxvm-r2,Permute-canonical,r2,rxvm,static-guarded-copy,B,no,startup-included,50,elapsed_ns,12,79832000.000000,79961000.000000,80245500.000000,80513500.000000,80912000.000000,284500.000000,0.354537,1.345870,no
permute-rxbvm-r0,Permute-canonical,r0,rxbvm,accepted-current,B,no,startup-included,50,elapsed_ns,12,84887000.000000,85554000.000000,85696500.000000,86090750.000000,86802000.000000,292000.000000,0.340737,2.234630,no
permute-rxbvm-r1,Permute-canonical,r1,rxbvm,fixed-core-copy,B,no,startup-included,50,elapsed_ns,12,83717000.000000,84843750.000000,85629500.000000,86274000.000000,86441000.000000,735500.000000,0.858933,3.181147,no
permute-rxbvm-r2,Permute-canonical,r2,rxbvm,static-guarded-copy,B,no,startup-included,50,elapsed_ns,12,85855000.000000,86233000.000000,86440500.000000,86674750.000000,87108000.000000,218500.000000,0.252775,1.449552,no
list-rxvm-r0,List-canonical,r0,rxvm,accepted-current,B,no,startup-included,100,elapsed_ns,12,76770000.000000,77216000.000000,77719500.000000,78172750.000000,78399000.000000,471000.000000,0.606026,2.095999,no
list-rxvm-r1,List-canonical,r1,rxvm,fixed-core-copy,B,no,startup-included,100,elapsed_ns,12,77652000.000000,77905750.000000,78283000.000000,78715500.000000,80958000.000000,460000.000000,0.587612,4.223139,no
list-rxvm-r2,List-canonical,r2,rxvm,static-guarded-copy,B,no,startup-included,100,elapsed_ns,12,77636000.000000,78187000.000000,78576000.000000,79023750.000000,80058000.000000,455500.000000,0.579694,3.082366,no
list-rxbvm-r0,List-canonical,r0,rxbvm,accepted-current,B,no,startup-included,100,elapsed_ns,12,88627000.000000,89515000.000000,89805000.000000,90096250.000000,91633000.000000,313500.000000,0.349090,3.347252,no
list-rxbvm-r1,List-canonical,r1,rxbvm,fixed-core-copy,B,no,startup-included,100,elapsed_ns,12,89588000.000000,90668000.000000,90753500.000000,90960750.000000,91439000.000000,211000.000000,0.232498,2.039591,no
list-rxbvm-r2,List-canonical,r2,rxbvm,static-guarded-copy,B,no,startup-included,100,elapsed_ns,12,90210000.000000,90454750.000000,90634000.000000,90675250.000000,91098000.000000,158000.000000,0.174328,0.979765,no
base64-rxvm-r0,Base64-canonical,r0,rxvm,accepted-current,B,no,startup-included,500,elapsed_ns,12,294401000.000000,301499750.000000,319383500.000000,333432000.000000,358393000.000000,19054000.000000,5.965869,20.036101,yes
base64-rxvm-r1,Base64-canonical,r1,rxvm,fixed-core-copy,B,no,startup-included,500,elapsed_ns,12,320609000.000000,360950000.000000,370705500.000000,397314000.000000,429563000.000000,13712000.000000,3.698893,29.390986,yes
base64-rxvm-r2,Base64-canonical,r2,rxvm,static-guarded-copy,B,no,startup-included,500,elapsed_ns,12,289256000.000000,300569000.000000,321611500.000000,340845500.000000,375839000.000000,21422500.000000,6.660987,26.921612,yes
base64-rxbvm-r0,Base64-canonical,r0,rxbvm,accepted-current,B,no,startup-included,500,elapsed_ns,12,316748000.000000,340345500.000000,353931500.000000,368670250.000000,393926000.000000,14590500.000000,4.122408,21.805914,yes
base64-rxbvm-r1,Base64-canonical,r1,rxbvm,fixed-core-copy,B,no,startup-included,500,elapsed_ns,12,299909000.000000,329484500.000000,353824000.000000,366627000.000000,375399000.000000,15805500.000000,4.467051,21.335466,yes
base64-rxbvm-r2,Base64-canonical,r2,rxbvm,static-guarded-copy,B,no,startup-included,500,elapsed_ns,12,285309000.000000,294858250.000000,302614500.000000,317515750.000000,333747000.000000,10285500.000000,3.398879,16.006503,yes
sieve-rxvm-r0,Sieve-canonical,r0,rxvm,accepted-current,B,no,startup-included,50,elapsed_ns,12,22841000.000000,22989750.000000,23091500.000000,23439500.000000,24202000.000000,146000.000000,0.632267,5.893944,no
sieve-rxvm-r1,Sieve-canonical,r1,rxvm,fixed-core-copy,B,no,startup-included,50,elapsed_ns,12,22644000.000000,22857750.000000,22973500.000000,23210000.000000,23520000.000000,164500.000000,0.716042,3.813089,no
sieve-rxvm-r2,Sieve-canonical,r2,rxvm,static-guarded-copy,B,no,startup-included,50,elapsed_ns,12,23213000.000000,23419000.000000,23507500.000000,23609250.000000,24433000.000000,114000.000000,0.484952,5.189833,no
sieve-rxbvm-r0,Sieve-canonical,r0,rxbvm,accepted-current,B,no,startup-included,50,elapsed_ns,12,26246000.000000,26427000.000000,26500000.000000,26832750.000000,27823000.000000,155000.000000,0.584906,5.950943,no
sieve-rxbvm-r1,Sieve-canonical,r1,rxbvm,fixed-core-copy,B,no,startup-included,50,elapsed_ns,12,26572000.000000,26824250.000000,27051000.000000,27200500.000000,29267000.000000,182500.000000,0.674652,9.962663,no
sieve-rxbvm-r2,Sieve-canonical,r2,rxbvm,static-guarded-copy,B,no,startup-included,50,elapsed_ns,12,26879000.000000,26951750.000000,27031500.000000,27341250.000000,28257000.000000,138000.000000,0.510516,5.097756,no
