cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxvm,Sieve,crexx,rxvm,equivalent-port,A,yes,no,30000,normalized_work_per_second,10,4908.213142,5026.716472,5069.102097,5115.810978,5141.548545,50.113850,0.988614,4.603091,no
sieve-rxbvm,Sieve,crexx,rxbvm,equivalent-port,A,yes,no,15000,normalized_work_per_second,10,4717.351993,4825.479533,4977.371232,5027.978077,5049.535948,63.991165,1.285642,6.673883,no
sieve-oorexx,Sieve,oorexx,oorexx,equivalent-port,A,yes,no,4000,normalized_work_per_second,10,703.730139,705.988973,709.826262,718.816855,720.295033,5.461698,0.769441,2.333655,no
sieve-netrexx,Sieve,netrexx,netrexx,equivalent-port,A,yes,no,1000000,normalized_work_per_second,10,143172.531491,144925.960094,145865.512341,146097.558961,147717.164173,769.451879,0.527508,3.115632,no
permute-rxvm,Permute,crexx,rxvm,equivalent-port,A,yes,no,3000,normalized_work_per_second,10,638.581566,642.618930,649.384173,649.975210,652.911135,2.403948,0.370189,2.206640,no
permute-rxbvm,Permute,crexx,rxbvm,equivalent-port,A,yes,no,3000,normalized_work_per_second,10,627.865421,635.636753,639.604711,641.318378,645.852144,3.544721,0.554205,2.812162,no
permute-oorexx,Permute,oorexx,oorexx,equivalent-port,A,yes,no,1500,normalized_work_per_second,20,259.354708,314.235956,314.911336,315.768270,319.393102,0.807552,0.256438,19.065174,yes
permute-netrexx,Permute,netrexx,netrexx,equivalent-port,A,yes,no,800000,normalized_work_per_second,10,79754.046496,84796.079466,85355.425825,85673.677977,85905.412986,421.635051,0.493976,7.206767,no
bounce-rxvm,Bounce,crexx,rxvm,equivalent-port,A,yes,no,2000,normalized_work_per_second,10,325.408074,326.793207,329.009528,330.493669,332.300654,1.635818,0.497195,2.094948,no
bounce-rxbvm,Bounce,crexx,rxbvm,equivalent-port,A,yes,no,2000,normalized_work_per_second,10,321.873717,322.164383,323.067873,324.267602,325.140603,1.089833,0.337339,1.011207,no
bounce-oorexx,Bounce,oorexx,oorexx,equivalent-port,A,yes,no,5000,normalized_work_per_second,10,989.130054,991.674203,992.668582,997.621510,1002.949474,2.544458,0.256325,1.392148,no
bounce-netrexx,Bounce,netrexx,netrexx,equivalent-port,A,yes,no,1000000,normalized_work_per_second,10,182998.522287,183522.377909,184035.333451,185503.475670,186727.694257,812.613428,0.441553,2.026335,no
richards-rxvm,Richards,crexx,rxvm,common-state-machine,A,yes,no,10,normalized_work_per_second,10,1.722037,1.729881,1.731849,1.733970,1.736366,0.002278,0.131540,0.827370,no
richards-rxbvm,Richards,crexx,rxbvm,common-state-machine,A,yes,no,10,normalized_work_per_second,10,1.699111,1.710609,1.713112,1.717744,1.726127,0.004179,0.243945,1.576976,no
richards-oorexx,Richards,oorexx,oorexx,common-state-machine,A,yes,no,60,normalized_work_per_second,10,11.372222,11.396387,11.436781,11.495576,11.602896,0.056074,0.490293,2.016949,no
richards-netrexx,Richards,netrexx,netrexx,common-state-machine,A,yes,no,15000,normalized_work_per_second,10,2589.286362,2592.551805,2600.797105,2603.600406,2622.686201,7.273004,0.279645,1.284215,no
base64-rxvm,Base64,crexx,rxvm,equivalent-port,A,yes,no,7000,normalized_work_per_second,20,1392.183170,1530.622563,1592.769499,1657.368058,1988.542021,67.011907,4.207257,37.441629,yes
base64-rxbvm,Base64,crexx,rxbvm,equivalent-port,A,yes,no,7000,normalized_work_per_second,20,1398.137122,1517.481870,1600.986365,1711.588386,1783.941267,102.646976,6.411483,24.097903,yes
base64-oorexx,Base64,oorexx,oorexx,equivalent-port,A,yes,no,7000,normalized_work_per_second,10,2089.140023,2123.644976,2135.675543,2138.867841,2151.392904,9.444272,0.442215,2.914903,no
base64-netrexx,Base64,netrexx,netrexx,equivalent-port,A,yes,no,250000,normalized_work_per_second,10,52111.831991,53688.738537,53853.335484,54140.294075,54731.733503,257.027868,0.477274,4.864883,no
mandelbrot-rxvm,Mandelbrot,crexx,rxvm,equivalent-port-diagnostic,A,no,no,500,elapsed_ns,10,179598000.000000,179630000.000000,180379000.000000,181061250.000000,189266000.000000,769000.000000,0.426325,5.359826,no
mandelbrot-rxbvm,Mandelbrot,crexx,rxbvm,equivalent-port-diagnostic,A,no,no,500,elapsed_ns,10,155732000.000000,157719000.000000,159027000.000000,161554750.000000,168742000.000000,1823000.000000,1.146346,8.181001,no
mandelbrot-netrexx,Mandelbrot,netrexx,netrexx,arithmetic-xor-diagnostic,A,no,no,500,elapsed_ns,10,48418000.000000,48779500.000000,49687500.000000,51479000.000000,52133000.000000,1224000.000000,2.463396,7.476730,no
towers-rxvm,Towers,crexx,rxvm,equivalent-object-port,A,no,no,10,elapsed_ns,10,676165000.000000,685906750.000000,688801500.000000,695716250.000000,698656000.000000,6337500.000000,0.920076,3.265237,no
towers-rxbvm,Towers,crexx,rxbvm,equivalent-object-port,A,no,no,10,elapsed_ns,10,687017000.000000,696194500.000000,698266000.000000,701400750.000000,707585000.000000,2607500.000000,0.373425,2.945582,no
towers-oorexx,Towers,oorexx,oorexx,procedural-diagnostic,A,no,no,10,elapsed_ns,20,66543000.000000,67299500.000000,67505000.000000,67782750.000000,75830000.000000,309500.000000,0.458485,13.757499,yes
towers-netrexx,Towers,netrexx,netrexx,equivalent-object-port,A,no,no,10,elapsed_ns,20,27859000.000000,28241500.000000,28477500.000000,28982500.000000,33366000.000000,315000.000000,1.106136,19.338074,yes
storage-rxvm,Storage,crexx,rxvm,node-wrapper-diagnostic,A,no,no,10,elapsed_ns,10,1747105000.000000,1748126000.000000,1752199500.000000,1759819750.000000,1771843000.000000,4381500.000000,0.250057,1.411826,no
storage-rxbvm,Storage,crexx,rxbvm,node-wrapper-diagnostic,A,no,no,10,elapsed_ns,10,1755264000.000000,1768281500.000000,1774573500.000000,1798385250.000000,1802520000.000000,18438000.000000,1.039010,2.662950,no
storage-oorexx,Storage,oorexx,oorexx,equivalent-object-port,A,no,no,10,elapsed_ns,20,23187000.000000,23536500.000000,24257500.000000,24555250.000000,27645000.000000,442500.000000,1.824178,18.377821,yes
storage-netrexx,Storage,netrexx,netrexx,equivalent-object-port,A,no,no,10,elapsed_ns,10,27822000.000000,28091500.000000,28248500.000000,28661750.000000,30194000.000000,205500.000000,0.727472,8.396906,no
