entry,count_rank,total_time_rank,average_latency_rank,name,count,total_ns,average_ns,min_ns,max_ns,percent,status
runtime-interface-retained-baseline,1,4,38,SWAP_REG_REG,2200004,35848866,16,0,960292,7.838680,complete
runtime-interface-retained-baseline,2,12,40,LOAD_REG_INT,1200022,15647609,13,0,12875,3.421492,complete
runtime-interface-retained-baseline,3,7,40,SETNUMCAS_INT,1200006,16401380,13,0,21125,3.586310,complete
runtime-interface-retained-baseline,3,8,40,SETNUMFRM_INT,1200006,16048769,13,0,14625,3.509209,complete
runtime-interface-retained-baseline,3,9,40,SETNUMSTD_INT,1200006,16017256,13,0,57625,3.502318,complete
runtime-interface-retained-baseline,3,10,40,SETNUMDGTS_INT,1200006,15970446,13,0,15041,3.492083,complete
runtime-interface-retained-baseline,3,11,40,SETNUMFUZ_INT,1200006,15816316,13,0,59208,3.458381,complete
runtime-interface-retained-baseline,8,1,28,DCALL_REG_REG_REG,1200001,118678703,98,0,780000,25.950174,complete
runtime-interface-retained-baseline,9,17,40,BRT_ID_REG,1100026,14367190,13,0,15375,3.141516,complete
runtime-interface-retained-baseline,10,15,40,SETTP_REG_INT,1100004,14816494,13,0,220584,3.239761,complete
runtime-interface-retained-baseline,11,14,40,IGT_REG_REG_REG,1100002,15232672,13,0,47584,3.330762,complete
runtime-interface-retained-baseline,12,3,34,RET_INT,1100001,36363582,33,0,3024292,7.951227,complete
runtime-interface-retained-baseline,12,13,39,IADD_REG_REG_REG,1100001,15595826,14,0,10416,3.410169,complete
runtime-interface-retained-baseline,14,5,35,SRCMETHODSEL_REG_REG_STRING,1100000,23401012,21,0,19750,5.116843,complete
runtime-interface-retained-baseline,14,6,37,ASSERTINITIALIZED_REG,1100000,20595344,18,0,27583,4.503359,complete
runtime-interface-retained-baseline,14,16,40,BCTP_ID_REG,1100000,14411095,13,0,26417,3.151117,complete
runtime-interface-retained-baseline,17,18,33,RET_REG,100005,3401676,34,0,4959,0.743807,complete
runtime-interface-retained-baseline,18,2,19,SRCFPROCSEL_REG_STRING_REG,100001,44852987,448,375,16750,9.807512,complete
runtime-interface-retained-baseline,18,19,36,SETATTRS_REG_INT,100001,2007690,20,0,500,0.439000,complete
runtime-interface-retained-baseline,18,20,40,SETOBJTYPE_REG_STRING,100001,1303051,13,0,7583,0.284924,complete
runtime-interface-retained-baseline,21,25,23,REQ_REG_REG_STRING,64,20873,326,0,7875,0.004564,complete
runtime-interface-retained-baseline,22,32,24,BRF_ID_REG,38,9544,251,0,7459,0.002087,complete
runtime-interface-retained-baseline,23,43,29,BRTF_ID_ID_REG,12,1000,83,0,542,0.000219,complete
runtime-interface-retained-baseline,24,27,16,BRTPANDT_ID_REG_INT,9,16709,1856,0,15708,0.003654,complete
runtime-interface-retained-baseline,25,44,27,LOAD_REG_STRING,8,876,109,41,209,0.000192,complete
runtime-interface-retained-baseline,26,41,21,ITOS_REG,6,2501,416,84,1000,0.000547,complete
runtime-interface-retained-baseline,27,21,1,MTIME_REG,4,267584,66896,250,261959,0.058510,complete
runtime-interface-retained-baseline,27,33,13,SEQ_REG_REG_STRING,4,8917,2229,42,7792,0.001950,complete
