entry,rank,name,metric,module,kind,count,total_ns,average_ns,completed,unwound,return_type,args,status
runtime-interface-retained-baseline,1,runtime_interface_lookup_compare.main,elapsed,runtime_interface_lookup_compare_opt,procedure,1,681027834,681027834,1,0,.int,,complete
runtime-interface-retained-baseline,1,runtime_interface_lookup_compare.main,inclusive_body,runtime_interface_lookup_compare_opt,procedure,1,681011459,681011459,1,0,.int,,complete
runtime-interface-retained-baseline,1,runtime_interface_lookup_compare.main,self,runtime_interface_lookup_compare_opt,procedure,1,310117177,310117177,1,0,.int,,complete
runtime-interface-retained-baseline,1,runtime_interface_lookup_compare.main,native_child,runtime_interface_lookup_compare_opt,procedure,1,0,0,1,0,.int,,complete
runtime-interface-retained-baseline,1,runtime_interface_lookup_compare.main,entry_overhead,runtime_interface_lookup_compare_opt,procedure,1,16250,16250,1,0,.int,,complete
runtime-interface-retained-baseline,1,runtime_interface_lookup_compare.main,exit_overhead,runtime_interface_lookup_compare_opt,procedure,1,125,125,1,0,.int,,complete
runtime-interface-retained-baseline,2,runtime_interface_lookup_compare.lookup24impl.value,elapsed,runtime_interface_lookup_compare_opt,method,1100000,344618156,313,1100000,0,.int,,complete
runtime-interface-retained-baseline,2,runtime_interface_lookup_compare.lookup24impl.value,inclusive_body,runtime_interface_lookup_compare_opt,method,1100000,169667180,154,1100000,0,.int,,complete
runtime-interface-retained-baseline,2,runtime_interface_lookup_compare.lookup24impl.value,self,runtime_interface_lookup_compare_opt,method,1100000,169667180,154,1100000,0,.int,,complete
runtime-interface-retained-baseline,2,runtime_interface_lookup_compare.lookup24impl.value,native_child,runtime_interface_lookup_compare_opt,method,1100000,0,0,1100000,0,.int,,complete
runtime-interface-retained-baseline,2,runtime_interface_lookup_compare.lookup24impl.value,entry_overhead,runtime_interface_lookup_compare_opt,method,1100000,126800233,115,1100000,0,.int,,complete
runtime-interface-retained-baseline,2,runtime_interface_lookup_compare.lookup24impl.value,exit_overhead,runtime_interface_lookup_compare_opt,method,1100000,48150743,43,1100000,0,.int,,complete
runtime-interface-retained-baseline,3,runtime_interface_lookup_compare.lookup24impl.§factory,elapsed,runtime_interface_lookup_compare_opt,factory,100001,25952293,259,100001,0,.runtime_interface_lookup_compare..lookup24impl,,complete
runtime-interface-retained-baseline,3,runtime_interface_lookup_compare.lookup24impl.§factory,inclusive_body,runtime_interface_lookup_compare_opt,factory,100001,16909088,169,100001,0,.runtime_interface_lookup_compare..lookup24impl,,complete
runtime-interface-retained-baseline,3,runtime_interface_lookup_compare.lookup24impl.§factory,self,runtime_interface_lookup_compare_opt,factory,100001,16909088,169,100001,0,.runtime_interface_lookup_compare..lookup24impl,,complete
runtime-interface-retained-baseline,3,runtime_interface_lookup_compare.lookup24impl.§factory,native_child,runtime_interface_lookup_compare_opt,factory,100001,0,0,100001,0,.runtime_interface_lookup_compare..lookup24impl,,complete
runtime-interface-retained-baseline,3,runtime_interface_lookup_compare.lookup24impl.§factory,entry_overhead,runtime_interface_lookup_compare_opt,factory,100001,4654619,46,100001,0,.runtime_interface_lookup_compare..lookup24impl,,complete
runtime-interface-retained-baseline,3,runtime_interface_lookup_compare.lookup24impl.§factory,exit_overhead,runtime_interface_lookup_compare_opt,factory,100001,4388586,43,100001,0,.runtime_interface_lookup_compare..lookup24impl,,complete
runtime-interface-retained-baseline,4,rxfnsb.time,elapsed,time,procedure,4,323833,80958,4,0,.string,?option=.string,complete
runtime-interface-retained-baseline,4,rxfnsb.time,inclusive_body,time,procedure,4,318042,79510,4,0,.string,?option=.string,complete
runtime-interface-retained-baseline,4,rxfnsb.time,self,time,procedure,4,318042,79510,4,0,.string,?option=.string,complete
runtime-interface-retained-baseline,4,rxfnsb.time,native_child,time,procedure,4,0,0,4,0,.string,?option=.string,complete
runtime-interface-retained-baseline,4,rxfnsb.time,entry_overhead,time,procedure,4,4333,1083,4,0,.string,?option=.string,complete
runtime-interface-retained-baseline,4,rxfnsb.time,exit_overhead,time,procedure,4,1458,364,4,0,.string,?option=.string,complete
runtime-interface-retained-candidate,1,runtime_interface_lookup_compare.main,elapsed,runtime_interface_lookup_compare_opt,procedure,1,690442833,690442833,1,0,.int,,complete
