entry,pair,workload,variant,mode,lifecycle,phase,sequence,elapsed_ns,exit_code,correctness
rexxcps-noopt,rexxcps-current,RexxCPS,baseline,noopt,process,recorded,1,2895206000,0,pass
rexxcps-opt,rexxcps-current,RexxCPS,candidate,opt,process,recorded,1,1780542000,0,pass
