phase,round,position,vm,cell,variant,rate_jobs_per_second,elapsed_us
recorded,5,72,rxtvml,spin-w4,channel,2750.706480277649,93067
recorded,6,73,rxtvml,identity,channel,104511.124719330473,9798
recorded,6,73,rxtvml,spin-w4,channel,2702.046589193925,94743
recorded,6,74,rxtvml,identity,candidate,545551.411827384,1877.000
recorded,6,75,rxtvml,spin-w4,candidate,4879.908501716,52460.000
recorded,6,76,rxtvml,spin-w4,accepted,5428.904676068,47155.000
recorded,6,77,rxtvml,spin-w1,candidate,1297.720371675,197269.000
recorded,6,78,rxtvml,spin-w1,accepted,1474.730832820,173591.000
recorded,6,79,rxbvml,identity,channel,127585.347620234243,8026
recorded,6,79,rxbvml,spin-w4,channel,3167.376026922696,80824
recorded,6,80,rxbvml,identity,candidate,542660.307366190,1887.000
recorded,6,81,rxbvml,spin-w4,candidate,6005.301555279,42629.000
recorded,6,82,rxbvml,spin-w4,accepted,6158.139087345,41571.000
recorded,6,83,rxbvml,spin-w1,candidate,1649.527049666,155196.000
recorded,6,84,rxbvml,spin-w1,accepted,1664.131466386,153834.000
recorded,7,85,rxbvml,spin-w1,accepted,1737.702024830,147321.000
recorded,7,86,rxbvml,spin-w1,candidate,1829.996211336,139891.000
recorded,7,87,rxbvml,spin-w4,accepted,5561.227814828,46033.000
recorded,7,88,rxbvml,spin-w4,candidate,6278.356836297,40775.000
recorded,7,89,rxbvml,identity,candidate,541226.215644820,1892.000
recorded,7,90,rxbvml,identity,channel,104234.527687296417,9824
recorded,7,90,rxbvml,spin-w4,channel,3243.585682610073,78925
recorded,7,91,rxtvml,spin-w1,accepted,1296.648972811,197432.000
recorded,7,92,rxtvml,spin-w1,candidate,1321.017596367,193790.000
recorded,7,93,rxtvml,spin-w4,accepted,5076.343446361,50430.000
recorded,7,94,rxtvml,spin-w4,candidate,4982.677410565,51378.000
recorded,7,95,rxtvml,identity,candidate,556521.739130435,1840.000
recorded,7,96,rxtvml,identity,channel,117149.067612401326,8741
recorded,7,96,rxtvml,spin-w4,channel,2698.656996479096,94862
recorded,8,97,rxtvml,identity,channel,119111.317901593575,8597
recorded,8,97,rxtvml,spin-w4,channel,2669.391670663802,95902
recorded,8,98,rxtvml,identity,candidate,544102.019128587,1882.000
recorded,8,99,rxtvml,spin-w4,candidate,4952.123029307,51695.000
recorded,8,100,rxtvml,spin-w4,accepted,5371.944182142,47655.000
recorded,8,101,rxtvml,spin-w1,candidate,1306.409059130,195957.000
recorded,8,102,rxtvml,spin-w1,accepted,1409.784787541,181588.000
recorded,8,103,rxbvml,identity,channel,126669.965363681345,8084
recorded,8,103,rxbvml,spin-w4,channel,3193.533095481650,80162
recorded,8,104,rxbvml,identity,candidate,549946.294307197,1862.000
recorded,8,105,rxbvml,spin-w4,candidate,6140.413998225,41691.000
recorded,8,106,rxbvml,spin-w4,accepted,6156.806156806,41580.000
recorded,8,107,rxbvml,spin-w1,candidate,1619.986584486,158026.000
recorded,8,108,rxbvml,spin-w1,accepted,1655.350792111,154650.000
recorded,9,109,rxbvml,spin-w1,accepted,1729.963508582,147980.000
recorded,9,110,rxbvml,spin-w1,candidate,1793.382698060,142747.000
recorded,9,111,rxbvml,spin-w4,accepted,6016.451233843,42550.000
recorded,9,112,rxbvml,spin-w4,candidate,6060.893034708,42238.000
recorded,9,113,rxbvml,identity,candidate,533333.333333333,1920.000
recorded,9,114,rxbvml,identity,channel,92518.973617636424,11068
recorded,9,114,rxbvml,spin-w4,channel,3240.588369325806,78998
recorded,9,115,rxtvml,spin-w1,accepted,1361.528315534,188024.000
recorded,9,116,rxtvml,spin-w1,candidate,1295.690815779,197578.000
recorded,9,117,rxtvml,spin-w4,accepted,5424.763196372,47191.000
recorded,9,118,rxtvml,spin-w4,candidate,4907.034694269,52170.000
recorded,9,119,rxtvml,identity,candidate,571428.571428571,1792.000
recorded,9,120,rxtvml,identity,channel,116231.555051078321,8810
recorded,9,120,rxtvml,spin-w4,channel,2671.815477743568,95815
recorded,10,121,rxtvml,identity,channel,112120.880324099417,9133
recorded,10,121,rxtvml,spin-w4,channel,2664.252188121182,96087
recorded,10,122,rxtvml,identity,candidate,584141.471762693,1753.000
recorded,10,123,rxtvml,spin-w4,candidate,4881.676550790,52441.000
recorded,10,124,rxtvml,spin-w4,accepted,5318.706889388,48132.000
recorded,10,125,rxtvml,spin-w1,candidate,1289.250371415,198565.000
recorded,10,126,rxtvml,spin-w1,accepted,1472.559204358,173847.000
recorded,10,127,rxbvml,identity,channel,126748.359945537813,8079
recorded,10,127,rxbvml,spin-w4,channel,3178.505357519773,80541
recorded,10,128,rxbvml,identity,candidate,552021.563342318,1855.000
recorded,10,129,rxbvml,spin-w4,candidate,6124.255400589,41801.000
recorded,10,130,rxbvml,spin-w4,accepted,6243.597873274,41002.000
recorded,10,131,rxbvml,spin-w1,candidate,1621.453861404,157883.000
recorded,10,132,rxbvml,spin-w1,accepted,1657.923709604,154410.000
recorded,11,133,rxbvml,spin-w1,accepted,1728.060050087,148143.000
recorded,11,134,rxbvml,spin-w1,candidate,1791.412416727,142904.000
recorded,11,135,rxbvml,spin-w4,accepted,5804.462180301,44104.000
recorded,11,136,rxbvml,spin-w4,candidate,6240.705979864,41021.000
recorded,11,137,rxbvml,identity,candidate,548473.486877343,1867.000
recorded,11,138,rxbvml,identity,channel,100886.699507389159,10150
recorded,11,138,rxbvml,spin-w4,channel,3229.917107205491,79259
recorded,11,139,rxtvml,spin-w1,accepted,1364.212859838,187654.000
recorded,11,140,rxtvml,spin-w1,candidate,1309.603589132,195479.000
recorded,11,141,rxtvml,spin-w4,accepted,5274.652820703,48534.000
recorded,11,142,rxtvml,spin-w4,candidate,4930.567593074,51921.000
recorded,11,143,rxtvml,identity,candidate,534446.764091858,1916.000
recorded,11,144,rxtvml,identity,channel,108096.695872479686,9473
recorded,11,144,rxtvml,spin-w4,channel,2659.767893692402,96249
recorded,12,145,rxtvml,identity,channel,117202.701156003212,8737
recorded,12,145,rxtvml,spin-w4,channel,2696.099081641250,94952
recorded,12,146,rxtvml,identity,candidate,567942.318358292,1803.000
recorded,12,147,rxtvml,spin-w4,candidate,4905.436219748,52187.000
recorded,12,148,rxtvml,spin-w4,accepted,5120.307218433,49997.000
recorded,12,149,rxtvml,spin-w1,candidate,1293.909527420,197850.000
recorded,12,150,rxtvml,spin-w1,accepted,1500.990888516,170554.000
recorded,12,151,rxbvml,identity,channel,131248.397846705979,7802
recorded,12,151,rxbvml,spin-w4,channel,3199.640040495444,80009
recorded,12,152,rxbvml,identity,candidate,575928.008998875,1778.000
recorded,12,153,rxbvml,spin-w4,candidate,6064.769846722,42211.000
recorded,12,154,rxbvml,spin-w4,accepted,6235.689579578,41054.000
recorded,12,155,rxbvml,spin-w1,candidate,1629.193103931,157133.000
recorded,12,156,rxbvml,spin-w1,accepted,1644.673442379,155654.000
