rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
36,81910,1,1,2,candidate,"UNLINK_REG(r1) | RET_REG(r2)","r1=R1;r2=R2","benchmark_awfy_towers_noopt",194
37,81900,2,1,5,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | SETTP_REG_INT(r3,c2)","r1=R12;r2=R18;c1=int:1;r3=R17;c2=int:256","benchmark_awfy_towers_noopt",819
38,81830,3,1,3,candidate,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1)","r1=R7;r2=R6;c1=int:1","benchmark_awfy_towers_noopt",468
39,81800,1,1,5,candidate,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R3;r2=R6;r3=R2;r4=R5;c1=int:3","benchmark_awfy_towers_noopt",216
40,81800,1,1,4,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | COPY_REG_REG(r1,r2)","c1=int:18;c2=int:1;r1=R3;r2=R6","benchmark_awfy_towers_noopt",212
41,81800,1,1,5,candidate,"SETTP_REG_INT(r1,c1) | CALL2_REG_FUNC_REG_REG(r2,c2,r3,r1)","r1=R3;c1=int:256;r2=R5;c2=func@13984;r3=R12","benchmark_awfy_towers_noopt",446
42,81800,1,1,2,candidate,"UNLINK_REG(r1) | LOAD_REG_INT(r1,c1)","r1=R2;c1=int:1","benchmark_awfy_towers_noopt",226
43,54730,2,1,2,candidate,"UNLINK_REG(r1) | BR_ID(c1)","r1=R6;c1=label@418","benchmark_awfy_towers_noopt",367
44,54630,2,1,4,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | BR_ID(c2)","r1=R11;c1=int:3;r2=R6;c2=label@520","benchmark_awfy_towers_noopt",473
45,54610,2,1,3,candidate,"COPY_REG_REG(r1,r2) | UNLINKBR_REG_ID(r1,c1)","r1=R8;r2=R7;c1=label@635","benchmark_awfy_towers_noopt",603
46,54610,2,1,3,candidate,"COPY_REG_REG(r1,r2) | UNLINKBR_REG_ID(r2,c1)","r1=R1;r2=R4;c1=label@575","benchmark_awfy_towers_noopt",543
47,40950,1,1,5,candidate,"ISUB_REG_INT_REG(r1,c1,r2) | ISUB_REG_REG_REG(r3,r1,r4)","r1=R7;c1=int:3;r2=R19;r3=R8;r4=R20","benchmark_awfy_towers_noopt",811
48,40950,1,1,6,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_INT(r4,r5,c1)","r1=R8;r2=R7;r3=R20;r4=R12;r5=R18;c1=int:1","benchmark_awfy_towers_noopt",815
49,27300,1,1,2,candidate,"UNLINK_REG(r1) | ENDLIFE_REG(r2)","r1=R3;r2=R7","benchmark_awfy_towers_noopt",633
50,27300,1,1,3,candidate,"UNLINK_REG(r1) | SETTP_REG_INT(r2,c1)","r1=R7;r2=R1;c1=int:256","benchmark_awfy_towers_noopt",573
51,27290,1,1,3,candidate,"UNLINK_REG(r1) | BRF_ID_REG(c1,r2)","r1=R7;c1=label@454;r2=R1","benchmark_awfy_towers_noopt",416
52,220,1,1,2,candidate,"BRF_ID_REG(c1,r1) | RET()","c1=label@443;r1=R8","benchmark_awfy_towers_noopt",439
53,160,3,1,5,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LOAD_REG_INT(r3,c2)","r1=R1;c1=int:1;r2=R5;r3=R3;c2=int:0","benchmark_awfy_towers_noopt",153
54,150,1,1,4,candidate,"ILT_REG_REG_INT(r1,r2,c1) | BRT_ID_REG(c2,r1)","r1=R6;r2=R8;c1=int:0;c2=label@755","benchmark_awfy_towers_noopt",740
55,150,1,1,4,candidate,"ILT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1)","r1=R6;r2=R4;r3=R5;c1=label@784","benchmark_awfy_towers_noopt",755
56,150,2,1,3,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | RET_REG(r1)","r1=R1;c1=int:2;r2=R3","benchmark_awfy_towers_noopt",160
57,150,2,1,3,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2)","r1=R1;c1=int:4;c2=string@9","benchmark_awfy_towers_noopt",143
58,150,2,1,4,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | NUMSCI_INT_INT_INT(c2,c3,c3)","r1=R1;c1=string@9;c2=int:18;c3=int:1","benchmark_awfy_towers_noopt",146
59,140,1,1,5,candidate,"BRT_ID_REG(c1,r1) | CALL1_REG_FUNC_REG(r2,c2,r3)","c1=label@784;r1=R6;r2=R3;c2=func@10040;r3=R4","benchmark_awfy_towers_noopt",759
60,140,1,1,3,candidate,"IADD_REG_REG_REG(r1,r2,r1) | BR_ID(c1)","r1=R4;r2=R8;c1=label@740","benchmark_awfy_towers_noopt",778
61,140,1,1,4,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | ISETATTR1_REG_INT_REG(r1,c2,r2)","c1=int:18;c2=int:1;r1=R1;r2=R5","benchmark_awfy_towers_noopt",149
62,41,5,1,4,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R2;c1=int:0;r2=R5;c2=int:1","benchmark_awfy_towers_noopt",58
63,20,2,1,4,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LOAD_REG_INT(r2,c2)","r1=R0;c1=int:5;r2=R1;c2=int:0","benchmark_awfy_towers_noopt",256
64,20,2,1,4,candidate,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2)","r1=R4;c1=int:13;r2=R12;c2=int:256","benchmark_awfy_towers_noopt",285
65,20,2,1,4,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LOAD_REG_INT(r1,c3)","c1=int:18;c2=int:1;r1=R2;c3=int:0","benchmark_awfy_towers_noopt",242
66,11,1,1,4,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1)","r1=R4;r2=R5;r3=R1;c1=label@107","benchmark_awfy_towers_noopt",64
67,10,1,1,4,candidate,"BRT_ID_REG(c1,r1) | CALL_REG_FUNC(r2,c2)","c1=label@107;r1=R4;r2=R6;c2=func@5912","benchmark_awfy_towers_noopt",68
68,10,1,1,1,candidate,"ENDLIFE_REG(r1) | RET()","r1=R3","benchmark_awfy_towers_noopt",784
69,10,1,1,4,candidate,"ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1)","r1=R4;r2=R16;r3=R5;c1=int:0","benchmark_awfy_towers_noopt",727
70,10,1,1,2,candidate,"INC_REG(r1) | BR_ID(c1)","r1=R5;c1=label@64","benchmark_awfy_towers_noopt",103
71,10,1,1,4,candidate,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R8;r2=R2;c1=int:8191;c2=label@103","benchmark_awfy_towers_noopt",81
72,10,1,1,4,candidate,"ISUB_REG_INT_REG(r1,c1,r2) | ILT_REG_REG_INT(r3,r1,c1)","r1=R8;c1=int:0;r2=R7;r3=R6","benchmark_awfy_towers_noopt",736
73,10,1,1,4,candidate,"LOAD_REG_INT(r1,c1) | ISUB_REG_INT_REG(r2,c2,r1)","r1=R7;c1=int:1;r2=R8;c2=int:0","benchmark_awfy_towers_noopt",733
74,10,1,1,4,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | ICOPY_REG_REG(r1,r2)","c1=int:18;c2=int:1;r1=R4;r2=R16","benchmark_awfy_towers_noopt",723
75,1,1,1,5,candidate,"BRF_ID_REG(c1,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c2)","c1=label@39;r1=R4;r2=R5;r3=R0;c2=int:1","benchmark_awfy_towers_noopt",27
76,1,1,1,4,candidate,"BRTPANDT_ID_REG_INT(c1,r1,c2) | COPY_REG_REG(r2,r1)","c1=label@13;r1=R12;c2=int:512;r2=R0","benchmark_awfy_towers_noopt",4
77,1,1,1,2,candidate,"CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1)","r1=R10;r2=R2","benchmark_awfy_towers_noopt",121
78,1,1,1,4,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2)","r1=R10;c1=string@8056;r2=R1;c2=string@8208","benchmark_awfy_towers_noopt",111
79,1,1,1,3,candidate,"COPY_REG_REG(r1,r2) | BR_ID(c1)","r1=R0;r2=R12;c1=label@16","benchmark_awfy_towers_noopt",8
80,1,1,1,2,candidate,"ENDLIFE_REG(r1) | ITOS_REG(r2)","r1=R6;r2=R1","benchmark_awfy_towers_noopt",107
81,1,1,1,4,candidate,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2)","r1=R4;r2=R0;c1=int:0;c2=int:1","benchmark_awfy_towers_noopt",19
82,1,1,1,3,candidate,"IGETUNLINK_REG_REG(r1,r2) | ILT_REG_REG_INT(r2,r1,c1)","r1=R1;r2=R5;c1=int:1","benchmark_awfy_towers_noopt",36
83,1,1,1,3,candidate,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R4;c1=int:1;c2=label@39","benchmark_awfy_towers_noopt",23
84,1,1,1,4,candidate,"ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R5;r2=R1;c1=int:1;c2=label@58","benchmark_awfy_towers_noopt",39
85,1,1,1,2,candidate,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r2,r1)","r1=R2;r2=R10","benchmark_awfy_towers_noopt",119
86,1,1,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1)","r1=R1;r2=R10;c1=string@8056","benchmark_awfy_towers_noopt",109
87,1,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2)","r1=R1;c1=int:1;r2=R4;r3=R0;c2=int:0","benchmark_awfy_towers_noopt",16
88,1,1,1,4,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3)","r1=R5;c1=int:1;r2=R4;r3=R1","benchmark_awfy_towers_noopt",61
89,1,1,1,3,candidate,"MINLINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1)","r1=R5;r2=R0;c1=int:1","benchmark_awfy_towers_noopt",30
90,1,1,1,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | BRTPANDT_ID_REG_INT(c3,r1,c4)","c1=int:18;c2=int:1;c3=label@13;r1=R12;c4=int:512","benchmark_awfy_towers_noopt",0
91,1,1,1,2,candidate,"SAY_REG(r1) | SAY_STRING(c1)","r1=R10;c1=string@8616","benchmark_awfy_towers_noopt",125
92,1,1,1,2,candidate,"SAY_STRING(c1) | RET_INT(c2)","c1=string@8616;c2=int:0","benchmark_awfy_towers_noopt",127
93,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2)","r1=R10;c1=string@8208;r2=R2","benchmark_awfy_towers_noopt",115
94,1,1,1,2,candidate,"STOI_REG(r1) | IGETUNLINK_REG_REG(r2,r1)","r1=R5;r2=R1","benchmark_awfy_towers_noopt",34
