cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxtvm-control,Sieve,crexx,rxtvm,f1f-control,A,no,startup-included,5500,elapsed_ns,12,1073573000.000000,1080936500.000000,1085708000.000000,1089150250.000000,1130311000.000000,5097000.000000,0.469463,5.225899,no
sieve-rxtvm-candidate,Sieve,crexx,rxtvm,f3c1-cache,A,no,startup-included,5500,elapsed_ns,12,1072881000.000000,1078606000.000000,1082492000.000000,1084474750.000000,1090042000.000000,2505000.000000,0.231410,1.585323,no
sieve-rxbvm-control,Sieve,crexx,rxbvm,f1f-control,A,no,startup-included,5500,elapsed_ns,12,1064773000.000000,1066683750.000000,1073077500.000000,1074829250.000000,1080662000.000000,3908000.000000,0.364186,1.480695,no
sieve-rxbvm-candidate,Sieve,crexx,rxbvm,f3c1-cache,A,no,startup-included,5500,elapsed_ns,12,1058433000.000000,1064853750.000000,1067864000.000000,1073535500.000000,1089813000.000000,3566500.000000,0.333984,2.938576,no
permute-rxtvm-control,Permute,crexx,rxtvm,f1f-control,A,no,startup-included,5000,elapsed_ns,12,1921984000.000000,1959103000.000000,1964901000.000000,1998134750.000000,2024992000.000000,32010500.000000,1.629115,5.242402,no
permute-rxtvm-candidate,Permute,crexx,rxtvm,f3c1-cache,A,no,startup-included,5000,elapsed_ns,12,1933649000.000000,1953769250.000000,1978643000.000000,2007928500.000000,2085895000.000000,28642500.000000,1.447583,7.694465,no
permute-rxbvm-control,Permute,crexx,rxbvm,f1f-control,A,no,startup-included,5000,elapsed_ns,12,1806643000.000000,1856426500.000000,1876496000.000000,1893437750.000000,1918300000.000000,20413000.000000,1.087825,5.950292,no
permute-rxbvm-candidate,Permute,crexx,rxbvm,f3c1-cache,A,no,startup-included,5000,elapsed_ns,12,1834002000.000000,1851908500.000000,1870854000.000000,1890058750.000000,1931895000.000000,18954000.000000,1.013120,5.232530,no
bounce-rxtvm-control,Bounce,crexx,rxtvm,f1f-control,A,no,startup-included,4200,elapsed_ns,12,1205332000.000000,1216143500.000000,1217805500.000000,1220036500.000000,1229192000.000000,2235500.000000,0.183568,1.959262,no
bounce-rxtvm-candidate,Bounce,crexx,rxtvm,f3c1-cache,A,no,startup-included,4200,elapsed_ns,12,1181571000.000000,1192699250.000000,1213166500.000000,1222627750.000000,1248444000.000000,15909500.000000,1.311403,5.512269,no
bounce-rxbvm-control,Bounce,crexx,rxbvm,f1f-control,A,no,startup-included,4200,elapsed_ns,12,1181541000.000000,1186845000.000000,1192250000.000000,1197427000.000000,1258285000.000000,6108000.000000,0.512309,6.436905,no
bounce-rxbvm-candidate,Bounce,crexx,rxbvm,f3c1-cache,A,no,startup-included,4200,elapsed_ns,12,1180457000.000000,1185173000.000000,1190469000.000000,1194799500.000000,1204431000.000000,5346000.000000,0.449067,2.013828,no
richards-rxtvm-control,Richards,crexx,rxtvm,f1f-control,A,no,startup-included,20,elapsed_ns,12,2156907000.000000,2209077000.000000,2217312500.000000,2264796250.000000,2394927000.000000,20829000.000000,0.939380,10.734617,yes
richards-rxtvm-candidate,Richards,crexx,rxtvm,f3c1-cache,A,no,startup-included,20,elapsed_ns,12,2179989000.000000,2191831750.000000,2205599500.000000,2210295250.000000,2232567000.000000,12143500.000000,0.550576,2.383842,no
richards-rxbvm-control,Richards,crexx,rxbvm,f1f-control,A,no,startup-included,20,elapsed_ns,12,2146615000.000000,2199060250.000000,2214039000.000000,2250440500.000000,2266593000.000000,26714000.000000,1.206573,5.418965,no
richards-rxbvm-candidate,Richards,crexx,rxbvm,f3c1-cache,A,no,startup-included,20,elapsed_ns,12,2162022000.000000,2208692000.000000,2224139500.000000,2250959250.000000,2293207000.000000,19536000.000000,0.878362,5.898236,no
base64-rxtvm-control,Base64,crexx,rxtvm,f1f-control,A,no,startup-included,2500,elapsed_ns,12,1648294000.000000,1714863750.000000,1787268000.000000,1856366250.000000,1977124000.000000,69950000.000000,3.913795,18.398472,yes
base64-rxtvm-candidate,Base64,crexx,rxtvm,f3c1-cache,A,no,startup-included,2500,elapsed_ns,12,1566299000.000000,1629657500.000000,1680801000.000000,1726279750.000000,1876573000.000000,52670000.000000,3.133625,18.459889,yes
base64-rxbvm-control,Base64,crexx,rxbvm,f1f-control,A,no,startup-included,2500,elapsed_ns,12,1501593000.000000,1617184750.000000,1736355500.000000,1771332250.000000,1809956000.000000,49269000.000000,2.837495,17.759209,yes
base64-rxbvm-candidate,Base64,crexx,rxbvm,f3c1-cache,A,no,startup-included,2500,elapsed_ns,12,1474550000.000000,1504647750.000000,1537960000.000000,1707727750.000000,1784946000.000000,59135000.000000,3.845028,20.182319,yes
towers-rxtvm-control,Towers,crexx,rxtvm,f1f-control,A,no,startup-included,100,elapsed_ns,12,2076519000.000000,2119043750.000000,2189463000.000000,2200512500.000000,2236553000.000000,15160500.000000,0.692430,7.309281,no
towers-rxtvm-candidate,Towers,crexx,rxtvm,f3c1-cache,A,no,startup-included,100,elapsed_ns,12,2085191000.000000,2133920750.000000,2203697000.000000,2213350500.000000,2431667000.000000,39124000.000000,1.775380,15.722488,yes
towers-rxbvm-control,Towers,crexx,rxbvm,f1f-control,A,no,startup-included,100,elapsed_ns,12,2109439000.000000,2150167750.000000,2233080000.000000,2285135500.000000,2295835000.000000,60206000.000000,2.696097,8.347036,no
towers-rxbvm-candidate,Towers,crexx,rxbvm,f3c1-cache,A,no,startup-included,100,elapsed_ns,12,2102216000.000000,2157663750.000000,2225743000.000000,2240049750.000000,2283124000.000000,42456500.000000,1.907520,8.127982,no
